Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,23.530783,[32 25] ; [18 80],[18.38709677 38.61290323] ; [31.61290323 66.38709677],1
p7,1,0.000118,14.825382,[34 23] ; [27 69],[22.7254902 34.2745098] ; [38.2745098 57.7254902],1
p2,1,0.001664,9.887894,[45 12] ; [52 45],[35.9025974 21.0974026] ; [61.0974026 35.9025974],0
v1,1,0.002775,8.949921,[28 27] ; [25 69],[19.56375839 35.43624161] ; [33.43624161 60.56375839],0
s8,1,0.003704,8.423646,[17 40] ; [11 87],[10.29677419 46.70322581] ; [17.70322581 80.29677419],0
s2,1,0.006798,7.325583,[28 29] ; [27 71],[20.22580645 36.77419355] ; [34.77419355 63.22580645],0
p5,1,0.008826,6.857721,[ 8 47] ; [ 3 94],[ 3.98026316 51.01973684] ; [ 7.01973684 89.98026316],0
s7,1,0.012121,6.293152,[20 33] ; [18 77],[13.60810811 39.39189189] ; [24.39189189 70.60810811],0
p8,1,0.013404,6.114974,[24 32] ; [23 74],[17.20261438 38.79738562] ; [29.79738562 67.20261438],0
s6,1,0.016316,5.768483,[32 24] ; [36 61],[24.88888889 31.11111111] ; [43.11111111 53.88888889],0
b1,1,0.039579,4.23583,[30 27] ; [35 63],[23.90322581 33.09677419] ; [41.09677419 56.90322581],0
b3,1,0.039616,4.234239,[ 7 29] ; [22 33],[11.47252747 24.52747253] ; [17.52747253 37.47252747],0
b2,1,0.039616,4.234239,[ 7 29] ; [22 33],[11.47252747 24.52747253] ; [17.52747253 37.47252747],0
s1,1,0.041585,4.152017,[ 4 53] ; [ 1 97],[ 1.83870968 55.16129032] ; [ 3.16129032 94.83870968],0
v4,1,0.054597,3.694343,[48  8] ; [70 27],[43.18954248 12.81045752] ; [74.81045752 22.18954248],0
s3,1,0.05785,3.597988,[29 27] ; [35 62],[23.4248366 32.5751634] ; [40.5751634 56.4248366],0
r3,1,0.088125,2.908292,[48  9] ; [70 27],[43.67532468 13.32467532] ; [74.32467532 22.67532468],0
r4,1,0.118646,2.435111,[33 24] ; [44 54],[28.31612903 28.68387097] ; [48.68387097 49.31612903],0
p1,1,0.12847,2.310895,[ 2 55] ; [10 87],[ 4.44155844 52.55844156] ; [ 7.55844156 89.44155844],0
v2,1,0.137984,2.200301,[21 35] ; [25 71],[16.94736842 39.05263158] ; [29.05263158 66.94736842],0
