Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000344,12.81202,[4 1] ; [18 94],[0.94017094 4.05982906] ; [21.05982906 90.94017094],1
s7,1,0.013343,6.123012,[3 1] ; [24 87],[0.93913043 3.06086957] ; [26.06086957 84.93913043],0
p3,1,0.02165,5.273696,[4 1] ; [36 81],[1.63934426 3.36065574] ; [38.36065574 78.63934426],0
s8,1,0.068845,3.310345,[2 2] ; [18 98],[0.66666667 3.33333333] ; [19.33333333 96.66666667],0
v3,1,0.091022,2.8562,[3 2] ; [29 84],[1.3559322 3.6440678] ; [30.6440678 82.3559322],0
s3,1,0.094513,2.79577,[4 1] ; [48 66],[2.18487395 2.81512605] ; [49.81512605 64.18487395],0
s2,1,0.105055,2.627083,[3 2] ; [31 85],[1.40495868 3.59504132] ; [32.59504132 83.40495868],0
p7,1,0.122493,2.385153,[4 1] ; [52 64],[2.31404959 2.68595041] ; [53.68595041 62.31404959],0
a8,1,0.132461,2.263426,[2 3] ; [16 92],[0.79646018 4.20353982] ; [17.20353982 90.79646018],0
d4,1,0.148276,2.089902,[1 4] ; [62 55],[2.58196721 2.41803279] ; [60.41803279 56.58196721],0
a7,1,0.15349,2.037217,[1 4] ; [61 55],[2.56198347 2.43801653] ; [59.43801653 56.56198347],0
p4,1,0.154852,2.023795,[3 2] ; [35 82],[1.55737705 3.44262295] ; [36.44262295 80.55737705],0
s1,1,0.164373,1.933532,[1 4] ; [  6 110],[0.2892562 4.7107438] ; [  6.7107438 109.2892562],0
b1,1,0.182612,1.776237,[4 1] ; [58 59],[2.54098361 2.45901639] ; [59.45901639 57.54098361],0
a6,1,0.221363,1.495516,[1 4] ; [56 61],[2.33606557 2.66393443] ; [54.66393443 62.33606557],0
v1,1,0.225054,1.471851,[3 2] ; [39 77],[1.73553719 3.26446281] ; [40.26446281 75.73553719],0
a3,1,0.259353,1.272208,[1 4] ; [52 62],[2.22689076 2.77310924] ; [50.77310924 63.22689076],0
n6,1,0.305669,1.049298,[4 1] ; [66 50],[2.89256198 2.10743802] ; [67.10743802 48.89256198],0
r1,1,0.358507,0.843116,[4 1] ; [69 47],[3.01652893 1.98347107] ; [69.98347107 46.01652893],0
b5,1,0.404201,0.695793,[4 1] ; [72 45],[3.1147541 1.8852459] ; [72.8852459 44.1147541],0
v2,1,0.558725,0.341917,[1 4] ; [37 77],[1.59663866 3.40336134] ; [36.40336134 77.59663866],0
u2,1,0.588487,0.292714,[2 2] ; [23 40],[1.49253731 2.50746269] ; [23.50746269 39.49253731],0
u3,1,0.692612,0.156272,[2 2] ; [26 39],[1.62318841 2.37681159] ; [26.37681159 38.62318841],0
p11,1,0.758384,0.09462,[2 3] ; [55 62],[2.33606557 2.66393443] ; [54.66393443 62.33606557],0
p9,1,0.762245,0.091527,[1 3] ; [37 78],[1.27731092 2.72268908] ; [36.72268908 78.27731092],0
d5,1,0.786837,0.073127,[2 3] ; [54 63],[2.29508197 2.70491803] ; [53.70491803 63.29508197],0
d3,1,0.788805,0.07175,[2 3] ; [40 77],[1.72131148 3.27868852] ; [40.27868852 76.72131148],0
r3,1,0.86496,0.028922,[4 1] ; [89 27],[3.84297521 1.15702479] ; [89.15702479 26.84297521],0
a4,1,0.898997,0.016111,[1 4] ; [26 90],[1.11570248 3.88429752] ; [25.88429752 90.11570248],0
b4,1,0.93347,0.006969,[3 2] ; [68 49],[2.90983607 2.09016393] ; [68.09016393 48.90983607],0
p6,1,0.93408,0.006841,[1 4] ; [25 91],[1.07438017 3.92561983] ; [24.92561983 91.07438017],0
d2,1,0.941706,0.005347,[1 4] ; [25 92],[1.06557377 3.93442623] ; [24.93442623 92.06557377],0
p2,1,0.963576,0.002085,[3 2] ; [69 48],[2.95081967 2.04918033] ; [69.04918033 47.95081967],0
a5,1,0.975549,0.000939,[2 3] ; [46 71],[1.96721311 3.03278689] ; [46.03278689 70.96721311],0
p8,1,0.992235,9.5e-05,[1 3] ; [29 88],[0.99173554 3.00826446] ; [29.00826446 87.99173554],0
r2,1,0.992447,9e-05,[4 1] ; [93 23],[4.00826446 0.99173554] ; [92.99173554 23.00826446],0
