Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.611919,[58  9] ; [15 30],[43.66964286 23.33035714] ; [29.33035714 15.66964286],1
n6,1,0.000549,11.942389,[60  7] ; [28 17],[52.64285714 14.35714286] ; [35.35714286  9.64285714],1
p6,1,0.010211,6.597709,[37 30] ; [13 30],[30.45454545 36.54545455] ; [19.54545455 23.45454545],0
v2,1,0.013035,6.164405,[37 28] ; [14 29],[30.69444444 34.30555556] ; [20.30555556 22.69444444],0
p3,1,0.01504,5.911781,[41 26] ; [17 28],[34.69642857 32.30357143] ; [23.30357143 21.69642857],0
p10,1,0.015619,5.845267,[51 15] ; [25 20],[45.18918919 20.81081081] ; [30.81081081 14.18918919],0
p1,1,0.022678,5.19303,[13 54] ; [ 2 43],[ 8.97321429 58.02678571] ; [ 6.02678571 38.97321429],0
d4,1,0.035859,4.403818,[29 38] ; [28 16],[34.40540541 32.59459459] ; [22.59459459 21.40540541],0
p8,1,0.03724,4.339402,[46 20] ; [22 22],[40.8 25.2] ; [27.2 16.8],0
s7,1,0.046118,3.977273,[35 28] ; [15 27],[30. 33.] ; [20. 22.],0
r2,1,0.05313,3.739833,[60  6] ; [35 10],[56.48648649  9.51351351] ; [38.51351351  6.48648649],0
p9,1,0.056139,3.647918,[52 14] ; [28 17],[47.56756757 18.43243243] ; [32.43243243 12.56756757],0
s6,1,0.061345,3.500636,[42 23] ; [21 24],[37.22727273 27.77272727] ; [25.77272727 19.22727273],0
a1,1,0.06314,3.452921,[ 1 66] ; [ 4 41],[ 2.99107143 64.00892857] ; [ 2.00892857 42.99107143],0
r4,1,0.072901,3.216452,[57 10] ; [32 13],[53.24107143 13.75892857] ; [35.75892857  9.24107143],0
v4,1,0.091652,2.845118,[62  4] ; [37  7],[59.4  6.6] ; [39.6  4.4],0
p5,1,0.09228,2.834138,[14 52] ; [ 4 40],[10.8 55.2] ; [ 7.2 36.8],0
b2,1,0.099929,2.706679,[18 28] ; [ 5 20],[14.90140845 31.09859155] ; [ 8.09859155 16.90140845],0
b3,1,0.099929,2.706679,[18 28] ; [ 5 20],[14.90140845 31.09859155] ; [ 8.09859155 16.90140845],0
n3,1,0.135479,2.228571,[9 4] ; [12  1],[10.5  2.5] ; [10.5  2.5],0
s5,1,0.174128,1.847042,[23 43] ; [10 34],[19.8 46.2] ; [13.2 30.8],0
v3,1,0.175235,1.837575,[25 42] ; [11 33],[21.72972973 45.27027027] ; [14.27027027 29.72972973],0
u2,1,0.194859,1.680495,[14 17] ; [11  6],[16.14583333 14.85416667] ; [8.85416667 8.14583333],0
n1,1,0.216201,1.529412,[6 7] ; [ 3 10],[4.5 8.5] ; [4.5 8.5],0
p11,1,0.220935,1.498286,[53 14] ; [31 14],[50.25 16.75] ; [33.75 11.25],0
p4,1,0.251048,1.317464,[43 24] ; [24 21],[40.08035714 26.91964286] ; [26.91964286 18.08035714],0
a3,1,0.343632,0.896834,[35 32] ; [27 17],[37.42342342 29.57657658] ; [24.57657658 19.42342342],0
v1,1,0.348924,0.877368,[33 33] ; [18 26],[30.6 35.4] ; [20.4 23.6],0
u1,1,0.354999,0.855506,[ 2 65] ; [ 3 42],[ 2.99107143 64.00892857] ; [ 2.00892857 42.99107143],0
s1,1,0.364449,0.822504,[ 2 64] ; [ 3 42],[ 2.97297297 63.02702703] ; [ 2.02702703 42.97297297],0
s3,1,0.392808,0.730233,[42 24] ; [25 20],[39.83783784 26.16216216] ; [27.16216216 17.83783784],0
a6,1,0.408558,0.682993,[41 26] ; [24 21],[38.88392857 28.11607143] ; [26.11607143 18.88392857],0
r3,1,0.462689,0.539383,[61  6] ; [39  6],[59.82142857  7.17857143] ; [40.17857143  4.82142857],0
a8,1,0.470442,0.520938,[ 6 56] ; [ 6 36],[ 7.15384615 54.84615385] ; [ 4.84615385 37.15384615],0
p12,1,0.491471,0.473304,[ 7 60] ; [ 3 42],[ 5.98214286 61.01785714] ; [ 4.01785714 40.98214286],0
a5,1,0.512888,0.42817,[34 33] ; [20 25],[32.30357143 34.69642857] ; [21.69642857 23.30357143],0
d1,1,0.556524,0.345758,[ 4 63] ; [ 4 41],[ 4.78571429 62.21428571] ; [ 3.21428571 41.78571429],0
s8,1,0.56973,0.323135,[27 39] ; [16 29],[25.56756757 40.43243243] ; [17.43243243 27.56756757],0
s4,1,0.655577,0.198941,[11 56] ; [ 6 39],[10.16964286 56.83035714] ; [ 6.83035714 38.16964286],0
b5,1,0.662922,0.189994,[40 27] ; [25 20],[38.88392857 28.11607143] ; [26.11607143 18.88392857],0
d3,1,0.662922,0.189994,[27 40] ; [20 25],[28.11607143 38.88392857] ; [18.88392857 26.11607143],0
b1,1,0.672003,0.179268,[34 33] ; [21 24],[32.90178571 34.09821429] ; [22.09821429 22.90178571],0
d2,1,0.680404,0.169671,[17 50] ; [13 32],[17.94642857 49.05357143] ; [12.05357143 32.94642857],0
r1,1,0.696662,0.151967,[47 20] ; [30 15],[46.0625 20.9375] ; [30.9375 14.0625],0
s2,1,0.730053,0.119063,[32 35] ; [20 25],[31.10714286 35.89285714] ; [20.89285714 24.10714286],0
a4,1,0.747237,0.103867,[13 53] ; [10 35],[13.67567568 52.32432432] ; [ 9.32432432 35.67567568],0
a2,1,0.785465,0.074095,[ 5 62] ; [ 4 41],[ 5.38392857 61.61607143] ; [ 3.61607143 41.38392857],0
u3,1,0.844579,0.038431,[16 16] ; [8 9],[15.67346939 16.32653061] ; [8.32653061 8.67346939],0
