Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,85.127424,[170  92] ; [ 2 68],[135.73493976 126.26506024] ; [36.26506024 33.73493976],1
d3,1,0.0,52.630418,[202  60] ; [21 47],[177.04848485  84.95151515] ; [45.95151515 22.04848485],1
d5,1,1e-06,24.226093,[225  37] ; [41 28],[210.54984894  51.45015106] ; [55.45015106 13.54984894],1
a4,1,1.3e-05,19.080507,[134 128] ; [15 54],[117.93957704 144.06042296] ; [31.06042296 37.93957704],1
u1,1,3.8e-05,16.982087,[ 60 202] ; [ 1 69],[ 48.13855422 213.86144578] ; [12.86144578 57.13855422],1
d2,1,0.000166,14.178118,[133 128] ; [18 52],[119.06646526 141.93353474] ; [31.93353474 38.06646526],1
a2,1,0.000428,12.404637,[ 76 186] ; [ 6 64],[ 64.71084337 197.28915663] ; [17.28915663 52.71084337],1
r1,1,0.000504,12.099946,[207  54] ; [40 28],[195.94832827  65.05167173] ; [51.05167173 16.94832827],1
a5,1,0.000599,11.778094,[191  71] ; [36 34],[179.13855422  82.86144578] ; [47.86144578 22.13855422],1
r3,1,0.003484,8.534992,[251  10] ; [60  9],[245.97272727  15.02727273] ; [65.02727273  3.97272727],0
a6,1,0.005882,7.586129,[194  68] ; [40 30],[184.6626506  77.3373494] ; [49.3373494 20.6626506],0
a7,1,0.005944,7.567132,[196  66] ; [40 29],[186.80362538  75.19637462] ; [49.19637462 19.80362538],0
s5,1,0.006311,7.459319,[ 83 170] ; [11 58],[ 73.85714286 179.14285714] ; [20.14285714 48.85714286],0
p9,1,0.006468,7.415033,[222  38] ; [50 20],[214.3030303  45.6969697] ; [57.6969697 12.3030303],0
a3,1,0.012087,6.298039,[193  68] ; [41 29],[184.51359517  76.48640483] ; [49.48640483 20.51359517],0
b2,1,0.023705,5.116117,[63 89] ; [10 34],[56.6122449 95.3877551] ; [16.3877551 27.6122449],0
b3,1,0.023705,5.116117,[63 89] ; [10 34],[56.6122449 95.3877551] ; [16.3877551 27.6122449],0
r2,1,0.026388,4.930393,[242  16] ; [60 10],[237.54878049  20.45121951] ; [64.45121951  5.54878049],0
v2,1,0.034699,4.459906,[139 111] ; [28 40],[131.28930818 118.71069182] ; [35.71069182 32.28930818],0
u3,1,0.046717,3.955555,[43 25] ; [12 17],[38.55670103 29.44329897] ; [16.44329897 12.55670103],0
r4,1,0.050248,3.833174,[227  35] ; [54 16],[221.75301205  40.24698795] ; [59.24698795 10.75301205],0
p10,1,0.050374,3.828982,[206  55] ; [46 22],[199.91489362  61.08510638] ; [52.08510638 15.91489362],0
s2,1,0.06903,3.305929,[137 122] ; [28 41],[130.28963415 128.71036585] ; [34.71036585 34.28963415],0
u2,1,0.094176,2.80151,[39 26] ; [12 17],[35.26595745 29.73404255] ; [15.73404255 13.26595745],0
b5,1,0.097302,2.749224,[174  88] ; [39 31],[168.09036145  93.90963855] ; [44.90963855 25.09036145],0
s6,1,0.109341,2.563718,[171  90] ; [38 31],[165.3  95.7] ; [43.7 25.3],0
v4,1,0.111837,2.528066,[247  13] ; [62  7],[244.19452888  15.80547112] ; [64.80547112  4.19452888],0
s7,1,0.115501,2.477285,[115 137] ; [23 43],[109.35849057 142.64150943] ; [28.64150943 37.35849057],0
v3,1,0.127997,2.316633,[ 85 166] ; [17 53],[ 79.75700935 171.24299065] ; [22.24299065 47.75700935],0
p12,1,0.159821,1.975918,[ 14 247] ; [ 1 69],[ 11.82779456 249.17220544] ; [ 3.17220544 66.82779456],0
s4,1,0.202449,1.624615,[ 36 224] ; [14 56],[ 39.39393939 220.60606061] ; [10.60606061 59.39393939],0
n2,1,0.248091,1.33402,[48 24] ; [19  5],[50.25 21.75] ; [16.75  7.25],0
p11,1,0.250061,1.322963,[194  68] ; [47 23],[190.18674699  71.81325301] ; [50.81325301 19.18674699],0
b4,1,0.277166,1.180932,[161 101] ; [38 32],[157.04216867 104.95783133] ; [41.95783133 28.04216867],0
n4,1,0.301005,1.069738,[194  67] ; [47 22],[190.60909091  70.39090909] ; [50.39090909 18.60909091],0
n3,1,0.305069,1.051903,[54 20] ; [20  4],[55.87755102 18.12244898] ; [18.12244898  5.87755102],0
n5,1,0.369793,0.804359,[173  86] ; [50 19],[176.08841463  82.91158537] ; [46.91158537 22.08841463],0
