Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,66.993428,[ 28 102] ; [120  54],[63.28947368 66.71052632] ; [84.71052632 89.28947368],1
s2,1,0.0,56.260837,[ 22 107] ; [106  71],[53.96078431 75.03921569] ; [ 74.03921569 102.96078431],1
s7,1,0.0,40.410327,[ 21 103] ; [94 83],[47.37541528 76.62458472] ; [ 67.62458472 109.37541528],1
s8,1,0.0,39.99709,[ 20 110] ; [90 89],[46.27831715 83.72168285] ; [ 63.72168285 115.27831715],1
s5,1,1e-06,23.425855,[ 16 110] ; [ 66 108],[34.44 91.56] ; [ 47.56 126.44],1
s4,1,0.001358,10.262506,[ 11 119] ; [ 39 137],[ 21.24183007 108.75816993] ; [ 28.75816993 147.24183007],0
v1,1,0.001846,9.696921,[40 87] ; [86 88],[53.1627907 73.8372093] ; [ 72.8372093 101.1627907],0
p10,1,0.002735,8.976405,[84 44] ; [143  34],[95.26557377 32.73442623] ; [131.73442623  45.26557377],0
r4,1,0.008397,6.946887,[103  27] ; [161  18],[111.06796117  18.93203883] ; [152.93203883  26.06796117],0
r1,1,0.012624,6.221105,[85 44] ; [140  38],[94.54397394 34.45602606] ; [130.45602606  47.54397394],0
p12,1,0.014006,6.037424,[  2 127] ; [ 14 164],[  6.72312704 122.27687296] ; [  9.27687296 168.72312704],0
r2,1,0.015826,5.822122,[115  13] ; [171   6],[120.02622951   7.97377049] ; [165.97377049  11.02622951],0
p9,1,0.017209,5.674939,[90 35] ; [146  29],[98.33333333 26.66666667] ; [137.66666667  37.33333333],0
v3,1,0.021876,5.255616,[35 91] ; [ 71 104],[44.37209302 81.62790698] ; [ 61.62790698 113.37209302],0
s1,1,0.035557,4.418226,[  1 128] ; [  9 167],[  4.2295082 124.7704918] ; [  5.7704918 170.2295082],0
b5,1,0.03706,4.347648,[72 58] ; [120  59],[80.77669903 49.22330097] ; [111.22330097  67.77669903],0
u3,1,0.052611,3.756217,[17 29] ; [32 25],[21.88349515 24.11650485] ; [27.11650485 29.88349515],0
v4,1,0.055779,3.658638,[116  13] ; [170   8],[120.17589577   8.82410423] ; [165.82410423  12.17589577],0
a7,1,0.08369,2.991747,[78 50] ; [126  53],[85.05537459 42.94462541] ; [118.94462541  60.05537459],0
d5,1,0.09268,2.827188,[90 39] ; [140  39],[96.33116883 32.66883117] ; [133.66883117  45.33116883],0
a2,1,0.12669,2.332607,[ 20 110] ; [ 40 139],[ 25.24271845 104.75728155] ; [ 34.75728155 144.24271845],0
p7,1,0.132458,2.263464,[55 73] ; [88 82],[61.42281879 66.57718121] ; [81.57718121 88.42281879],0
u1,1,0.173222,1.854839,[ 14 116] ; [ 29 150],[ 18.09061489 111.90938511] ; [ 24.90938511 154.09061489],0
a5,1,0.178801,1.807565,[79 51] ; [122  57],[84.5631068 45.4368932] ; [116.4368932  62.5631068],0
v2,1,0.212422,1.55484,[60 65] ; [93 75],[65.27303754 59.72696246] ; [87.72696246 80.27303754],0
