Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000321,12.94106,[32  1] ; [30 18],[25.25925926  7.74074074] ; [36.74074074 11.25925926],1
v2,1,0.001281,10.37037,[25  7] ; [20 28],[18. 14.] ; [27. 21.],0
v1,1,0.001822,9.720405,[24  9] ; [18 30],[17.11111111 15.88888889] ; [24.88888889 23.11111111],0
b4,1,0.003314,8.625741,[24  9] ; [19 29],[17.51851852 15.48148148] ; [25.48148148 22.51851852],0
n5,1,0.007076,7.253582,[29  4] ; [29 19],[23.62962963  9.37037037] ; [34.37037037 13.62962963],0
s8,1,0.008813,6.860283,[16 17] ; [10 38],[10.59259259 22.40740741] ; [15.40740741 32.59259259],0
p4,1,0.016462,5.752841,[27  6] ; [27 21],[22. 11.] ; [32. 16.],0
r1,1,0.017977,5.598423,[28  5] ; [29 19],[23.22222222  9.77777778] ; [33.77777778 14.22222222],0
p3,1,0.026206,4.942403,[24  9] ; [23 25],[19.14814815 13.85185185] ; [27.85185185 20.14814815],0
p1,1,0.04429,4.045463,[ 7 26] ; [ 3 45],[ 4.07407407 28.92592593] ; [ 5.92592593 42.07407407],0
p5,1,0.065116,3.402048,[ 4 29] ; [ 1 47],[ 2.03703704 30.96296296] ; [ 2.96296296 45.03703704],0
p10,1,0.090981,2.856928,[27  6] ; [31 17],[23.62962963  9.37037037] ; [34.37037037 13.62962963],0
r4,1,0.10588,2.61466,[30  3] ; [37 11],[27.2962963  5.7037037] ; [39.7037037  8.2962963],0
s7,1,0.141655,2.159888,[16 15] ; [16 30],[12.88311688 18.11688312] ; [19.11688312 26.88311688],0
p11,1,0.143559,2.139393,[28  5] ; [34 14],[25.25925926  7.74074074] ; [36.74074074 11.25925926],0
p9,1,0.152582,2.046241,[29  4] ; [36 12],[26.48148148  6.51851852] ; [38.51851852  9.48148148],0
p8,1,0.184278,1.76278,[24  9] ; [28 20],[21.18518519 11.81481481] ; [30.81481481 17.18518519],0
a5,1,0.184278,1.76278,[24  9] ; [28 20],[21.18518519 11.81481481] ; [30.81481481 17.18518519],0
d1,1,0.191061,1.709416,[20 13] ; [22 26],[17.11111111 15.88888889] ; [24.88888889 23.11111111],0
r2,1,0.203433,1.617556,[32  1] ; [42  5],[30.525  2.475] ; [43.475  3.525],0
n6,1,0.219081,1.510382,[29  4] ; [37 11],[26.88888889  6.11111111] ; [39.11111111  8.88888889],0
u2,1,0.233762,1.417824,[4 5] ; [11  5],[5.4 3.6] ; [9.6 6.4],0
u1,1,0.271502,1.209143,[ 8 25] ; [ 7 41],[ 6.11111111 26.88888889] ; [ 8.88888889 39.11111111],0
s3,1,0.300367,1.072564,[11 22] ; [11 37],[ 8.96296296 24.03703704] ; [13.03703704 34.96296296],0
r3,1,0.33985,0.910998,[31  2] ; [42  6],[29.74074074  3.25925926] ; [43.25925926  4.74074074],0
a3,1,0.425556,0.634921,[24  8] ; [32 16],[22.4  9.6] ; [33.6 14.4],0
d2,1,0.426822,0.631455,[16 17] ; [19 29],[14.25925926 18.74074074] ; [20.74074074 27.25925926],0
a8,1,0.468936,0.524481,[ 2 24] ; [ 6 39],[ 2.92957746 23.07042254] ; [ 5.07042254 39.92957746],0
b3,1,0.474129,0.512337,[14  8] ; [15 13],[12.76  9.24] ; [16.24 11.76],0
b2,1,0.474129,0.512337,[14  8] ; [15 13],[12.76  9.24] ; [16.24 11.76],0
n1,1,0.509893,0.434286,[3 2] ; [6 8],[2.36842105 2.63157895] ; [6.63157895 7.36842105],0
p2,1,0.511089,0.431837,[32  1] ; [45  3],[31.37037037  1.62962963] ; [45.62962963  2.37037037],0
n2,1,0.573138,0.31746,[5 1] ; [10  4],[4.5 1.5] ; [10.5  3.5],0
a2,1,0.607129,0.264377,[ 6 27] ; [11 37],[ 6.92592593 26.07407407] ; [10.07407407 37.92592593],0
s2,1,0.69261,0.156274,[ 7 26] ; [12 36],[ 7.74074074 25.25925926] ; [11.25925926 36.74074074],0
a4,1,0.696297,0.152353,[13 20] ; [21 27],[13.85185185 19.14814815] ; [20.14814815 27.85185185],0
d4,1,0.700105,0.148363,[24  9] ; [33 15],[23.22222222  9.77777778] ; [33.77777778 14.22222222],0
p7,1,0.733354,0.116054,[27  6] ; [37 10],[26.4  6.6] ; [37.6  9.4],0
a1,1,0.787273,0.072821,[ 1 32] ; [ 1 47],[ 0.81481481 32.18518519] ; [ 1.18518519 46.81481481],0
u3,1,0.789561,0.071225,[4 5] ; [8 8],[4.32 4.68] ; [7.68 8.32],0
b1,1,0.798197,0.065373,[14 19] ; [19 29],[13.44444444 19.55555556] ; [19.55555556 28.44444444],0
a7,1,0.817202,0.053428,[26  7] ; [36 11],[25.575  7.425] ; [36.425 10.575],0
s5,1,0.877764,0.023656,[ 6 26] ; [ 8 38],[ 5.74358974 26.25641026] ; [ 8.25641026 37.74358974],0
n3,1,0.891305,0.018674,[5 1] ; [12  2],[5.1 0.9] ; [11.9  2.1],0
d3,1,0.893448,0.01794,[22 11] ; [30 16],[21.72151899 11.27848101] ; [30.27848101 15.72151899],0
a6,1,0.927767,0.008218,[23 10] ; [33 15],[22.81481481 10.18518519] ; [33.18518519 14.81481481],0
d5,1,0.960473,0.002456,[23 10] ; [33 14],[23.1  9.9] ; [32.9 14.1],0
b5,1,0.986331,0.000294,[20 13] ; [29 19],[19.96296296 13.03703704] ; [29.03703704 18.96296296],0
