Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.731922,[26 55] ; [46 17],[40.5 40.5] ; [31.5 31.5],1
p7,1,3e-06,21.639226,[27 54] ; [45 17],[40.78321678 40.21678322] ; [31.21678322 30.78321678],1
p6,1,0.002576,9.086086,[17 61] ; [28 33],[25.25179856 52.74820144] ; [19.74820144 41.25179856],0
v1,1,0.002719,8.986797,[24 53] ; [35 27],[32.68345324 44.31654676] ; [26.31654676 35.68345324],0
p10,1,0.004402,8.109977,[50 31] ; [51 10],[57.61267606 23.38732394] ; [43.38732394 17.61267606],0
p2,1,0.004911,7.912088,[51 30] ; [53 10],[58.5 22.5] ; [45.5 17.5],0
p8,1,0.006652,7.364621,[24 56] ; [33 30],[31.88811189 48.11188811] ; [25.11188811 37.88811189],0
s8,1,0.006991,7.275261,[18 64] ; [27 36],[25.44827586 56.55172414] ; [19.55172414 43.44827586],0
s7,1,0.011024,6.461388,[23 55] ; [30 29],[30.17518248 47.82481752] ; [22.82481752 36.17518248],0
d5,1,0.011249,6.42555,[52 30] ; [52 11],[58.8137931 23.1862069] ; [45.1862069 17.8137931],0
p9,1,0.013975,6.041354,[57 22] ; [56  7],[62.86619718 16.13380282] ; [50.13380282 12.86619718],0
p5,1,0.014637,5.959696,[ 5 77] ; [12 50],[ 9.68055556 72.31944444] ; [ 7.31944444 54.68055556],0
r3,1,0.017203,5.675562,[59 22] ; [56  7],[64.6875 16.3125] ; [50.3125 12.6875],0
p11,1,0.030553,4.677907,[53 29] ; [51 12],[58.8137931 23.1862069] ; [45.1862069 17.8137931],0
r4,1,0.038975,4.261954,[42 40] ; [43 20],[48.06896552 33.93103448] ; [36.93103448 26.06896552],0
v4,1,0.049592,3.855215,[60 21] ; [55  8],[64.6875 16.3125] ; [50.3125 12.6875],0
s3,1,0.051449,3.793595,[32 48] ; [35 27],[37.74647887 42.25352113] ; [29.25352113 32.74647887],0
p1,1,0.055373,3.670809,[ 5 77] ; [10 53],[ 8.48275862 73.51724138] ; [ 6.51724138 56.48275862],0
s6,1,0.065297,3.397459,[36 44] ; [37 24],[41.41843972 38.58156028] ; [31.58156028 29.41843972],0
n6,1,0.066473,3.368026,[63 19] ; [55  7],[67.19444444 14.80555556] ; [50.80555556 11.19444444],0
a7,1,0.094487,2.796211,[42 40] ; [41 22],[46.93793103 35.06206897] ; [36.06206897 26.93793103],0
d3,1,0.127064,2.32801,[39 43] ; [38 25],[43.54482759 38.45517241] ; [33.45517241 29.54482759],0
s2,1,0.146381,2.109565,[28 54] ; [29 34],[32.23448276 49.76551724] ; [24.76551724 38.23448276],0
v2,1,0.160849,1.96623,[31 47] ; [32 30],[35.1 42.9] ; [27.9 34.1],0
d4,1,0.230243,1.439358,[55 27] ; [48 15],[58.24827586 23.75172414] ; [44.75172414 18.24827586],0
a5,1,0.234457,1.413617,[44 38] ; [40 23],[47.50344828 34.49655172] ; [36.49655172 26.50344828],0
s1,1,0.247724,1.336094,[ 2 79] ; [ 4 59],[ 3.375 77.625] ; [ 2.625 60.375],0
