Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,236.611984,[ 35 231] ; [243  72],[127.27710843 138.72289157] ; [150.72289157 164.27710843],1
s6,1,0.0,97.321919,[113 152] ; [255  55],[169.6  95.4] ; [198.4 111.6],1
s7,1,0.0,81.38446,[ 72 176] ; [205  98],[124.67513612 123.32486388] ; [152.32486388 150.67513612],1
s8,1,0.0,70.289416,[ 69 197] ; [190 123],[118.98791019 147.01208981] ; [140.01208981 172.98791019],1
s5,1,2.1e-05,18.084486,[ 56 208] ; [115 191],[ 79.2 184.8] ; [ 91.8 214.2],1
r4,1,0.000685,11.528421,[222  46] ; [290  25],[235.3619211  32.6380789] ; [276.6380789  38.3619211],1
u4,1,0.000763,11.329089,[  1 267] ; [ 16 299],[  7.81475129 260.18524871] ; [  9.18524871 305.81475129],1
r2,1,0.003454,8.55076,[240  25] ; [301  11],[248.46620451  16.53379549] ; [292.53379549  19.46620451],0
p12,1,0.00427,8.165105,[ 14 250] ; [ 38 275],[ 23.79202773 240.20797227] ; [ 28.20797227 284.79202773],0
r3,1,0.005317,7.768331,[237  29] ; [300  15],[245.85542169  20.14457831] ; [291.14457831  23.85542169],0
n1,1,0.006702,7.351149,[25 44] ; [35 23],[32.5984252 36.4015748] ; [27.4015748 30.5984252],0
p6,1,0.007066,7.256189,[ 81 182] ; [130 182],[ 96.50956522 166.49043478] ; [114.49043478 197.50956522],0
d1,1,0.012831,6.192305,[142 126] ; [199 116],[156.75471698 111.24528302] ; [184.24528302 130.75471698],0
p7,1,0.016792,5.717938,[153 110] ; [207  98],[166.69014085  96.30985915] ; [193.30985915 111.69014085],0
r1,1,0.026734,4.907902,[200  67] ; [258  55],[210.83793103  56.16206897] ; [247.16206897  65.83793103],0
a8,1,0.02922,4.754601,[ 32 204] ; [ 61 232],[ 41.48960302 194.51039698] ; [ 51.51039698 241.48960302],0
d4,1,0.030039,4.707054,[203  64] ; [259  52],[213.41522491  53.58477509] ; [248.58477509  62.41522491],0
a3,1,0.03848,4.283699,[182  84] ; [239  75],[193.07931034  72.92068966] ; [227.92068966  86.07931034],0
p2,1,0.040427,4.199859,[206  59] ; [265  49],[215.56994819  49.43005181] ; [255.43005181  58.56994819],0
n2,1,0.067388,3.345528,[48 23] ; [49 11],[52.57251908 18.42748092] ; [44.42748092 15.57251908],0
p4,1,0.073806,3.196285,[150 115] ; [200 113],[160.46712803 104.53287197] ; [189.53287197 123.46712803],0
d3,1,0.078361,3.098582,[163 104] ; [213 100],[173.08965517  93.91034483] ; [202.91034483 110.08965517],0
p9,1,0.079201,3.081228,[214  47] ; [274  40],[221.50956522  39.49043478] ; [266.49043478  47.50956522],0
v3,1,0.08565,2.954294,[106 157] ; [143 158],[116.11170213 146.88829787] ; [132.88829787 168.11170213],0
p3,1,0.090516,2.865177,[124 142] ; [168 145],[134.14853195 131.85146805] ; [157.85146805 155.14853195],0
p5,1,0.093293,2.816615,[ 30 236] ; [ 50 260],[ 36.94444444 229.05555556] ; [ 43.05555556 266.94444444],0
v4,1,0.09826,2.733558,[244  24] ; [296  17],[249.08777969  18.91222031] ; [290.91222031  22.08777969],0
p10,1,0.106367,2.607386,[211  52] ; [267  46],[218.25347222  44.74652778] ; [259.74652778  53.25347222],0
n4,1,0.108878,2.570428,[233  35] ; [286  28],[238.98969072  29.01030928] ; [280.01030928  33.98969072],0
a6,1,0.125069,2.352668,[192  76] ; [205 107],[183.44137931  84.55862069] ; [213.55862069  98.44137931],0
p11,1,0.155259,2.019804,[204  64] ; [255  60],[210.99828473  57.00171527] ; [248.00171527  66.99828473],0
u1,1,0.175286,1.837144,[ 42 226] ; [ 63 252],[ 48.26758148 219.73241852] ; [ 56.73241852 258.26758148],0
v1,1,0.177958,1.814599,[142 122] ; [180 123],[149.92592593 114.07407407] ; [172.07407407 130.92592593],0
a7,1,0.189963,1.717905,[177  90] ; [224  90],[184.28055077  82.71944923] ; [216.71944923  97.28055077],0
u3,1,0.248978,1.329029,[42 44] ; [44 32],[45.65432099 40.34567901] ; [40.34567901 35.65432099],0
d2,1,0.256714,1.28639,[128 137] ; [166 147],[134.79238754 130.20761246] ; [159.20761246 153.79238754],0
b1,1,0.32889,0.953263,[105 163] ; [136 179],[110.78559177 157.21440823] ; [130.21440823 184.78559177],0
v2,1,0.351907,0.86657,[143 115] ; [178 122],[148.41935484 109.58064516] ; [172.58064516 127.41935484],0
s1,1,0.361302,0.833363,[  6 259] ; [ 11 298],[  7.84843206 257.15156794] ; [  9.15156794 299.84843206],0
b4,1,0.453596,0.561649,[150 118] ; [186 129],[154.45626072 113.54373928] ; [181.54373928 133.45626072],0
p8,1,0.453994,0.560661,[131 129] ; [167 145],[135.45454545 124.54545455] ; [162.54545455 149.45454545],0
d5,1,0.486005,0.485358,[212  56] ; [254  58],[215.32413793  52.67586207] ; [250.67586207  61.32413793],0
b2,1,0.494554,0.466603,[66 97] ; [ 92 117],[69.2311828 93.7688172] ; [ 88.7688172 120.2311828],0
b3,1,0.494554,0.466603,[66 97] ; [ 92 117],[69.2311828 93.7688172] ; [ 88.7688172 120.2311828],0
n3,1,0.501656,0.451431,[43 25] ; [42 19],[44.80620155 23.19379845] ; [40.19379845 20.80620155],0
a2,1,0.538053,0.379159,[ 63 205] ; [ 81 234],[ 66.19554031 201.80445969] ; [ 77.80445969 237.19554031],0
u2,1,0.556929,0.345049,[47 37] ; [39 37],[45.15 38.85] ; [40.85 35.15],0
p1,1,0.60555,0.266706,[ 24 244] ; [ 32 281],[ 25.8313253 242.1686747] ; [ 30.1686747 282.8313253],0
b5,1,0.752513,0.099432,[160 108] ; [184 131],[158.13379074 109.86620926] ; [185.86620926 129.13379074],0
a5,1,0.843441,0.039004,[201  67] ; [234  81],[199.96569468  68.03430532] ; [235.03430532  79.96569468],0
a4,1,0.868092,0.027584,[121 145] ; [145 169],[121.99310345 144.00689655] ; [144.00689655 169.99310345],0
a1,1,0.895472,0.017262,[ 16 252] ; [ 18 297],[ 15.62950257 252.37049743] ; [ 18.37049743 296.62950257],0
n6,1,0.927159,0.008358,[234  32] ; [277  37],[234.35517241  31.64482759] ; [276.64482759  37.35517241],0
