Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,42.638486,[203 204] ; [17 94],[172.85714286 234.14285714] ; [47.14285714 63.85714286],1
p7,1,0.0,35.039178,[239 167] ; [29 79],[211.68871595 194.31128405] ; [56.31128405 51.68871595],1
p9,1,0.0,29.61729,[350  57] ; [68 40],[330.34174757  76.65825243] ; [87.65825243 20.34174757],1
p10,1,2e-06,22.654156,[338  72] ; [66 42],[319.76833977  90.23166023] ; [84.23166023 23.76833977],1
p4,1,4e-06,21.302059,[219 192] ; [31 78],[197.59615385 213.40384615] ; [52.40384615 56.59615385],1
p11,1,7.1e-05,15.783115,[337  76] ; [71 40],[321.57251908  91.42748092] ; [86.42748092 24.57251908],1
d5,1,0.000874,11.077995,[344  69] ; [76 34],[331.66347992  81.33652008] ; [88.33652008 21.66347992],1
a6,1,0.00198,9.567857,[303 110] ; [64 46],[289.81070746 123.18929254] ; [77.18929254 32.81070746],0
v1,1,0.002601,9.068136,[206 194] ; [38 70],[192.12598425 207.87401575] ; [51.87401575 56.12598425],0
b1,1,0.004877,7.924642,[134 279] ; [52 59],[146.59923664 266.40076336] ; [39.40076336 71.59923664],0
p3,1,0.006046,7.536496,[182 230] ; [33 78],[169.36902486 242.63097514] ; [45.63097514 65.36902486],0
n5,1,0.012809,6.195261,[303 107] ; [68 42],[292.51923077 117.48076923] ; [78.48076923 31.51923077],0
d3,1,0.014578,5.966825,[284 129] ; [62 48],[273.22753346 139.77246654] ; [72.77246654 37.22753346],0
n4,1,0.019179,5.485153,[308 102] ; [71 40],[298.25335893 111.74664107] ; [80.74664107 30.25335893],0
a5,1,0.019805,5.429011,[310 103] ; [71 40],[300.29198473 112.70801527] ; [80.70801527 30.29198473],0
a7,1,0.023973,5.096615,[312 101] ; [72 39],[302.65648855 110.34351145] ; [81.34351145 29.65648855],0
u4,1,0.024337,5.07048,[  5 408] ; [  5 106],[  7.88167939 405.11832061] ; [  2.11832061 108.88167939],0
s1,1,0.026414,4.928693,[  9 396] ; [  7 103],[ 12.58252427 392.41747573] ; [  3.41747573 106.58252427],0
v2,1,0.033252,4.532758,[223 169] ; [47 57],[213.38709677 178.61290323] ; [56.61290323 47.38709677],0
s6,1,0.039055,4.258487,[267 139] ; [60 49],[257.79029126 148.20970874] ; [69.20970874 39.79029126],0
