Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,125.680459,[329  17] ; [13 24],[308.96083551  37.03916449] ; [33.03916449  3.96083551],1
v4,1,0.0,35.87626,[330  14] ; [26 11],[321.42782152  22.57217848] ; [34.57217848  2.42782152],1
r1,1,0.0,25.635634,[264  80] ; [14 23],[251.00262467  92.99737533] ; [26.99737533 10.00262467],1
b1,1,0.009698,6.689623,[130 216] ; [22 15],[137.31592689 208.68407311] ; [14.68407311 22.31592689],0
s3,1,0.0141,6.025532,[183 158] ; [12 25],[175.91269841 165.08730159] ; [19.08730159 17.91269841],0
a1,1,0.01468,5.954461,[ 10 336] ; [ 4 33],[ 12.64751958 333.35248042] ; [ 1.35248042 35.64751958],0
n6,1,0.014961,5.921006,[279  65] ; [23 13],[273.38947368  70.61052632] ; [28.61052632  7.38947368],0
a6,1,0.018664,5.532718,[209 136] ; [15 22],[202.30366492 142.69633508] ; [21.69633508 15.30366492],0
v3,1,0.021129,5.316104,[118 219] ; [ 6 31],[111.73262032 225.26737968] ; [12.26737968 24.73262032],0
v1,1,0.02503,5.021836,[165 171] ; [11 26],[158.54155496 177.45844504] ; [17.45844504 19.54155496],0
s6,1,0.036125,4.391173,[213 122] ; [17 20],[207.12365591 127.87634409] ; [22.87634409 14.12365591],0
s2,1,0.040499,4.196838,[152 189] ; [10 27],[146.14285714 194.85714286] ; [15.85714286 21.14285714],0
v2,1,0.051016,3.807753,[166 163] ; [12 24],[160.44383562 168.55616438] ; [17.55616438 18.44383562],0
u3,1,0.058612,3.576222,[83 67] ; [ 7 14],[78.94736842 71.05263158] ; [11.05263158  9.94736842],0
a7,1,0.066939,3.356519,[228 115] ; [19 18],[222.95 120.05] ; [24.05 12.95],0
p2,1,0.077273,3.121346,[273  68] ; [25 12],[268.83068783  72.16931217] ; [29.16931217  7.83068783],0
n4,1,0.081947,3.025855,[243 101] ; [21 16],[238.36220472 105.63779528] ; [25.63779528 11.36220472],0
n2,1,0.105163,2.625448,[65 12] ; [10  5],[62.77173913 14.22826087] ; [12.22826087  2.77173913],0
a3,1,0.126419,2.335933,[194 150] ; [16 21],[189.60629921 154.39370079] ; [20.39370079 16.60629921],0
u2,1,0.144353,2.130934,[74 75] ; [14  7],[77.12941176 71.87058824] ; [10.87058824 10.12941176],0
s5,1,0.203839,1.61465,[ 95 235] ; [ 7 30],[ 91.71662125 238.28337875] ; [10.28337875 26.71662125],0
a4,1,0.209258,1.576549,[ 88 256] ; [ 6 31],[ 84.87139108 259.12860892] ; [ 9.12860892 27.87139108],0
p1,1,0.213617,1.546742,[ 29 311] ; [ 1 36],[ 27.05570292 312.94429708] ; [ 2.94429708 34.05570292],0
d3,1,0.276268,1.185357,[143 200] ; [12 25],[139.90789474 203.09210526] ; [15.09210526 21.90789474],0
d5,1,0.307946,1.039463,[198 147] ; [18 19],[195.07853403 149.92146597] ; [20.92146597 16.07853403],0
p3,1,0.315478,1.007604,[150 193] ; [13 24],[147.12894737 195.87105263] ; [15.87105263 21.12894737],0
s7,1,0.331512,0.942982,[136 190] ; [12 24],[133.28176796 192.71823204] ; [14.71823204 21.28176796],0
n5,1,0.334178,0.932639,[239 103] ; [23 14],[236.42216359 105.57783641] ; [25.57783641 11.42216359],0
a8,1,0.39476,0.724229,[ 46 279] ; [ 7 29],[ 47.71468144 277.28531856] ; [ 5.28531856 30.71468144],0
p5,1,0.465029,0.533763,[ 33 307] ; [ 5 32],[ 34.27055703 305.72944297] ; [ 3.72944297 33.27055703],0
u1,1,0.477223,0.505203,[ 11 335] ; [ 2 35],[ 11.74412533 334.25587467] ; [ 1.25587467 35.74412533],0
p10,1,0.477336,0.504944,[254  82] ; [26 11],[252.22520107  83.77479893] ; [27.77479893  9.22520107],0
p12,1,0.484605,0.488482,[ 18 320] ; [ 3 34],[ 18.928 319.072] ; [ 2.072 34.928],0
b4,1,0.493141,0.469666,[198 148] ; [19 18],[196.03655352 149.96344648] ; [20.96344648 16.03655352],0
