Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.14815,[159  14] ; [5 7],[153.36216216  19.63783784] ; [10.63783784  1.36216216],1
r2,1,1e-06,23.359011,[159  12] ; [6 6],[154.18032787  16.81967213] ; [10.81967213  1.18032787],1
p9,1,0.000804,11.232529,[148  23] ; [6 6],[143.90163934  27.09836066] ; [10.09836066  1.90163934],1
p10,1,0.002388,9.224622,[143  26] ; [6 6],[139.12154696  29.87845304] ; [9.87845304 2.12154696],0
r3,1,0.011773,6.344806,[163  10] ; [9 3],[160.84324324  12.15675676] ; [11.15675676  0.84324324],0
a6,1,0.011871,6.329993,[119  54] ; [4 8],[115.02162162  57.97837838] ; [7.97837838 4.02162162],0
n2,1,0.040602,4.192547,[34 12] ; [1 3],[32.2 13.8] ; [2.8 1.2],0
n5,1,0.046085,3.978501,[130  41] ; [6 6],[127.08196721  43.91803279] ; [8.91803279 3.08196721],0
p2,1,0.062891,3.459455,[139  33] ; [7 5],[136.47826087  35.52173913] ; [9.52173913 2.47826087],0
p6,1,0.10362,2.648926,[ 69 102] ; [ 2 10],[ 66.3442623 104.6557377] ; [4.6557377 7.3442623],0
p7,1,0.124281,2.362525,[108  61] ; [5 7],[105.50828729  63.49171271] ; [7.49171271 4.50828729],0
n4,1,0.163772,1.939052,[132  41] ; [7 5],[129.98378378  43.01621622] ; [9.01621622 2.98378378],0
p8,1,0.188348,1.730494,[89 79] ; [4 8],[86.8 81.2] ; [6.2 5.8],0
p11,1,0.217818,1.51869,[129  44] ; [7 5],[127.17837838  45.82162162] ; [8.82162162 3.17837838],0
v1,1,0.231173,1.433628,[102  70] ; [5 7],[100.02173913  71.97826087] ; [6.97826087 5.02173913],0
u3,1,0.234579,1.412881,[34 24] ; [2 4],[32.625 25.375] ; [3.375 2.625],0
a3,1,0.26467,1.244164,[114  59] ; [6 6],[112.21621622  60.78378378] ; [7.78378378 4.21621622],0
n6,1,0.291068,1.114673,[149  24] ; [9 3],[147.75135135  25.24864865] ; [10.24864865  1.75135135],0
d2,1,0.293467,1.103649,[74 99] ; [7 5],[75.74594595 97.25405405] ; [5.25405405 6.74594595],0
a7,1,0.302333,1.063874,[125  48] ; [7 5],[123.43783784  49.56216216] ; [8.56216216 3.43783784],0
s8,1,0.354913,0.855814,[ 66 106] ; [3 9],[ 64.5 107.5] ; [4.5 7.5],0
d1,1,0.37324,0.79285,[95 78] ; [5 7],[93.51351351 79.48648649] ; [6.48648649 5.51351351],0
v3,1,0.385342,0.753589,[ 63 105] ; [3 9],[ 61.6 106.4] ; [4.4 7.6],0
u1,1,0.395885,0.720791,[ 31 142] ; [ 1 11],[ 29.92432432 143.07567568] ; [2.07567568 9.92432432],0
s7,1,0.4155,0.663008,[65 99] ; [3 8],[ 63.72571429 100.27428571] ; [4.27428571 6.72571429],0
r1,1,0.4217,0.645571,[133  40] ; [8 4],[131.85405405  41.14594595] ; [9.14594595 2.85405405],0
s5,1,0.445444,0.582217,[ 61 109] ; [3 9],[ 59.78021978 110.21978022] ; [4.21978022 7.78021978],0
b4,1,0.497436,0.460403,[98 75] ; [8 4],[99.12432432 73.87567568] ; [6.87567568 5.12432432],0
p3,1,0.499549,0.455895,[89 83] ; [5 7],[87.86956522 84.13043478] ; [6.13043478 5.86956522],0
b2,1,0.533045,0.388583,[37 66] ; [2 6],[36.18918919 66.81081081] ; [2.81081081 5.18918919],0
b3,1,0.533045,0.388583,[37 66] ; [2 6],[36.18918919 66.81081081] ; [2.81081081 5.18918919],0
p1,1,0.563572,0.333557,[  8 165] ; [ 1 11],[  8.41621622 164.58378378] ; [ 0.58378378 11.41621622],0
u2,1,0.564055,0.332732,[36 22] ; [3 3],[35.34375 22.65625] ; [3.65625 2.34375],0
b1,1,0.564986,0.331144,[ 58 115] ; [5 7],[ 58.91351351 114.08648649] ; [4.08648649 7.91351351],0
v2,1,0.604915,0.267647,[98 72] ; [6 6],[97.14285714 72.85714286] ; [6.85714286 5.14285714],0
a5,1,0.605743,0.266421,[133  40] ; [10  2],[133.72432432  39.27567568] ; [9.27567568 2.72432432],0
d4,1,0.616131,0.251342,[140  33] ; [9 3],[139.33513514  33.66486486] ; [9.66486486 2.33513514],0
p5,1,0.657728,0.196296,[ 21 150] ; [ 2 10],[ 21.49180328 149.50819672] ; [ 1.50819672 10.49180328],0
n3,1,0.670817,0.180647,[29 16] ; [3 1],[29.3877551 15.6122449] ; [2.6122449 1.3877551],0
a8,1,0.707977,0.140306,[ 20 134] ; [ 1 10],[ 19.6 134.4] ; [1.4 9.6],0
a2,1,0.731226,0.117989,[ 36 137] ; [ 2 10],[ 35.53513514 137.46486486] ; [2.46486486 9.53513514],0
d3,1,0.744021,0.106624,[123  50] ; [8 4],[122.5027027  50.4972973] ; [8.4972973 3.5027027],0
b5,1,0.829869,0.046169,[110  63] ; [8 4],[110.34594595  62.65405405] ; [7.65405405 4.34594595],0
s2,1,0.890207,0.019056,[ 40 132] ; [3 9],[ 40.19565217 131.80434783] ; [2.80434783 9.19565217],0
p4,1,0.913183,0.011886,[112  60] ; [8 4],[112.17391304  59.82608696] ; [7.82608696 4.17391304],0
a4,1,0.915662,0.011215,[ 69 103] ; [5 7],[ 69.17391304 102.82608696] ; [4.82608696 7.17391304],0
s4,1,0.94977,0.003968,[ 27 142] ; [ 2 10],[ 27.07734807 141.92265193] ; [ 1.92265193 10.07734807],0
d5,1,0.952372,0.003567,[143  30] ; [10  2],[143.07567568  29.92432432] ; [9.92432432 2.07567568],0
