Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,50.912689,[13 62] ; [39  8],[31.96721311 43.03278689] ; [20.03278689 26.96721311],1
s6,1,2e-06,22.269734,[35 44] ; [43  7],[47.76744186 31.23255814] ; [30.23255814 19.76744186],1
p9,1,8.9e-05,15.361876,[38 42] ; [41  9],[48.61538462 31.38461538] ; [30.38461538 19.61538462],1
d5,1,0.000267,13.289012,[46 33] ; [45  6],[55.3 23.7] ; [35.7 15.3],1
s2,1,0.00047,12.229369,[26 52] ; [33 18],[35.6744186 42.3255814] ; [23.3255814 27.6744186],1
d2,1,0.000501,12.111746,[28 51] ; [34 17],[37.67692308 41.32307692] ; [24.32307692 26.67692308],1
n6,1,0.002087,9.471005,[49 31] ; [44  7],[56.79389313 23.20610687] ; [36.20610687 14.79389313],0
a5,1,0.00299,8.813611,[44 36] ; [41 10],[51.90839695 28.09160305] ; [33.09160305 17.90839695],0
s3,1,0.003437,8.559584,[31 46] ; [34 17],[39.1015625 37.8984375] ; [25.8984375 25.1015625],0
v1,1,0.007351,7.1851,[25 55] ; [27 22],[32.24806202 47.75193798] ; [19.75193798 29.24806202],0
p10,1,0.008388,6.948674,[40 39] ; [37 13],[47.15503876 31.84496124] ; [29.84496124 20.15503876],0
d1,1,0.010422,6.561356,[35 45] ; [34 17],[42.13740458 37.86259542] ; [26.86259542 24.13740458],0
s5,1,0.01267,6.214606,[15 61] ; [19 28],[21.00813008 54.99186992] ; [12.99186992 34.00813008],0
u1,1,0.018462,5.551794,[ 8 72] ; [13 38],[12.82442748 67.17557252] ; [ 8.17557252 42.82442748],0
s1,1,0.020272,5.388304,[11 67] ; [ 1 50],[ 7.25581395 70.74418605] ; [ 4.74418605 46.25581395],0
r4,1,0.020655,5.355658,[66 14] ; [49  2],[70.22900763  9.77099237] ; [44.77099237  6.22900763],0
n4,1,0.021234,5.307461,[49 31] ; [41 10],[54.96183206 25.03816794] ; [35.03816794 15.96183206],0
n5,1,0.023128,5.158864,[45 34] ; [39 12],[51.04615385 27.95384615] ; [32.95384615 18.04615385],0
p6,1,0.03379,4.505277,[10 69] ; [14 37],[14.58461538 64.41538462] ; [ 9.41538462 41.58461538],0
v4,1,0.045373,4.004738,[68 12] ; [49  2],[71.45038168  8.54961832] ; [45.54961832  5.45038168],0
a4,1,0.049078,3.872697,[31 48] ; [29 22],[36.46153846 42.53846154] ; [23.53846154 27.46153846],0
u3,1,0.049499,3.858339,[19 15] ; [12  2],[21.95833333 12.04166667] ; [9.04166667 4.95833333],0
b1,1,0.049657,3.853009,[33 47] ; [30 21],[38.47328244 41.52671756] ; [24.52671756 26.47328244],0
a2,1,0.07317,3.210439,[13 67] ; [15 36],[17.09923664 62.90076336] ; [10.90076336 40.09923664],0
r3,1,0.077228,3.122296,[67 13] ; [48  3],[70.22900763  9.77099237] ; [44.77099237  6.22900763],0
u2,1,0.08389,2.987888,[17 16] ; [11  3],[19.65957447 13.34042553] ; [8.34042553 5.65957447],0
v3,1,0.086011,2.947495,[25 50] ; [23 24],[29.50819672 45.49180328] ; [18.49180328 28.50819672],0
a3,1,0.115543,2.476718,[46 32] ; [37 14],[50.18604651 27.81395349] ; [32.81395349 18.18604651],0
a7,1,0.124546,2.359196,[56 24] ; [29 22],[51.90839695 28.09160305] ; [33.09160305 17.90839695],0
p12,1,0.145071,2.123333,[ 4 76] ; [ 6 44],[ 6.15384615 73.84615385] ; [ 3.84615385 46.15384615],0
d3,1,0.149914,2.073126,[41 38] ; [33 18],[44.96923077 34.03076923] ; [29.03076923 21.96923077],0
b5,1,0.168535,1.895922,[42 38] ; [33 18],[45.80152672 34.19847328] ; [29.19847328 21.80152672],0
n3,1,0.179712,1.8,[18 12] ; [12  3],[20. 10.] ; [10.  5.],0
d4,1,0.182646,1.775959,[57 22] ; [42  9],[60.16153846 18.83846154] ; [38.83846154 12.16153846],0
p4,1,0.209234,1.576718,[22 55] ; [20 31],[25.265625 51.734375] ; [16.734375 34.265625],0
n2,1,0.209652,1.57383,[21 12] ; [13  3],[22.89795918 10.10204082] ; [11.10204082  4.89795918],0
a6,1,0.212524,1.554149,[44 35] ; [34 17],[47.4 31.6] ; [30.6 20.4],0
p8,1,0.253208,1.305518,[21 59] ; [ 9 42],[18.32061069 61.67938931] ; [11.67938931 39.32061069],0
p11,1,0.271149,1.210924,[44 36] ; [33 18],[47.02290076 32.97709924] ; [29.97709924 21.02290076],0
v2,1,0.272938,1.201923,[36 39] ; [29 21],[39. 36.] ; [26. 24.],0
u4,1,0.324537,0.970574,[ 2 78] ; [ 3 48],[ 3.05343511 76.94656489] ; [ 1.94656489 49.05343511],0
p3,1,0.388563,0.743436,[24 56] ; [19 32],[26.25954198 53.74045802] ; [16.74045802 34.25954198],0
p5,1,0.395108,0.723164,[ 5 75] ; [ 5 43],[ 6.25 73.75] ; [ 3.75 44.25],0
s4,1,0.439806,0.596788,[14 64] ; [12 39],[15.72093023 62.27906977] ; [10.27906977 40.72093023],0
a8,1,0.499792,0.455379,[ 8 68] ; [ 7 41],[ 9.19354839 66.80645161] ; [ 5.80645161 42.19354839],0
n1,1,0.540291,0.375,[15 17] ; [9 7],[16. 16.] ; [8. 8.],0
a1,1,0.725218,0.123548,[ 5 75] ; [ 4 47],[ 5.49618321 74.50381679] ; [ 3.50381679 47.49618321],0
p1,1,0.77343,0.082881,[ 4 76] ; [ 2 49],[ 3.66412214 76.33587786] ; [ 2.33587786 48.66412214],0
b2,1,0.874386,0.024992,[13 28] ; [14 28],[13.3373494 27.6626506] ; [13.6626506 28.3373494],0
b3,1,0.874386,0.024992,[13 28] ; [14 28],[13.3373494 27.6626506] ; [13.6626506 28.3373494],0
p7,1,0.899984,0.015796,[24 52] ; [16 33],[24.32 51.68] ; [15.68 33.32],0
b4,1,0.945009,0.004758,[45 35] ; [29 22],[45.19083969 34.80916031] ; [28.80916031 22.19083969],0
