Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.9e-05,16.505032,[64 17] ; [43 45],[51.28402367 29.71597633] ; [55.71597633 32.28402367],1
p6,1,0.002168,9.40157,[30 53] ; [14 75],[21.23255814 61.76744186] ; [22.76744186 66.23255814],0
p11,1,0.003033,8.787219,[70 15] ; [56 34],[61.2 23.8] ; [64.8 25.2],0
p4,1,0.003349,8.606966,[50 35] ; [33 57],[40.31428571 44.68571429] ; [42.68571429 47.31428571],0
p3,1,0.013379,6.118322,[41 44] ; [27 63],[33.02857143 51.97142857] ; [34.97142857 55.02857143],0
s8,1,0.018809,5.519159,[36 49] ; [23 67],[28.65714286 56.34285714] ; [30.34285714 59.65714286],0
a5,1,0.036146,4.390201,[54 31] ; [43 47],[47.11428571 37.88571429] ; [49.88571429 40.11428571],0
s6,1,0.055014,3.681653,[55 29] ; [46 44],[48.75862069 35.24137931] ; [52.24137931 37.75862069],0
s7,1,0.056186,3.646541,[33 51] ; [22 64],[27.17647059 56.82352941] ; [27.82352941 58.17647059],0
n1,1,0.057498,3.608113,[ 9 16] ; [ 6 33],[ 5.859375 19.140625] ; [ 9.140625 29.859375],0
p10,1,0.059893,3.540352,[68 17] ; [60 29],[62.52873563 22.47126437] ; [65.47126437 23.52873563],0
u1,1,0.116501,2.463742,[ 6 79] ; [13 77],[ 9.22857143 75.77142857] ; [ 9.77142857 80.22857143],0
a8,1,0.131587,2.273681,[ 2 73] ; [ 7 79],[ 4.19254658 70.80745342] ; [ 4.80745342 81.19254658],0
a6,1,0.164692,1.930607,[52 33] ; [64 26],[56.34285714 28.65714286] ; [59.65714286 30.34285714],0
b1,1,0.186807,1.742623,[25 60] ; [35 55],[29.14285714 55.85714286] ; [30.85714286 59.14285714],0
s5,1,0.218321,1.515373,[27 55] ; [22 68],[23.36046512 58.63953488] ; [25.63953488 64.36046512],0
r4,1,0.256645,1.286765,[71 14] ; [69 21],[68. 17.] ; [72. 18.],0
p1,1,0.256871,1.285541,[ 6 78] ; [ 3 87],[ 4.34482759 79.65517241] ; [ 4.65517241 85.34482759],0
b5,1,0.282969,1.152775,[54 31] ; [50 40],[50.51428571 34.48571429] ; [53.48571429 36.51428571],0
b3,1,0.299032,1.078504,[14 27] ; [10 32],[11.85542169 29.14457831] ; [12.14457831 29.85542169],0
b2,1,0.299032,1.078504,[14 27] ; [10 32],[11.85542169 29.14457831] ; [12.14457831 29.85542169],0
a3,1,0.303188,1.060121,[45 40] ; [54 35],[48.36206897 36.63793103] ; [50.63793103 38.36206897],0
r1,1,0.331636,0.942499,[63 22] ; [60 29],[60.0862069 24.9137931] ; [62.9137931 26.0862069],0
a4,1,0.33442,0.931707,[20 65] ; [27 63],[22.82857143 62.17142857] ; [24.17142857 65.82857143],0
d5,1,0.340796,0.907434,[62 23] ; [59 30],[59.1091954 25.8908046] ; [61.8908046 27.1091954],0
n5,1,0.390325,0.737929,[33 52] ; [29 60],[30.28735632 54.71264368] ; [31.71264368 57.28735632],0
v3,1,0.422323,0.643843,[22 59] ; [19 68],[19.76785714 61.23214286] ; [21.23214286 65.76785714],0
b4,1,0.435399,0.608378,[47 38] ; [55 35],[49.54285714 35.45714286] ; [52.45714286 37.54285714],0
a2,1,0.441865,0.591434,[ 9 76] ; [13 77],[10.68571429 74.31428571] ; [11.31428571 78.68571429],0
s3,1,0.452337,0.564789,[44 41] ; [41 48],[41.52298851 43.47701149] ; [43.47701149 45.52298851],0
d4,1,0.455563,0.556773,[68 17] ; [67 22],[65.94827586 19.05172414] ; [69.05172414 19.94827586],0
p5,1,0.456458,0.554565,[ 6 79] ; [ 4 86],[ 4.85714286 80.14285714] ; [ 5.14285714 84.85714286],0
a7,1,0.468463,0.525599,[67 18] ; [66 23],[64.97126437 20.02873563] ; [68.02873563 20.97126437],0
v1,1,0.480613,0.497472,[37 45] ; [35 53],[34.72941176 47.27058824] ; [37.27058824 50.72941176],0
d3,1,0.483666,0.490587,[63 22] ; [61 27],[60.92485549 24.07514451] ; [63.07514451 24.92485549],0
n2,1,0.514739,0.424421,[19  6] ; [26 12],[17.85714286  7.14285714] ; [27.14285714 10.85714286],0
d1,1,0.515306,0.423278,[41 44] ; [39 51],[38.85714286 46.14285714] ; [41.14285714 48.85714286],0
u3,1,0.572784,0.318046,[22 17] ; [22 13],[23.18918919 15.81081081] ; [20.81081081 14.18918919],0
v2,1,0.590371,0.289765,[41 42] ; [38 46],[39.26347305 43.73652695] ; [39.73652695 44.26347305],0
a1,1,0.603918,0.269127,[ 3 82] ; [ 2 88],[ 2.42857143 82.57142857] ; [ 2.57142857 87.42857143],0
n3,1,0.74579,0.105102,[17  8] ; [28 11],[17.578125  7.421875] ; [27.421875 11.578125],0
p9,1,0.804535,0.061247,[70 15] ; [72 17],[69.36781609 15.63218391] ; [72.63218391 16.36781609],0
s4,1,0.831729,0.04515,[21 64] ; [21 69],[20.4 64.6] ; [21.6 68.4],0
r3,1,0.877321,0.023829,[78  7] ; [82  8],[77.71428571  7.28571429] ; [82.28571429  7.71428571],0
u2,1,0.888675,0.019595,[23 17] ; [19 15],[22.7027027 17.2972973] ; [19.2972973 14.7027027],0
r2,1,0.89108,0.018752,[76  9] ; [79 10],[75.7183908  9.2816092] ; [79.2816092  9.7183908],0
n6,1,0.899284,0.016019,[57 26] ; [61 29],[56.61271676 26.38728324] ; [61.38728324 28.61271676],0
d2,1,0.940339,0.005602,[26 59] ; [28 62],[26.22857143 58.77142857] ; [27.77142857 62.22857143],0
v4,1,0.954941,0.003193,[80  5] ; [83  5],[80.0867052  4.9132948] ; [82.9132948  5.0867052],0
s2,1,0.963439,0.002101,[36 49] ; [38 51],[36.14942529 48.85057471] ; [37.85057471 51.14942529],0
s1,1,0.96757,0.001653,[ 1 84] ; [ 1 89],[ 0.97142857 84.02857143] ; [ 1.02857143 88.97142857],0
