Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,5e-06,20.881464,[50  5] ; [4 8],[44.32835821 10.67164179] ; [9.67164179 2.32835821],1
s8,1,0.00306,8.771247,[31 25] ; [ 1 11],[26.35294118 29.64705882] ; [5.64705882 6.35294118],0
p2,1,0.003779,8.386943,[45 10] ; [5 7],[41.04477612 13.95522388] ; [8.95522388 3.04477612],0
s2,1,0.008051,7.02213,[41 15] ; [4 8],[37.05882353 18.94117647] ; [7.94117647 4.05882353],0
v4,1,0.011675,6.359563,[52  2] ; [9 3],[49.90909091  4.09090909] ; [11.09090909  0.90909091],0
p11,1,0.015395,5.870734,[43 13] ; [5 7],[39.52941176 16.47058824] ; [8.47058824 3.52941176],0
v1,1,0.020055,5.407066,[29 25] ; [ 2 10],[25.36363636 28.63636364] ; [5.63636364 6.36363636],0
d2,1,0.082999,3.00518,[22 34] ; [8 4],[24.70588235 31.29411765] ; [5.29411765 6.70588235],0
r2,1,0.084331,2.979389,[53  2] ; [10  2],[51.71641791  3.28358209] ; [11.28358209  0.71641791],0
u3,1,0.088471,2.901982,[16  7] ; [1 3],[14.48148148  8.51851852] ; [2.51851852 1.48148148],0
a7,1,0.114208,2.495007,[41 15] ; [6 6],[38.70588235 17.29411765] ; [8.29411765 3.70588235],0
r4,1,0.116251,2.46712,[48  8] ; [8 4],[46.11764706  9.88235294] ; [9.88235294 2.11764706],0
n5,1,0.116574,2.462751,[17 39] ; [ 1 11],[14.82352941 41.17647059] ; [3.17647059 8.82352941],0
n1,1,0.142781,2.147727,[ 7 14] ; [4 2],[ 8.55555556 12.44444444] ; [2.44444444 3.55555556],0
b3,1,0.149365,2.078721,[12 14] ; [2 8],[10.11111111 15.88888889] ; [3.88888889 6.11111111],0
b2,1,0.149365,2.078721,[12 14] ; [2 8],[10.11111111 15.88888889] ; [3.88888889 6.11111111],0
d3,1,0.149887,2.073405,[40 16] ; [6 6],[37.88235294 18.11764706] ; [8.11764706 3.88235294],0
s3,1,0.162287,1.952782,[39 16] ; [6 6],[36.94029851 18.05970149] ; [8.05970149 3.94029851],0
d5,1,0.206379,1.596646,[42 14] ; [11  1],[43.64705882 12.35294118] ; [9.35294118 2.64705882],0
p7,1,0.208962,1.578604,[32 20] ; [5 7],[30.0625 21.9375] ; [6.9375 5.0625],0
s1,1,0.22313,1.484127,[ 1 55] ; [ 1 11],[ 1.64705882 54.35294118] ; [ 0.35294118 11.64705882],0
