Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,272.761956,[544  50] ; [31 88],[479.03225806 114.96774194] ; [95.96774194 23.03225806],1
p11,1,0.0,45.948115,[494 100] ; [67 54],[466.06153846 127.93846154] ; [94.93846154 26.06153846],1
p2,1,0.0,39.631763,[512  79] ; [76 45],[488.07303371 102.92696629] ; [99.92696629 21.07303371],1
n6,1,0.0,29.118975,[516  74] ; [82 39],[496.23066104  93.76933896] ; [101.76933896  19.23066104],1
s6,1,0.0,27.006064,[426 158] ; [58 61],[402.07112376 181.92887624] ; [81.92887624 37.07112376],1
s8,1,0.0,26.549809,[296 294] ; [29 90],[270.45133992 319.54866008] ; [54.54866008 64.45133992],1
p8,1,0.0,25.539546,[337 250] ; [39 82],[311.74011299 275.25988701] ; [64.25988701 56.74011299],1
v4,1,0.0,25.408183,[584   9] ; [107  12],[575.50983146  17.49016854] ; [115.49016854   3.50983146],1
p7,1,1e-06,23.693273,[394 185] ; [53 66],[370.79226361 208.20773639] ; [76.20773639 42.79226361],1
b1,1,2e-06,22.628877,[202 392] ; [69 52],[225.13846154 368.86153846] ; [45.86153846 75.13846154],1
p4,1,2e-06,22.59141,[379 212] ; [49 71],[355.76371308 235.23628692] ; [72.23628692 47.76371308],1
n5,1,4e-06,21.490142,[464 126] ; [71 50],[443.95218003 146.04781997] ; [91.04781997 29.95218003],1
r4,1,5e-06,21.004236,[583  11] ; [109  12],[574.89230769  19.10769231] ; [117.10769231   3.89230769],1
p6,1,9e-06,19.746493,[237 352] ; [22 96],[215.77227723 373.22772277] ; [43.22772277 74.77227723],1
p3,1,1.7e-05,18.542647,[320 272] ; [39 81],[298.49438202 293.50561798] ; [60.50561798 59.49438202],1
s7,1,4.5e-05,16.645805,[309 262] ; [37 75],[289.26207906 281.73792094] ; [56.73792094 55.26207906],1
v1,1,0.000194,13.884886,[341 237] ; [49 72],[322.48927039 255.51072961] ; [67.51072961 53.48927039],1
s2,1,0.000213,13.711501,[324 264] ; [43 75],[305.66005666 282.33994334] ; [61.33994334 56.66005666],1
v2,1,0.000287,13.155405,[350 217] ; [51 66],[332.40789474 234.59210526] ; [68.59210526 48.40789474],1
a3,1,0.000772,11.306953,[449 142] ; [74 47],[434.11938202 156.88061798] ; [88.88061798 32.11938202],1
s5,1,0.00096,10.902608,[215 355] ; [26 93],[199.37590711 370.62409289] ; [41.62409289 77.37590711],1
p12,1,0.001162,10.549162,[ 58 534] ; [  1 119],[ 49.05617978 542.94382022] ; [  9.94382022 110.05617978],0
d1,1,0.003244,8.664863,[384 210] ; [61 60],[369.69230769 224.30769231] ; [75.30769231 45.69230769],0
r3,1,0.003718,8.416657,[578  14] ; [111   9],[572.87640449  19.12359551] ; [116.12359551   3.87640449],0
a5,1,0.004909,7.912634,[468 126] ; [81 40],[456.09230769 137.90769231] ; [92.90769231 28.09230769],0
p5,1,0.005707,7.640487,[ 76 513] ; [  5 116],[ 67.19577465 521.80422535] ; [ 13.80422535 107.19577465],0
d3,1,0.008381,6.950256,[437 155] ; [75 46],[425.11079944 166.88920056] ; [86.88920056 34.11079944],0
a6,1,0.009387,6.747767,[431 160] ; [74 47],[419.17837079 171.82162921] ; [85.82162921 35.17837079],0
n4,1,0.012574,6.228029,[477 116] ; [85 36],[466.75910364 126.24089636] ; [95.24089636 25.75910364],0
d4,1,0.012826,6.192959,[506  85] ; [91 28],[496.93943662  94.06056338] ; [100.06056338  18.93943662],0
s1,1,0.014999,5.916547,[ 17 568] ; [  9 111],[ 21.57446809 563.42553191] ; [  4.42553191 115.57446809],0
s3,1,0.015991,5.803907,[353 233] ; [58 62],[341.14164306 244.85835694] ; [69.85835694 50.14164306],0
d5,1,0.024759,5.040688,[495  96] ; [91 30],[486.41292135 104.58707865] ; [99.58707865 21.41292135],0
a7,1,0.054691,3.691474,[450 143] ; [81 39],[441.63113604 151.36886396] ; [89.36886396 30.63113604],0
a2,1,0.065606,3.389678,[166 428] ; [24 97],[157.84615385 436.15384615] ; [32.15384615 88.84615385],0
b2,1,0.068747,3.312689,[144 215] ; [22 54],[136.99770115 222.00229885] ; [29.00229885 46.99770115],0
b3,1,0.068747,3.312689,[144 215] ; [22 54],[136.99770115 222.00229885] ; [29.00229885 46.99770115],0
a4,1,0.072244,3.231279,[290 302] ; [48 72],[281.03370787 310.96629213] ; [56.96629213 63.03370787],0
b4,1,0.088092,2.908897,[338 256] ; [79 42],[346.43076923 247.56923077] ; [70.56923077 50.43076923],0
a8,1,0.116711,2.460908,[ 81 454] ; [10 97],[ 75.83333333 459.16666667] ; [15.16666667 91.83333333],0
n3,1,0.126975,2.329099,[88 28] ; [24 14],[84.36363636 31.63636364] ; [27.63636364 10.36363636],0
s4,1,0.140586,2.171539,[102 485] ; [ 14 104],[ 96.58439716 490.41560284] ; [19.41560284 98.58439716],0
v3,1,0.144751,2.126716,[240 327] ; [41 76],[232.93421053 334.06578947] ; [48.06578947 68.93421053],0
u1,1,0.157886,1.994354,[127 467] ; [ 19 102],[121.29230769 472.70769231] ; [24.70769231 96.29230769],0
u4,1,0.219161,1.509854,[ 16 578] ; [  1 120],[ 14.12307692 579.87692308] ; [  2.87692308 118.12307692],0
n2,1,0.341404,0.905151,[88 29] ; [27 13],[85.70063694 31.29936306] ; [29.29936306 10.70063694],0
u2,1,0.599865,0.275199,[84 59] ; [25 21],[82.47089947 60.52910053] ; [26.52910053 19.47089947],0
n1,1,0.679522,0.170665,[45 71] ; [17 23],[46.1025641 69.8974359] ; [15.8974359 24.1025641],0
a1,1,0.711988,0.136299,[ 25 569] ; [  6 115],[ 25.75384615 568.24615385] ; [  5.24615385 115.75384615],0
b5,1,0.721788,0.126786,[354 240] ; [70 51],[352.24615385 241.75384615] ; [71.75384615 49.24615385],0
p1,1,0.869164,0.027133,[ 52 539] ; [ 10 110],[ 51.53586498 539.46413502] ; [ 10.46413502 109.53586498],0
d2,1,0.944386,0.004866,[303 289] ; [61 59],[302.65168539 289.34831461] ; [61.34831461 58.65168539],0
u3,1,0.947642,0.004312,[89 54] ; [29 18],[88.81052632 54.18947368] ; [29.18947368 17.81052632],0
