Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.003268,8.65144,[15  4] ; [21 32],[9.5 9.5] ; [26.5 26.5],0
b1,1,0.017508,5.644682,[14  7] ; [20 35],[ 9.39473684 11.60526316] ; [24.60526316 30.39473684],0
p3,1,0.03092,4.657396,[ 3 17] ; [23 32],[ 6.93333333 13.06666667] ; [19.06666667 35.93333333],0
u2,1,0.031154,4.644478,[7 1] ; [10 13],[4.38709677 3.61290323] ; [12.61290323 10.38709677],0
b5,1,0.079887,3.067205,[15  6] ; [27 28],[11.60526316  9.39473684] ; [30.39473684 24.60526316],0
s4,1,0.113655,2.502648,[ 7 14] ; [ 9 45],[ 4.48 16.52] ; [11.52 42.48],0
n4,1,0.114744,2.48764,[10 11] ; [37 18],[12.98684211  8.01315789] ; [34.01315789 20.98684211],0
a5,1,0.135879,2.224014,[ 9 12] ; [34 21],[11.88157895  9.11842105] ; [31.11842105 23.88157895],0
s3,1,0.185187,1.755495,[12  9] ; [20 30],[ 9.46478873 11.53521127] ; [22.53521127 27.46478873],0
a4,1,0.187237,1.739222,[ 5 16] ; [22 33],[ 7.46052632 13.53947368] ; [19.53947368 35.46052632],0
d5,1,0.191207,1.708292,[12  9] ; [40 15],[14.36842105  6.63157895] ; [37.63157895 17.36842105],0
n5,1,0.20876,1.580007,[12  9] ; [39 15],[14.28  6.72] ; [36.72 17.28],0
b4,1,0.228784,1.448402,[11 10] ; [37 18],[13.26315789  7.73684211] ; [34.73684211 20.26315789],0
b2,1,0.247621,1.336675,[ 2 13] ; [10 25],[ 3.6 11.4] ; [ 8.4 26.6],0
b3,1,0.247621,1.336675,[ 2 13] ; [10 25],[ 3.6 11.4] ; [ 8.4 26.6],0
n3,1,0.258383,1.2774,[5 4] ; [16  5],[6.3 2.7] ; [14.7  6.3],0
v3,1,0.263459,1.25049,[ 3 18] ; [14 39],[ 4.82432432 16.17567568] ; [12.17567568 40.82432432],0
r3,1,0.294697,1.098039,[14  7] ; [40 11],[15.75  5.25] ; [38.25 12.75],0
p10,1,0.326072,0.964435,[13  7] ; [39 12],[14.64788732  5.35211268] ; [37.35211268 13.64788732],0
n2,1,0.328626,0.954305,[8 1] ; [16  6],[6.96774194 2.03225806] ; [17.03225806  4.96774194],0
a8,1,0.351591,0.867708,[ 2 18] ; [ 2 46],[ 1.17647059 18.82352941] ; [ 2.82352941 45.17647059],0
d4,1,0.384273,0.756988,[13  8] ; [39 15],[14.56  6.44] ; [37.44 16.56],0
p8,1,0.413643,0.668305,[10  9] ; [23 32],[ 8.47297297 10.52702703] ; [24.52702703 30.47297297],0
s6,1,0.439196,0.598383,[12  9] ; [25 28],[10.5 10.5] ; [26.5 26.5],0
s7,1,0.460493,0.544695,[10 10] ; [21 31],[ 8.61111111 11.38888889] ; [22.38888889 29.61111111],0
d3,1,0.529998,0.394395,[12  9] ; [27 28],[10.77631579 10.22368421] ; [28.22368421 26.77631579],0
r1,1,0.531154,0.392184,[ 4 17] ; [14 40],[ 5.04 15.96] ; [12.96 41.04],0
a6,1,0.588656,0.292448,[10 11] ; [30 25],[11.05263158  9.94736842] ; [28.94736842 26.05263158],0
s2,1,0.615252,0.252597,[ 9 12] ; [19 33],[ 8.05479452 12.94520548] ; [19.94520548 32.05479452],0
p4,1,0.650806,0.204885,[ 9 11] ; [28 27],[ 9.86666667 10.13333333] ; [27.13333333 27.86666667],0
u3,1,0.656787,0.19745,[4 4] ; [ 9 13],[3.46666667 4.53333333] ; [ 9.53333333 12.46666667],0
r2,1,0.687811,0.161466,[10  9] ; [29 21],[10.73913043  8.26086957] ; [28.26086957 21.73913043],0
s5,1,0.689874,0.159222,[ 5 16] ; [10 41],[ 4.375 16.625] ; [10.625 40.375],0
v2,1,0.739162,0.110864,[11 10] ; [25 27],[10.35616438 10.64383562] ; [25.64383562 26.35616438],0
a7,1,0.741997,0.108379,[10 11] ; [28 26],[10.64 10.36] ; [27.36 26.64],0
a3,1,0.767747,0.087216,[13  8] ; [32 23],[12.43421053  8.56578947] ; [32.56578947 22.43421053],0
d1,1,0.767747,0.087216,[ 8 13] ; [23 32],[ 8.56578947 12.43421053] ; [22.43421053 32.56578947],0
p9,1,0.773509,0.082822,[16  5] ; [42 11],[16.45945946  4.54054054] ; [41.54054054 11.45945946],0
v4,1,0.78718,0.072886,[14  6] ; [34 17],[13.52112676  6.47887324] ; [34.47887324 16.52112676],0
p12,1,0.801739,0.06305,[ 1 19] ; [ 2 52],[ 0.81081081 19.18918919] ; [ 2.18918919 51.81081081],0
s8,1,0.806148,0.060221,[ 6 15] ; [17 37],[ 6.44 14.56] ; [16.56 37.44],0
d2,1,0.833683,0.044092,[ 8 13] ; [22 32],[ 8.4 12.6] ; [21.6 32.4],0
