Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,36.500626,[17 72] ; [133 102],[41.2037037 47.7962963] ; [108.7962963 126.2037037],1
a3,1,0.0,34.713129,[40 49] ; [185  50],[61.80555556 27.19444444] ; [163.19444444  71.80555556],1
d2,1,0.0,26.091682,[24 64] ; [138  95],[44.41121495 43.58878505] ; [117.58878505 115.41121495],1
a6,1,1e-06,24.147419,[42 47] ; [178  57],[60.43209877 28.56790123] ; [159.56790123  75.43209877],1
d1,1,1e-06,23.306439,[30 59] ; [150  86],[49.29230769 39.70769231] ; [130.70769231 105.29230769],1
d5,1,1.3e-05,19.026083,[55 34] ; [198  37],[69.49691358 19.50308642] ; [183.50308642  51.49691358],1
r2,1,3.2e-05,17.29544,[70 18] ; [218  12],[79.69811321  8.30188679] ; [208.30188679  21.69811321],1
d4,1,8.8e-05,15.379932,[56 32] ; [197  38],[68.92879257 19.07120743] ; [184.07120743  50.92879257],1
u1,1,0.0004,12.532177,[ 4 85] ; [ 49 187],[14.51384615 74.48615385] ; [ 38.48615385 197.51384615],1
r1,1,0.00048,12.192995,[55 34] ; [190  46],[67.09230769 21.90769231] ; [177.90769231  58.09230769],1
p9,1,0.001273,10.381869,[56 31] ; [189  43],[66.81818182 20.18181818] ; [178.18181818  53.81818182],0
p10,1,0.00131,10.328227,[54 34] ; [184  49],[65.24610592 22.75389408] ; [172.75389408  60.24610592],0
d3,1,0.001629,9.926424,[45 44] ; [163  72],[57.13580247 31.86419753] ; [150.86419753  84.13580247],0
r4,1,0.003024,8.793204,[65 24] ; [205  31],[73.93846154 15.06153846] ; [196.06153846  39.93846154],0
s7,1,0.009514,6.723732,[30 55] ; [116 108],[40.1618123 44.8381877] ; [105.8381877 118.1618123],0
a7,1,0.011395,6.402644,[50 38] ; [169  67],[59.48148148 28.51851852] ; [159.51851852  76.48148148],0
r3,1,0.01298,6.171887,[71 16] ; [214  20],[77.24299065  9.75700935] ; [207.75700935  26.24299065],0
s8,1,0.019983,5.413342,[23 66] ; [ 93 141],[31.9628483 57.0371517] ; [ 84.0371517 149.9628483],0
v4,1,0.022295,5.222582,[74 15] ; [215  19],[79.63157895  9.36842105] ; [209.36842105  24.63157895],0
v2,1,0.032945,4.548648,[25 56] ; [103 129],[33.12460064 47.87539936] ; [ 94.87539936 137.12460064],0
b3,1,0.073786,3.196734,[12 39] ; [53 89],[17.1761658 33.8238342] ; [47.8238342 94.1761658],0
b2,1,0.073786,3.196734,[12 39] ; [53 89],[17.1761658 33.8238342] ; [47.8238342 94.1761658],0
b4,1,0.090661,2.862602,[59 30] ; [132 104],[52.30461538 36.69538462] ; [138.69538462  97.30461538],0
s5,1,0.122315,2.387425,[18 68] ; [ 67 159],[23.42948718 62.57051282] ; [ 61.57051282 164.42948718],0
p2,1,0.124516,2.359579,[62 27] ; [183  52],[67.29938272 21.70061728] ; [177.70061728  57.29938272],0
p4,1,0.12742,2.323656,[39 49] ; [126 108],[45.0931677 42.9068323] ; [119.9068323 114.0931677],0
p3,1,0.131906,2.269933,[33 56] ; [109 126],[39.00617284 49.99382716] ; [102.99382716 132.00617284],0
