Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.003225,8.675699,[28 28] ; [25 70],[19.65562914 36.34437086] ; [33.34437086 61.65562914],0
v2,1,0.006213,7.48744,[33 19] ; [37 56],[25.10344828 26.89655172] ; [44.89655172 48.10344828],0
s6,1,0.008505,6.923986,[32 21] ; [36 59],[24.35135135 28.64864865] ; [43.64864865 51.35135135],0
s8,1,0.01145,6.3941,[20 35] ; [17 78],[13.56666667 41.43333333] ; [23.43333333 71.56666667],0
p1,1,0.018188,5.57795,[ 5 51] ; [ 1 92],[ 2.25503356 53.74496644] ; [ 3.74496644 89.25503356],0
v3,1,0.018842,5.516125,[20 31] ; [19 72],[14.00704225 36.99295775] ; [24.99295775 66.00704225],0
s7,1,0.04202,4.13441,[21 31] ; [22 69],[15.63636364 36.36363636] ; [27.36363636 63.63636364],0
b2,1,0.042102,4.131091,[13 13] ; [13 36],[ 9.01333333 16.98666667] ; [16.98666667 32.01333333],0
b3,1,0.042102,4.131091,[13 13] ; [13 36],[ 9.01333333 16.98666667] ; [16.98666667 32.01333333],0
u2,1,0.048234,3.901805,[14  5] ; [16 19],[10.55555556  8.44444444] ; [19.44444444 15.55555556],0
n6,1,0.086418,2.939864,[28 28] ; [61 34],[33.00662252 22.99337748] ; [55.99337748 39.00662252],0
d4,1,0.142384,2.152008,[49  7] ; [74 21],[45.61589404 10.38410596] ; [77.38410596 17.61589404],0
r1,1,0.174237,1.846109,[43 13] ; [63 32],[39.31125828 16.68874172] ; [66.68874172 28.31125828],0
p3,1,0.176668,1.82543,[15 40] ; [17 78],[11.73333333 43.26666667] ; [20.26666667 74.73333333],0
a5,1,0.224767,1.473672,[34 22] ; [48 47],[30.41059603 25.58940397] ; [51.58940397 43.41059603],0
s3,1,0.246964,1.340395,[27 28] ; [37 57],[23.62416107 31.37583893] ; [40.37583893 53.62416107],0
a8,1,0.249271,1.327383,[ 4 47] ; [ 3 85],[ 2.56834532 48.43165468] ; [ 4.43165468 83.56834532],0
p12,1,0.268086,1.226514,[ 2 52] ; [ 1 94],[ 1.08724832 52.91275168] ; [ 1.91275168 93.08724832],0
p5,1,0.276505,1.184187,[ 3 52] ; [ 2 92],[ 1.84563758 53.15436242] ; [ 3.15436242 90.84563758],0
a1,1,0.280703,1.163683,[ 3 53] ; [ 2 93],[ 1.85430464 54.14569536] ; [ 3.14569536 91.85430464],0
b5,1,0.3053,1.050898,[36 20] ; [53 42],[33.00662252 22.99337748] ; [55.99337748 39.00662252],0
p7,1,0.309428,1.033118,[19 36] ; [40 53],[21.92567568 33.07432432] ; [37.07432432 55.92567568],0
r2,1,0.312194,1.021372,[50  4] ; [82 12],[48.16216216  5.83783784] ; [83.83783784 10.16216216],0
v4,1,0.323924,0.973036,[49  5] ; [80 14],[47.06756757  6.93243243] ; [81.93243243 12.06756757],0
p2,1,0.339623,0.911854,[40 16] ; [60 34],[37.33333333 18.66666667] ; [62.66666667 31.33333333],0
p9,1,0.353269,0.861681,[39 16] ; [59 34],[36.41891892 18.58108108] ; [61.58108108 31.41891892],0
b1,1,0.401293,0.704447,[18 38] ; [37 58],[20.39735099 35.60264901] ; [34.60264901 60.39735099],0
a7,1,0.417709,0.656752,[37 19] ; [68 26],[39.2 16.8] ; [65.8 28.2],0
s1,1,0.437134,0.603794,[ 4 52] ; [ 4 91],[ 2.96688742 53.03311258] ; [ 5.03311258 89.96688742],0
s4,1,0.44136,0.592743,[10 46] ; [22 73],[11.86754967 44.13245033] ; [20.13245033 74.86754967],0
p11,1,0.457228,0.552672,[37 19] ; [57 38],[34.86092715 21.13907285] ; [59.13907285 35.86092715],0
u3,1,0.507554,0.439106,[11  9] ; [16 19],[ 9.81818182 10.18181818] ; [17.18181818 17.81818182],0
s2,1,0.543086,0.369851,[21 35] ; [31 64],[19.28476821 36.71523179] ; [32.71523179 62.28476821],0
d5,1,0.548268,0.360429,[43 13] ; [68 26],[41.44 14.56] ; [69.56 24.44],0
n2,1,0.551323,0.354952,[12  6] ; [18 13],[11.02040816  6.97959184] ; [18.97959184 12.02040816],0
