Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,26.309189,[89 11] ; [22 22],[77.08333333 22.91666667] ; [33.91666667 10.08333333],1
a3,1,8e-06,19.949344,[75 26] ; [15 28],[63.125 37.875] ; [26.875 16.125],1
a4,1,1.4e-05,18.93774,[50 51] ; [ 5 39],[38.31034483 62.68965517] ; [16.68965517 27.31034483],1
a6,1,6.9e-05,15.849114,[76 25] ; [18 26],[65.47586207 35.52413793] ; [28.52413793 15.47586207],1
d2,1,0.000118,14.817095,[58 43] ; [10 34],[47.36551724 53.63448276] ; [20.63448276 23.36551724],1
v1,1,0.000183,13.997637,[62 38] ; [12 31],[51.74825175 48.25174825] ; [22.25174825 20.74825175],1
d1,1,0.000205,13.782425,[70 31] ; [16 28],[59.90344828 41.09655172] ; [26.09655172 17.90344828],1
n5,1,0.000228,13.583524,[81 20] ; [22 22],[71.74482759 29.25517241] ; [31.25517241 12.74482759],1
r4,1,0.000392,12.568679,[91 10] ; [29 15],[83.5862069 17.4137931] ; [36.4137931  7.5862069],1
v2,1,0.000711,11.459211,[68 31] ; [16 26],[58.9787234 40.0212766] ; [25.0212766 16.9787234],1
d4,1,0.00184,9.702883,[84 17] ; [26 18],[76.62068966 24.37931034] ; [33.37931034 10.62068966],0
d3,1,0.002824,8.917759,[76 25] ; [22 22],[68.26206897 32.73793103] ; [29.73793103 14.26206897],0
n4,1,0.00788,7.060448,[81 20] ; [26 18],[74.53103448 26.46896552] ; [32.46896552 11.53103448],0
p11,1,0.00963,6.702117,[89 12] ; [31 13],[83.5862069 17.4137931] ; [36.4137931  7.5862069],0
d5,1,0.009909,6.651222,[84 17] ; [28 16],[78.0137931 22.9862069] ; [33.9862069 10.0137931],0
p4,1,0.013714,6.074631,[69 32] ; [20 23],[62.42361111 38.57638889] ; [26.57638889 16.42361111],0
r3,1,0.021759,5.264928,[95  6] ; [36  8],[91.24827586  9.75172414] ; [39.75172414  4.24827586],0
u1,1,0.026245,4.939783,[15 86] ; [ 1 43],[11.14482759 89.85517241] ; [ 4.85517241 39.14482759],0
p3,1,0.036005,4.396883,[62 38] ; [19 25],[56.25 43.75] ; [24.75 19.25],0
u3,1,0.046565,3.961052,[15 11] ; [ 9 20],[11.34545455 14.65454545] ; [12.65454545 16.34545455],0
r2,1,0.049913,3.844372,[94  6] ; [36  7],[90.90909091  9.09090909] ; [39.09090909  3.90909091],0
b2,1,0.0532,3.737624,[26 36] ; [ 5 20],[22.09195402 39.90804598] ; [ 8.90804598 16.09195402],0
b3,1,0.0532,3.737624,[26 36] ; [ 5 20],[22.09195402 39.90804598] ; [ 8.90804598 16.09195402],0
n6,1,0.05647,3.638146,[86 14] ; [32 12],[81.94444444 18.05555556] ; [36.05555556  7.94444444],0
s8,1,0.062725,3.463836,[31 70] ; [ 7 37],[26.46896552 74.53103448] ; [11.53103448 32.46896552],0
v3,1,0.07607,3.146928,[45 54] ; [12 29],[40.30714286 58.69285714] ; [16.69285714 24.30714286],0
s4,1,0.089386,2.885389,[ 4 97] ; [ 5 39],[ 6.26896552 94.73103448] ; [ 2.73103448 41.26896552],0
v4,1,0.105879,2.614685,[98  3] ; [39  4],[96.09027778  4.90972222] ; [40.90972222  2.09027778],0
p5,1,0.117291,2.453128,[10 91] ; [ 1 42],[ 7.71527778 93.28472222] ; [ 3.28472222 39.71527778],0
p10,1,0.132476,2.263243,[85 15] ; [32 11],[81.81818182 18.18181818] ; [35.18181818  7.81818182],0
s1,1,0.149414,2.078221,[ 2 97] ; [ 3 41],[ 3.46153846 95.53846154] ; [ 1.53846154 42.46153846],0
a7,1,0.197221,1.662834,[77 24] ; [29 15],[73.83448276 27.16551724] ; [32.16551724 11.83448276],0
p2,1,0.21068,1.566746,[90 11] ; [35  8],[87.67361111 13.32638889] ; [37.32638889  5.67361111],0
s5,1,0.278455,1.174617,[16 85] ; [ 4 40],[13.93103448 87.06896552] ; [ 6.06896552 37.93103448],0
b1,1,0.316688,1.002578,[41 60] ; [14 30],[38.31034483 62.68965517] ; [16.68965517 27.31034483],0
b5,1,0.418287,0.655124,[57 44] ; [28 16],[59.20689655 41.79310345] ; [25.79310345 18.20689655],0
p9,1,0.433526,0.613358,[84 15] ; [35  9],[82.38461538 16.61538462] ; [36.61538462  7.38461538],0
u2,1,0.521503,0.41092,[13 13] ; [12 17],[11.81818182 14.18181818] ; [13.18181818 15.81818182],0
p1,1,0.602221,0.271659,[11 90] ; [ 6 37],[11.92361111 89.07638889] ; [ 5.07638889 37.92361111],0
s3,1,0.663221,0.189634,[22 77] ; [11 32],[23.00704225 75.99295775] ; [ 9.99295775 33.00704225],0
n3,1,0.732122,0.117172,[12  6] ; [8 3],[12.4137931  5.5862069] ; [7.5862069 3.4137931],0
p7,1,0.79656,0.066462,[76 25] ; [30 11],[75.3943662 25.6056338] ; [30.6056338 10.3943662],0
p6,1,0.809368,0.058198,[37 63] ; [15 28],[36.36363636 63.63636364] ; [15.63636364 27.36363636],0
s7,1,0.823696,0.049637,[24 68] ; [12 31],[24.53333333 67.46666667] ; [11.46666667 31.53333333],0
b4,1,0.87837,0.02342,[56 45] ; [25 19],[56.42068966 44.57931034] ; [24.57931034 19.42068966],0
n1,1,0.954001,0.003327,[ 6 11] ; [4 7],[ 6.07142857 10.92857143] ; [3.92857143 7.07142857],0
a8,1,0.964561,0.001974,[ 9 81] ; [ 4 35],[ 9.06976744 80.93023256] ; [ 3.93023256 35.06976744],0
n2,1,0.976445,0.000872,[13  5] ; [8 3],[13.03448276  4.96551724] ; [7.96551724 3.03448276],0
s2,1,1.0,0.0,[18 81] ; [ 8 36],[18. 81.] ; [ 8. 36.],0
