Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,92.157091,[50 96] ; [115  11],[88.56617647 57.43382353] ; [76.43382353 49.56617647],1
d5,1,0.0,88.527494,[66 81] ; [123   3],[101.76923077  45.23076923] ; [87.23076923 38.76923077],1
d4,1,0.0,68.705721,[77 71] ; [122   4],[107.48905109  40.51094891] ; [91.51094891 34.48905109],1
d2,1,0.0,64.658683,[ 29 118] ; [85 40],[61.61029412 85.38970588] ; [52.38970588 72.61029412],1
a5,1,0.0,37.046886,[63 85] ; [100  27],[87.72363636 60.27636364] ; [75.27636364 51.72363636],1
a2,1,0.0,34.027693,[  6 142] ; [38 89],[ 23.68 124.32] ; [ 20.32 106.68],1
u1,1,0.0,30.121675,[  2 146] ; [28 99],[ 16.14545455 131.85454545] ; [ 13.85454545 113.14545455],1
a4,1,0.0,26.676391,[ 36 112] ; [69 57],[56.71532847 91.28467153] ; [48.28467153 77.71532847],1
a3,1,0.0,26.558633,[66 81] ; [96 31],[86.91240876 60.08759124] ; [75.08759124 51.91240876],1
r1,1,6e-06,20.55442,[75 73] ; [98 29],[93.10545455 54.89454545] ; [79.89454545 47.10545455],1
r2,1,0.000182,14.007312,[115  32] ; [116   7],[125.76666667  21.23333333] ; [105.23333333  17.76666667],1
r4,1,0.000622,11.70786,[101  47] ; [109  18],[113.01818182  34.98181818] ; [96.98181818 30.01818182],1
s8,1,0.001493,10.087189,[ 31 116] ; [49 78],[ 42.91970803 104.08029197] ; [37.08029197 89.91970803],0
s7,1,0.003728,8.411698,[ 43 100] ; [57 63],[54.37262357 88.62737643] ; [45.62737643 74.37262357],0
n4,1,0.027273,4.873431,[91 57] ; [94 33],[99.56363636 48.43636364] ; [85.43636364 41.56363636],0
a7,1,0.038042,4.303155,[84 63] ; [88 39],[92.27737226 54.72262774] ; [79.72262774 47.27737226],0
a6,1,0.038866,4.266719,[83 65] ; [86 40],[91.28467153 56.71532847] ; [77.71532847 48.28467153],0
s2,1,0.03991,4.22171,[49 99] ; [57 69],[57.25547445 90.74452555] ; [48.74452555 77.25547445],0
p4,1,0.041269,4.16495,[59 87] ; [67 60],[67.38461538 78.61538462] ; [58.61538462 68.38461538],0
s6,1,0.041477,4.156404,[69 76] ; [75 50],[77.33333333 67.66666667] ; [66.66666667 58.33333333],0
p10,1,0.044626,4.032733,[84 60] ; [89 38],[91.92619926 52.07380074] ; [81.07380074 45.92619926],0
p3,1,0.057668,3.603226,[ 47 101] ; [54 72],[54.55474453 93.44525547] ; [46.44525547 79.55474453],0
n6,1,0.07184,3.240481,[106  42] ; [102  24],[112.35036496  35.64963504] ; [95.64963504 30.35036496],0
r3,1,0.073786,3.196714,[120  28] ; [112  14],[125.31386861  22.68613139] ; [106.68613139  19.31386861],0
u2,1,0.095315,2.782237,[38 43] ; [20 11],[41.94642857 39.05357143] ; [16.05357143 14.94642857],0
u3,1,0.123542,2.371829,[36 44] ; [19 12],[39.63963964 40.36036036] ; [15.36036036 15.63963964],0
s5,1,0.140886,2.168253,[ 29 115] ; [35 91],[ 34.13333333 109.86666667] ; [29.86666667 96.13333333],0
n5,1,0.177766,1.816202,[91 55] ; [89 38],[96.26373626 49.73626374] ; [83.73626374 43.26373626],0
v4,1,0.186204,1.747402,[124  23] ; [114  13],[127.68613139  19.31386861] ; [110.31386861  16.68613139],0
s3,1,0.213161,1.549824,[66 80] ; [67 60],[71.12820513 74.87179487] ; [61.87179487 65.12820513],0
v3,1,0.214028,1.54397,[ 21 123] ; [ 12 113],[ 17.66542751 126.33457249] ; [ 15.33457249 109.66542751],0
p6,1,0.21996,1.50463,[ 39 108] ; [42 84],[ 43.61538462 103.38461538] ; [37.38461538 88.61538462],0
a8,1,0.249998,1.323313,[ 18 122] ; [ 10 109],[ 15.13513514 124.86486486] ; [ 12.86486486 106.13513514],0
p9,1,0.251875,1.312876,[94 49] ; [91 35],[98.34572491 44.65427509] ; [86.65427509 39.34572491],0
b1,1,0.253855,1.301962,[66 82] ; [48 79],[61.35272727 86.64727273] ; [52.64727273 74.35272727],0
n2,1,0.281489,1.159887,[33 17] ; [26 21],[30.41237113 19.58762887] ; [28.58762887 18.41237113],0
n1,1,0.291488,1.112737,[20 29] ; [14 32],[17.53684211 31.46315789] ; [16.46315789 29.53684211],0
p2,1,0.296878,1.088168,[105  42] ; [97 29],[108.76923077  38.23076923] ; [93.23076923 32.76923077],0
b4,1,0.354801,0.856213,[78 70] ; [74 53],[81.80363636 66.19636364] ; [70.19636364 56.80363636],0
s4,1,0.375047,0.786874,[ 32 114] ; [ 22 103],[ 29.09225092 116.90774908] ; [ 24.90774908 100.09225092],0
s1,1,0.399318,0.710379,[  8 140] ; [ 10 116],[  9.72262774 138.27737226] ; [  8.27737226 117.72262774],0
p5,1,0.431253,0.619446,[ 10 136] ; [ 12 115],[ 11.76556777 134.23443223] ; [ 10.23443223 116.76556777],0
p8,1,0.47476,0.510876,[57 89] ; [55 72],[59.8974359 86.1025641] ; [52.1025641 74.8974359],0
p7,1,0.526069,0.401979,[70 72] ; [67 59],[72.58955224 69.41044776] ; [64.41044776 61.58955224],0
b5,1,0.551875,0.353969,[88 60] ; [71 56],[85.57090909 62.42909091] ; [73.42909091 53.57090909],0
n3,1,0.5572,0.344576,[31 17] ; [27 19],[29.61702128 18.38297872] ; [28.38297872 17.61702128],0
a1,1,0.570112,0.322496,[  6 142] ; [  7 120],[  6.99636364 141.00363636] ; [  6.00363636 120.99636364],0
p1,1,0.576622,0.311727,[ 12 133] ; [ 13 114],[ 13.32720588 131.67279412] ; [ 11.67279412 115.32720588],0
p11,1,0.618248,0.248338,[96 52] ; [86 41],[97.94909091 50.05090909] ; [84.05090909 42.94909091],0
p12,1,0.625019,0.238876,[  5 143] ; [  3 123],[  4.32116788 143.67883212] ; [  3.67883212 122.32116788],0
b2,1,0.887832,0.019895,[24 57] ; [23 52],[24.40384615 56.59615385] ; [22.59615385 52.40384615],0
b3,1,0.887832,0.019895,[24 57] ; [23 52],[24.40384615 56.59615385] ; [22.59615385 52.40384615],0
