Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.015636,5.84331,[20 32] ; [8 2],[23.48387097 28.51612903] ; [4.51612903 5.48387097],0
n4,1,0.087801,2.914242,[39 12] ; [5 5],[36.78688525 14.21311475] ; [7.21311475 2.78688525],0
v3,1,0.0932,2.818223,[19 32] ; [1 9],[16.72131148 34.27868852] ; [3.27868852 6.72131148],0
r2,1,0.096649,2.759989,[49  3] ; [7 2],[47.73770492  4.26229508] ; [8.26229508 0.73770492],0
p8,1,0.107986,2.583458,[22 30] ; [7 3],[24.32258065 27.67741935] ; [4.67741935 5.32258065],0
s2,1,0.111615,2.531198,[34 17] ; [4 6],[31.7704918 19.2295082] ; [6.2295082 3.7704918],0
a4,1,0.122033,2.391037,[18 34] ; [1 9],[15.93548387 36.06451613] ; [3.06451613 6.93548387],0
s5,1,0.125047,2.352941,[19 32] ; [1 8],[17. 34.] ; [3. 6.],0
s7,1,0.13057,2.285714,[37 13] ; [5 5],[35. 15.] ; [7. 3.],0
n5,1,0.15027,2.069505,[42 10] ; [6 4],[40.25806452 11.74193548] ; [7.74193548 2.25806452],0
a6,1,0.152568,2.046387,[29 23] ; [8 2],[31.03225806 20.96774194] ; [5.96774194 4.03225806],0
s3,1,0.159156,1.982223,[37 14] ; [5 5],[35.1147541 15.8852459] ; [6.8852459 3.1147541],0
p11,1,0.212277,1.555832,[37 15] ; [9 1],[38.58064516 13.41935484] ; [7.41935484 2.58064516],0
r4,1,0.22797,1.45348,[48  4] ; [8 2],[46.96774194  5.03225806] ; [9.03225806 0.96774194],0
a8,1,0.254075,1.300756,[ 7 40] ; [3 7],[ 8.24561404 38.75438596] ; [1.75438596 8.24561404],0
d3,1,0.298817,1.079464,[13 39] ; [1 9],[11.74193548 40.25806452] ; [2.25806452 7.74193548],0
d2,1,0.311526,1.024194,[19 33] ; [2 8],[17.61290323 34.38709677] ; [3.38709677 6.61290323],0
p6,1,0.311526,1.024194,[19 33] ; [2 8],[17.61290323 34.38709677] ; [3.38709677 6.61290323],0
b5,1,0.345408,0.890256,[28 24] ; [7 3],[29.35483871 22.64516129] ; [5.64516129 4.35483871],0
u2,1,0.356216,0.85119,[11 11] ; [3 1],[11.84615385 10.15384615] ; [2.15384615 1.84615385],0
s4,1,0.41358,0.668487,[11 41] ; [1 9],[10.06451613 41.93548387] ; [1.93548387 8.06451613],0
u3,1,0.446248,0.580165,[12 10] ; [3 1],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
s6,1,0.469929,0.522143,[41 10] ; [9 1],[41.80327869  9.19672131] ; [8.19672131 1.80327869],0
b4,1,0.489819,0.476923,[27 25] ; [4 6],[26. 26.] ; [5. 5.],0
a7,1,0.495745,0.464033,[32 20] ; [5 5],[31.03225806 20.96774194] ; [5.96774194 4.03225806],0
p4,1,0.536949,0.381225,[31 21] ; [7 3],[31.87096774 20.12903226] ; [6.12903226 3.87096774],0
v4,1,0.550011,0.357297,[49  3] ; [8 1],[48.59016393  3.40983607] ; [8.40983607 0.59016393],0
p1,1,0.590892,0.288953,[ 7 45] ; [2 8],[ 7.5483871 44.4516129] ; [1.4516129 8.5483871],0
p10,1,0.60895,0.261706,[44  7] ; [8 2],[43.47540984  7.52459016] ; [8.52459016 1.47540984],0
b3,1,0.647141,0.209524,[12 24] ; [2 6],[11.45454545 24.54545455] ; [2.54545455 5.45454545],0
b2,1,0.647141,0.209524,[12 24] ; [2 6],[11.45454545 24.54545455] ; [2.54545455 5.45454545],0
r1,1,0.689157,0.16,[38 12] ; [7 3],[37.5 12.5] ; [7.5 2.5],0
p9,1,0.716294,0.132071,[44  8] ; [8 2],[43.61290323  8.38709677] ; [8.38709677 1.61290323],0
n1,1,0.787221,0.072857,[9 6] ; [1 1],[8.82352941 6.17647059] ; [1.17647059 0.82352941],0
v1,1,0.859769,0.031212,[26 23] ; [5 5],[25.74576271 23.25423729] ; [5.25423729 4.74576271],0
a2,1,0.88804,0.01982,[ 6 46] ; [1 9],[ 5.87096774 46.12903226] ; [1.12903226 8.87096774],0
a3,1,0.892266,0.018343,[30 22] ; [6 4],[30.19354839 21.80645161] ; [5.80645161 4.19354839],0
d5,1,0.911264,0.01242,[27 25] ; [5 5],[26.83870968 25.16129032] ; [5.16129032 4.83870968],0
p3,1,0.911264,0.01242,[25 27] ; [5 5],[25.16129032 26.83870968] ; [4.83870968 5.16129032],0
a5,1,0.927118,0.008367,[32 20] ; [6 4],[31.87096774 20.12903226] ; [6.12903226 3.87096774],0
p2,1,0.934577,0.006738,[41 11] ; [8 2],[41.09677419 10.90322581] ; [7.90322581 2.09677419],0
v2,1,0.953094,0.00346,[24 25] ; [5 5],[24.08474576 24.91525424] ; [4.91525424 5.08474576],0
p7,1,0.96146,0.002335,[36 16] ; [7 3],[36.06451613 15.93548387] ; [6.93548387 3.06451613],0
