Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,133.847293,[273  28] ; [15 45],[240.13296399  60.86703601] ; [47.86703601 12.13296399],1
p2,1,0.0,35.169978,[260  40] ; [33 28],[243.49030471  56.50969529] ; [49.50969529 11.49030471],1
p11,1,0.0,30.096686,[244  58] ; [29 32],[227.12396694  74.87603306] ; [45.87603306 15.12396694],1
v4,1,1.8e-05,18.381286,[292   7] ; [52  9],[285.71111111  13.28888889] ; [58.28888889  2.71111111],1
b1,1,5.8e-05,16.16096,[ 92 210] ; [35 26],[105.6584022 196.3415978] ; [21.3415978 39.6584022],1
r4,1,0.000129,14.659006,[278  24] ; [46 15],[269.55371901  32.44628099] ; [54.44628099  6.55371901],1
s1,1,0.004672,8.002261,[  7 288] ; [ 6 55],[ 10.77247191 284.22752809] ; [ 2.22752809 58.77247191],0
s8,1,0.010767,6.503362,[157 143] ; [21 40],[147.92243767 152.07756233] ; [30.07756233 30.92243767],0
r3,1,0.016776,5.719656,[289  12] ; [54  7],[285.20165746  15.79834254] ; [57.79834254  3.20165746],0
s7,1,0.017653,5.630277,[166 127] ; [23 35],[157.76923077 135.23076923] ; [31.23076923 26.76923077],0
a6,1,0.022683,5.192658,[217  84] ; [35 26],[209.5359116  91.4640884] ; [42.4640884 18.5359116],0
a5,1,0.024649,5.048394,[230  72] ; [38 23],[222.96418733  79.03581267] ; [45.03581267 15.96418733],0
n5,1,0.026697,4.910276,[228  72] ; [38 23],[221.05263158  78.94736842] ; [44.94736842 16.05263158],0
r2,1,0.027333,4.869648,[282  16] ; [53  8],[278.07799443  19.92200557] ; [56.92200557  4.07799443],0
a1,1,0.033435,4.523351,[  8 294] ; [ 5 56],[ 10.815427 291.184573] ; [ 2.184573 58.815427],0
v1,1,0.037695,4.318753,[156 133] ; [24 37],[148.62857143 140.37142857] ; [31.37142857 29.62857143],0
d3,1,0.052173,3.770204,[211  90] ; [35 26],[204.54696133  96.45303867] ; [41.45303867 19.54696133],0
p8,1,0.071572,3.246601,[130 168] ; [19 42],[123.68245125 174.31754875] ; [25.31754875 35.68245125],0
n6,1,0.078612,3.09337,[254  46] ; [46 15],[249.30747922  50.69252078] ; [50.69252078 10.30747922],0
p3,1,0.082508,3.014794,[135 166] ; [20 41],[128.88121547 172.11878453] ; [26.11878453 34.88121547],0
b4,1,0.08486,2.969278,[172 130] ; [42 19],[178.03856749 123.96143251] ; [35.96143251 25.03856749],0
u3,1,0.087574,2.918407,[46 39] ; [17  6],[49.58333333 35.41666667] ; [13.41666667  9.58333333],0
p7,1,0.106076,2.611726,[161 133] ; [26 34],[155.30508475 138.69491525] ; [31.69491525 28.30508475],0
s3,1,0.114329,2.493333,[209  88] ; [36 24],[203.82352941  93.17647059] ; [41.17647059 18.82352941],0
b3,1,0.138652,2.192861,[ 57 118] ; [ 8 31],[ 53.15420561 121.84579439] ; [11.84579439 27.15420561],0
b2,1,0.138652,2.192861,[ 57 118] ; [ 8 31],[ 53.15420561 121.84579439] ; [11.84579439 27.15420561],0
n4,1,0.14416,2.132982,[224  76] ; [40 21],[219.39058172  80.60941828] ; [44.60941828 16.39058172],0
a4,1,0.152651,2.045557,[128 172] ; [20 41],[122.99168975 177.00831025] ; [25.00831025 35.99168975],0
a3,1,0.156201,2.010626,[215  86] ; [38 23],[210.36740331  90.63259669] ; [42.63259669 18.36740331],0
d1,1,0.162351,1.952187,[173 129] ; [29 32],[168.05509642 133.94490358] ; [33.94490358 27.05509642],0
s5,1,0.188529,1.729078,[113 181] ; [18 43],[108.49014085 185.50985915] ; [22.50985915 38.49014085],0
v2,1,0.212341,1.555393,[160 124] ; [28 31],[155.66180758 128.33819242] ; [32.33819242 26.66180758],0
n3,1,0.225068,1.471763,[55 18] ; [13  8],[52.80851064 20.19148936] ; [15.19148936  5.80851064],0
r1,1,0.339278,0.913156,[246  53] ; [47 14],[243.35277778  55.64722222] ; [49.64722222 11.35277778],0
p5,1,0.356994,0.84844,[ 25 273] ; [ 3 58],[ 23.24233983 274.75766017] ; [ 4.75766017 56.24233983],0
s4,1,0.358004,0.844883,[ 58 241] ; [15 46],[ 60.63055556 238.36944444] ; [12.36944444 48.63055556],0
u2,1,0.363923,0.824309,[51 33] ; [11 11],[49.13207547 34.86792453] ; [12.86792453  9.13207547],0
p4,1,0.383441,0.759641,[159 142] ; [28 32],[155.91966759 145.08033241] ; [31.08033241 28.91966759],0
s2,1,0.386476,0.75,[183 117] ; [33 27],[180. 120.] ; [36. 24.],0
a7,1,0.391768,0.733447,[224  78] ; [42 19],[221.30027548  80.69972452] ; [44.69972452 16.30027548],0
b5,1,0.432264,0.616732,[192 110] ; [42 19],[194.67768595 107.32231405] ; [39.32231405 21.67768595],0
d5,1,0.433196,0.614239,[245  56] ; [47 14],[242.79558011  58.20441989] ; [49.20441989 11.79558011],0
n2,1,0.436625,0.605137,[58 15] ; [15  6],[56.69148936 16.30851064] ; [16.30851064  4.69148936],0
d2,1,0.448722,0.573877,[137 164] ; [31 30],[139.69060773 161.30939227] ; [28.30939227 32.69060773],0
d4,1,0.47156,0.518318,[244  57] ; [47 14],[241.9640884  59.0359116] ; [49.0359116 11.9640884],0
v3,1,0.489497,0.477632,[111 177] ; [26 34],[113.37931034 174.62068966] ; [23.62068966 36.37931034],0
a8,1,0.505844,0.442655,[ 40 235] ; [ 6 48],[ 38.44984802 236.55015198] ; [ 7.55015198 46.44984802],0
a2,1,0.558125,0.34296,[ 75 227] ; [13 48],[ 73.21212121 228.78787879] ; [14.78787879 46.21212121],0
