Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,29.924245,[118  14] ; [84 55],[98.39114391 33.60885609] ; [103.60885609  35.39114391],1
p4,1,0.0,26.747066,[110  22] ; [77 65],[90.08759124 41.91240876] ; [96.91240876 45.08759124],1
p8,1,5e-06,20.767617,[99 34] ; [67 74],[80.57664234 52.42335766] ; [85.42335766 55.57664234],1
p3,1,0.000351,12.775058,[93 39] ; [71 73],[78.43478261 53.56521739] ; [85.56521739 58.43478261],1
p10,1,0.000362,12.717018,[127   6] ; [116  26],[117.52363636  15.47636364] ; [125.47636364  16.52363636],1
p1,1,0.001806,9.736899,[ 26 106] ; [ 10 133],[ 17.28 114.72] ; [ 18.72 124.28],0
s7,1,0.003672,8.439226,[96 32] ; [79 57],[84.84848485 43.15151515] ; [90.15151515 45.84848485],0
p5,1,0.007288,7.200646,[38 95] ; [ 22 122],[ 28.80866426 104.19133574] ; [ 31.19133574 112.80866426],0
s8,1,0.01434,5.995756,[88 44] ; [74 68],[78.04379562 53.95620438] ; [83.95620438 58.04379562],0
p9,1,0.014929,5.92481,[127   6] ; [122  18],[121.30769231  11.69230769] ; [127.69230769  12.30769231],0
n4,1,0.015425,5.867316,[114  19] ; [105  37],[105.91636364  27.08363636] ; [113.08363636  28.91636364],0
v1,1,0.022529,5.204486,[90 43] ; [77 65],[80.76727273 52.23272727] ; [86.23272727 55.76727273],0
a1,1,0.033507,4.519682,[ 13 120] ; [  5 139],[  8.64259928 124.35740072] ; [  9.35740072 134.64259928],0
d3,1,0.038006,4.30475,[102  30] ; [95 49],[94.2173913 37.7826087] ; [102.7826087  41.2173913],0
s2,1,0.051683,3.785989,[103  30] ; [95 47],[95.76 37.24] ; [102.24  39.76],0
u3,1,0.06477,3.410825,[22  7] ; [17 15],[18.54098361 10.45901639] ; [20.45901639 11.54098361],0
p12,1,0.087042,2.928241,[ 22 110] ; [ 14 130],[ 17.2173913 114.7826087] ; [ 18.7826087 125.2173913],0
n3,1,0.090251,2.869898,[19  9] ; [30  5],[21.77777778  6.22222222] ; [27.22222222  7.77777778],0
d1,1,0.127823,2.318743,[92 41] ; [87 57],[85.94584838 47.05415162] ; [93.05415162 50.94584838],0
a4,1,0.132147,2.267096,[73 60] ; [66 78],[66.7400722 66.2599278] ; [72.2599278 71.7400722],0
s4,1,0.161453,1.960565,[39 91] ; [ 32 110],[33.93382353 96.06617647] ; [ 37.06617647 104.93382353],0
u2,1,0.196457,1.668521,[17 12] ; [13 18],[14.5 14.5] ; [15.5 15.5],0
n5,1,0.232539,1.425266,[110  23] ; [110  33],[106.01449275  26.98550725] ; [113.98550725  29.01449275],0
a6,1,0.276516,1.184134,[80 51] ; [97 47],[84.31636364 46.68363636] ; [92.68363636 51.31636364],0
p2,1,0.288403,1.127062,[116  17] ; [119  25],[112.83393502  20.16606498] ; [122.16606498  21.83393502],0
n1,1,0.300631,1.071395,[17 12] ; [15 18],[14.96774194 14.03225806] ; [17.03225806 15.96774194],0
p11,1,0.328218,0.955914,[108  25] ; [110  34],[104.67148014  28.32851986] ; [113.32851986  30.67148014],0
n2,1,0.333934,0.933583,[23  6] ; [30  4],[24.3968254  4.6031746] ; [28.6031746  5.3968254],0
b4,1,0.341751,0.903853,[85 48] ; [84 60],[81.14440433 51.85559567] ; [87.85559567 56.14440433],0
u1,1,0.35071,0.870888,[34 99] ; [ 30 114],[ 30.72924188 102.27075812] ; [ 33.27075812 110.72924188],0
r1,1,0.354318,0.857931,[113  20] ; [126  16],[115.58909091  17.41090909] ; [123.41090909  18.58909091],0
n6,1,0.383929,0.758082,[122   9] ; [129  14],[120.00364964  10.99635036] ; [130.99635036  12.00364964],0
a5,1,0.440225,0.595697,[111  22] ; [115  29],[108.51263538  24.48736462] ; [117.48736462  26.51263538],0
b1,1,0.442362,0.590147,[54 79] ; [52 92],[50.89530686 82.10469314] ; [55.10469314 88.89530686],0
s6,1,0.495247,0.465107,[117  14] ; [123  19],[115.16483516  15.83516484] ; [124.83516484  17.16483516],0
d5,1,0.518594,0.416689,[112  19] ; [119  25],[110.04  20.96] ; [120.96  23.04],0
b2,1,0.535237,0.384439,[40 44] ; [36 48],[38. 46.] ; [38. 46.],0
b3,1,0.535237,0.384439,[40 44] ; [36 48],[38. 46.] ; [38. 46.],0
b5,1,0.539833,0.37585,[69 64] ; [80 64],[71.54151625 61.45848375] ; [77.45848375 66.54151625],0
v4,1,0.588272,0.293051,[130   3] ; [142   2],[130.59927798   2.40072202] ; [141.40072202   2.59927798],0
r3,1,0.636951,0.222752,[127   5] ; [140   4],[127.69565217   4.30434783] ; [139.30434783   4.69565217],0
v2,1,0.646162,0.210773,[75 56] ; [84 56],[76.8597786 54.1402214] ; [82.1402214 57.8597786],0
v3,1,0.668078,0.183858,[57 74] ; [65 76],[58.75735294 72.24264706] ; [63.24264706 77.75735294],0
u4,1,0.717366,0.131031,[  2 131] ; [  3 141],[  2.40072202 130.59927798] ; [  2.59927798 141.40072202],0
r2,1,0.782063,0.076525,[130   3] ; [140   4],[129.63898917   3.36101083] ; [140.36101083   3.63898917],0
d4,1,0.807452,0.059397,[115  16] ; [125  19],[114.32727273  16.67272727] ; [125.67272727  18.32727273],0
a3,1,0.838956,0.041302,[104  28] ; [112  32],[103.30434783  28.69565217] ; [112.69565217  31.30434783],0
