Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.572537,[ 25 106] ; [71 73],[45.73090909 85.26909091] ; [50.26909091 93.73090909],1
v1,1,0.000117,14.845233,[52 80] ; [89 53],[67.9270073 64.0729927] ; [73.0729927 68.9270073],1
r3,1,0.009515,6.723422,[120  12] ; [143   3],[124.87769784   7.12230216] ; [138.12230216   7.87769784],0
d3,1,0.012379,6.2558,[83 48] ; [114  34],[92.49820789 38.50179211] ; [104.50179211  43.49820789],0
b1,1,0.014071,6.029218,[54 78] ; [ 40 108],[44.31428571 87.68571429] ; [49.68571429 98.31428571],0
n1,1,0.014516,5.974239,[21 22] ; [ 8 28],[15.78481013 27.21518987] ; [13.21518987 22.78481013],0
s7,1,0.016948,5.701707,[61 68] ; [90 56],[70.83272727 58.16727273] ; [80.16727273 65.83272727],0
d1,1,0.026577,4.918055,[61 71] ; [88 60],[70.24285714 61.75714286] ; [78.75714286 69.24285714],0
a1,1,0.030638,4.673113,[  2 130] ; [ 10 138],[  5.65714286 126.34285714] ; [  6.34285714 141.65714286],0
r1,1,0.042531,4.113962,[100  31] ; [127  21],[106.58422939  24.41577061] ; [120.41577061  27.58422939],0
d4,1,0.042531,4.113962,[100  31] ; [127  21],[106.58422939  24.41577061] ; [120.41577061  27.58422939],0
s1,1,0.052097,3.772649,[  9 121] ; [  3 140],[  5.71428571 124.28571429] ; [  6.28571429 136.71428571],0
p1,1,0.059726,3.544974,[ 10 121] ; [  4 144],[  6.5734767 124.4265233] ; [  7.4265233 140.5734767],0
d5,1,0.064315,3.422473,[97 34] ; [123  25],[103.29749104  27.70250896] ; [116.70250896  31.29749104],0
a7,1,0.07241,3.227529,[92 40] ; [117  31],[98.52857143 33.47142857] ; [110.47142857  37.52857143],0
s2,1,0.091944,2.839999,[76 56] ; [99 48],[82.79569892 49.20430108] ; [92.20430108 54.79569892],0
a5,1,0.094528,2.795523,[86 46] ; [110  38],[92.4 39.6] ; [103.6  44.4],0
u1,1,0.118715,2.434187,[ 16 116] ; [ 28 120],[ 20.74285714 111.25714286] ; [ 23.25714286 124.74285714],0
a6,1,0.13464,2.238178,[80 51] ; [103  45],[85.92473118 45.07526882] ; [97.07526882 50.92473118],0
r4,1,0.167898,1.901614,[121  11] ; [128  20],[117.38571429  14.61428571] ; [131.61428571  16.38571429],0
p9,1,0.171776,1.867374,[102  28] ; [123  22],[106.36363636  23.63636364] ; [118.63636364  26.36363636],0
d2,1,0.211577,1.560603,[50 81] ; [67 80],[55.13309353 75.86690647] ; [61.86690647 85.13309353],0
b3,1,0.212457,1.554604,[26 50] ; [22 65],[22.3803681 53.6196319] ; [25.6196319 61.3803681],0
b2,1,0.212457,1.554604,[26 50] ; [22 65],[22.3803681 53.6196319] ; [25.6196319 61.3803681],0
