Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,29.084766,[22 11] ; [ 5 45],[10.73493976 22.26506024] ; [16.26506024 33.73493976],1
s7,1,0.0,25.495616,[23  8] ; [ 8 39],[12.32051282 18.67948718] ; [18.67948718 28.32051282],1
s6,1,5e-06,20.976633,[24  9] ; [11 39],[13.91566265 19.08433735] ; [21.08433735 28.91566265],1
s8,1,7e-05,15.799288,[15 18] ; [ 4 46],[ 7.55421687 25.44578313] ; [11.44578313 38.55421687],1
p7,1,0.012497,6.238892,[17 15] ; [12 35],[11.74683544 20.25316456] ; [17.25316456 29.74683544],0
s5,1,0.023595,5.124183,[ 8 22] ; [ 4 46],[ 4.5 25.5] ; [ 7.5 42.5],0
d3,1,0.035042,4.443142,[21 12] ; [20 30],[16.30120482 16.69879518] ; [24.69879518 25.30120482],0
a3,1,0.056871,3.62637,[25  8] ; [27 22],[20.92682927 12.07317073] ; [31.07317073 17.92682927],0
p3,1,0.061833,3.487537,[14 19] ; [11 37],[10.18518519 22.81481481] ; [14.81481481 33.18518519],0
d5,1,0.073766,3.19717,[26  7] ; [30 20],[22.26506024 10.73493976] ; [33.73493976 16.26506024],0
p9,1,0.077456,3.117494,[24  9] ; [25 22],[20.2125 12.7875] ; [28.7875 18.2125],0
a6,1,0.094045,2.803729,[22 11] ; [24 26],[18.28915663 14.71084337] ; [27.71084337 22.28915663],0
p2,1,0.115549,2.476641,[22 11] ; [23 24],[18.5625 14.4375] ; [26.4375 20.5625],0
d4,1,0.120646,2.408916,[25  8] ; [29 20],[21.73170732 11.26829268] ; [32.26829268 16.73170732],0
s4,1,0.144931,2.124808,[ 8 25] ; [ 6 44],[ 5.56626506 27.43373494] ; [ 8.43373494 41.56626506],0
n2,1,0.146807,2.105114,[13  3] ; [13  9],[10.94736842  5.05263158] ; [15.05263158  6.94736842],0
p11,1,0.161715,1.958112,[21 12] ; [24 26],[17.89156627 15.10843373] ; [27.10843373 22.89156627],0
r3,1,0.167546,1.904762,[21 11] ; [24 24],[18. 14.] ; [27. 21.],0
p10,1,0.170042,1.882575,[20 12] ; [22 25],[17.01265823 14.98734177] ; [24.98734177 22.01265823],0
v4,1,0.221168,1.496778,[21 10] ; [27 23],[18.37037037 12.62962963] ; [29.62962963 20.37037037],0
r1,1,0.224025,1.478398,[12 21] ; [12 38],[ 9.54216867 23.45783133] ; [14.45783133 35.54216867],0
p6,1,0.238428,1.389862,[ 9 23] ; [ 8 39],[ 6.88607595 25.11392405] ; [10.11392405 36.88607595],0
v1,1,0.242656,1.365099,[13 18] ; [14 34],[10.59493671 20.40506329] ; [16.40506329 31.59493671],0
a1,1,0.258678,1.275819,[ 3 30] ; [ 9 41],[ 4.77108434 28.22891566] ; [ 7.22891566 42.77108434],0
b5,1,0.260096,1.268246,[20 13] ; [24 26],[17.4939759 15.5060241] ; [26.5060241 23.4939759],0
b3,1,0.260324,1.267034,[ 7 19] ; [12 17],[ 8.98181818 17.01818182] ; [10.01818182 18.98181818],0
