Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.481829,[376  31] ; [21 16],[363.91666667  43.08333333] ; [33.08333333  3.91666667],1
b1,1,0.002176,9.394574,[159 249] ; [24 13],[167.78426966 240.21573034] ; [15.21573034 21.78426966],0
p10,1,0.015841,5.820387,[361  44] ; [28  9],[356.43665158  48.56334842] ; [32.56334842  4.43665158],0
s5,1,0.019195,5.48365,[156 233] ; [ 7 28],[149.54481132 239.45518868] ; [13.45518868 21.54481132],0
s2,1,0.022101,5.237779,[235 166] ; [14 22],[228.48741419 172.51258581] ; [20.51258581 15.48741419],0
s7,1,0.056347,3.641783,[229 156] ; [15 20],[223.66666667 161.33333333] ; [20.33333333 14.66666667],0
u3,1,0.062737,3.463503,[57 46] ; [10  2],[60.00869565 42.99130435] ; [6.99130435 5.00869565],0
s6,1,0.064848,3.408835,[300  95] ; [23 14],[295.33564815  99.66435185] ; [27.66435185  9.33564815],0
u1,1,0.067202,3.350072,[ 98 310] ; [ 4 33],[ 93.51910112 314.48089888] ; [ 8.48089888 28.51910112],0
p3,1,0.070612,3.268736,[289 118] ; [21 16],[284.16666667 122.83333333] ; [25.83333333 11.16666667],0
v3,1,0.075498,3.159253,[183 212] ; [10 23],[178.11915888 216.88084112] ; [14.88084112 18.11915888],0
s3,1,0.085497,2.957181,[243 158] ; [16 19],[238.2087156 162.7912844] ; [20.7912844 14.2087156],0
p5,1,0.092221,2.835169,[ 78 326] ; [ 3 34],[ 74.20408163 329.79591837] ; [ 6.79591837 30.20408163],0
p6,1,0.133169,2.255168,[215 189] ; [14 21],[210.74259681 193.25740319] ; [18.25740319 16.74259681],0
s8,1,0.147506,2.097856,[214 190] ; [15 22],[209.78684807 194.21315193] ; [19.21315193 17.78684807],0
u2,1,0.154005,2.032131,[55 48] ; [9 3],[57.32173913 45.67826087] ; [6.67826087 5.32173913],0
d1,1,0.167909,1.901516,[277 131] ; [21 16],[273.22247191 134.77752809] ; [24.77752809 12.22247191],0
b3,1,0.18015,1.796389,[110 163] ; [ 6 17],[106.98648649 166.01351351] ; [ 9.01351351 13.98648649],0
b2,1,0.18015,1.796389,[110 163] ; [ 6 17],[106.98648649 166.01351351] ; [ 9.01351351 13.98648649],0
p9,1,0.181895,1.78207,[368  38] ; [31  6],[365.67494357  40.32505643] ; [33.32505643  3.67494357],0
a7,1,0.192631,1.697377,[304 103] ; [24 13],[300.66666667 106.33333333] ; [27.33333333  9.66666667],0
b5,1,0.217113,1.523355,[233 175] ; [25 12],[236.54831461 171.45168539] ; [21.45168539 15.54831461],0
p11,1,0.243514,1.360138,[349  59] ; [29  8],[346.57078652  61.42921348] ; [31.42921348  5.57078652],0
d4,1,0.265918,1.237683,[347  60] ; [29  8],[344.66666667  62.33333333] ; [31.33333333  5.66666667],0
r4,1,0.269093,1.221365,[383  25] ; [33  4],[381.41123596  26.58876404] ; [34.58876404  2.41123596],0
p8,1,0.281186,1.161351,[265 139] ; [21 16],[262.00453515 141.99546485] ; [23.99546485 13.00453515],0
p12,1,0.284736,1.144347,[ 45 362] ; [ 2 35],[ 43.08333333 363.91666667] ; [ 3.91666667 33.08333333],0
n1,1,0.311216,1.025507,[27 35] ; [5 3],[28.34285714 33.65714286] ; [3.65714286 4.34285714],0
a5,1,0.318983,0.993114,[326  82] ; [27 10],[323.6494382  84.3505618] ; [29.3505618  7.6494382],0
r1,1,0.329063,0.952584,[344  63] ; [29  8],[341.91666667  65.08333333] ; [31.08333333  5.91666667],0
a3,1,0.343532,0.897207,[304 103] ; [25 12],[301.58333333 105.41666667] ; [27.41666667  9.58333333],0
a4,1,0.35216,0.865658,[208 198] ; [16 21],[205.29119639 200.70880361] ; [18.70880361 18.29119639],0
d2,1,0.356462,0.85032,[230 177] ; [18 19],[227.33333333 179.66666667] ; [20.66666667 16.33333333],0
