Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,31.429179,[26  6] ; [22 67],[12.69421488 19.30578512] ; [35.30578512 53.69421488],1
s6,1,0.000471,12.225429,[20 12] ; [25 65],[11.80327869 20.19672131] ; [33.19672131 56.80327869],1
d4,1,0.001852,9.690332,[22 10] ; [34 58],[14.4516129 17.5483871] ; [41.5483871 50.4516129],0
p10,1,0.014528,5.972851,[24  8] ; [44 44],[18.13333333 13.86666667] ; [49.86666667 38.13333333],0
d3,1,0.021487,5.286853,[17 15] ; [28 64],[11.61290323 20.38709677] ; [33.38709677 58.61290323],0
s5,1,0.091878,2.841166,[ 8 24] ; [11 78],[ 5.02479339 26.97520661] ; [13.97520661 75.02479339],0
a4,1,0.110513,2.546876,[ 3 29] ; [20 70],[ 6.03278689 25.96721311] ; [16.96721311 73.03278689],0
a7,1,0.111665,2.530499,[20 12] ; [42 49],[16.1300813 15.8699187] ; [45.8699187 45.1300813],0
p6,1,0.118432,2.437931,[ 9 23] ; [14 76],[ 6.03278689 25.96721311] ; [16.96721311 73.03278689],0
a6,1,0.126599,2.333726,[21 11] ; [46 46],[17.29032258 14.70967742] ; [49.70967742 42.29032258],0
r4,1,0.144644,2.12784,[25  7] ; [59 33],[21.67741935 10.32258065] ; [62.32258065 29.67741935],0
n3,1,0.156788,2.004934,[3 4] ; [22  9],[4.60526316 2.39473684] ; [20.39473684 10.60526316],0
a8,1,0.165597,1.92236,[ 5 24] ; [ 7 79],[ 3.02608696 25.97391304] ; [ 8.97391304 77.02608696],0
p7,1,0.167276,1.907184,[18 14] ; [37 51],[14.66666667 17.33333333] ; [40.33333333 47.66666667],0
p4,1,0.169184,1.890159,[14 18] ; [27 62],[10.84297521 21.15702479] ; [30.15702479 58.84297521],0
b2,1,0.218258,1.515789,[ 3 12] ; [21 36],[ 5. 10.] ; [19. 38.],0
b3,1,0.218258,1.515789,[ 3 12] ; [21 36],[ 5. 10.] ; [19. 38.],0
v3,1,0.22262,1.487405,[11 21] ; [21 69],[ 8.39344262 23.60655738] ; [23.60655738 66.39344262],0
r3,1,0.234719,1.412037,[28  4] ; [70 20],[25.70491803  6.29508197] ; [72.29508197 17.70491803],0
p9,1,0.258626,1.276096,[23  9] ; [54 35],[20.36363636 11.63636364] ; [56.63636364 32.36363636],0
s8,1,0.270398,1.214725,[ 5 27] ; [ 8 84],[ 3.35483871 28.64516129] ; [ 9.64516129 82.35483871],0
n1,1,0.275806,1.18764,[1 6] ; [11 20],[2.21052632 4.78947368] ; [ 9.78947368 21.21052632],0
p12,1,0.295655,1.093689,[ 3 29] ; [ 4 87],[ 1.82113821 30.17886179] ; [ 5.17886179 85.82113821],0
a5,1,0.30827,1.038073,[14 18] ; [31 61],[11.61290323 20.38709677] ; [33.38709677 58.61290323],0
b5,1,0.364851,0.821126,[20 12] ; [49 43],[17.80645161 14.19354839] ; [51.19354839 40.80645161],0
n2,1,0.366273,0.816269,[6 1] ; [22 10],[5.02564103 1.97435897] ; [22.97435897  9.02564103],0
u2,1,0.368611,0.80834,[8 8] ; [21 35],[6.44444444 9.55555556] ; [22.55555556 33.44444444],0
b1,1,0.423052,0.641822,[12 20] ; [42 50],[13.93548387 18.06451613] ; [40.06451613 51.93548387],0
n4,1,0.446766,0.578843,[16 16] ; [52 38],[17.83606557 14.16393443] ; [50.16393443 39.83606557],0
n5,1,0.457007,0.553215,[17 15] ; [54 35],[18.7768595 13.2231405] ; [52.2231405 36.7768595],0
a3,1,0.457007,0.553215,[15 17] ; [35 54],[13.2231405 18.7768595] ; [36.7768595 52.2231405],0
d1,1,0.459058,0.548191,[ 2 30] ; [ 3 89],[ 1.29032258 30.70967742] ; [ 3.70967742 88.29032258],0
s1,1,0.471968,0.517364,[ 1 30] ; [ 6 83],[ 1.80833333 29.19166667] ; [ 5.19166667 83.80833333],0
b4,1,0.523116,0.407746,[16 16] ; [52 40],[17.5483871 14.4516129] ; [50.4516129 41.5483871],0
p8,1,0.531735,0.391075,[13 19] ; [31 59],[11.54098361 20.45901639] ; [32.45901639 57.54098361],0
d2,1,0.547382,0.362028,[ 6 26] ; [22 70],[ 7.22580645 24.77419355] ; [20.77419355 71.22580645],0
v4,1,0.604085,0.268879,[27  5] ; [73 18],[26.01626016  5.98373984] ; [73.98373984 17.01626016],0
r2,1,0.628089,0.234661,[24  8] ; [72 19],[24.97560976  7.02439024] ; [71.02439024 19.97560976],0
p2,1,0.628139,0.234593,[20 12] ; [53 39],[18.83870968 13.16129032] ; [54.16129032 37.83870968],0
u3,1,0.679782,0.170372,[ 5 11] ; [21 36],[ 5.69863014 10.30136986] ; [20.30136986 36.69863014],0
v2,1,0.701514,0.146901,[12 20] ; [29 57],[11.11864407 20.88135593] ; [29.88135593 56.11864407],0
p11,1,0.716082,0.132278,[22 10] ; [60 32],[21.16129032 10.83870968] ; [60.83870968 31.16129032],0
s4,1,0.731037,0.118161,[ 5 27] ; [12 79],[ 4.42276423 27.57723577] ; [12.57723577 78.42276423],0
r1,1,0.743443,0.107123,[19 13] ; [51 40],[18.21138211 13.78861789] ; [51.78861789 39.21138211],0
a1,1,0.751944,0.099905,[ 3 29] ; [ 7 85],[ 2.58064516 29.41935484] ; [ 7.41935484 84.58064516],0
v1,1,0.752877,0.09913,[12 19] ; [32 58],[11.27272727 19.72727273] ; [32.72727273 57.27272727],0
