Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,64.026915,[ 20 105] ; [99 57],[52.93594306 72.06405694] ; [66.06405694 89.93594306],1
p6,1,0.0,36.128443,[ 16 108] ; [73 84],[39.27402135 84.72597865] ; [ 49.72597865 107.27402135],1
p7,1,0.0,33.706089,[43 75] ; [111  44],[66.56410256 51.43589744] ; [87.43589744 67.56410256],1
p2,1,0.0,28.821813,[82 42] ; [144  13],[99.72953737 24.27046263] ; [126.27046263  30.72953737],1
n6,1,7e-06,20.112636,[83 42] ; [138  18],[98.30960854 26.69039146] ; [122.69039146  33.30960854],1
p8,1,1.1e-05,19.280534,[44 80] ; [96 59],[62.22222222 61.77777778] ; [77.77777778 77.22222222],1
v4,1,6.6e-05,15.919941,[106  18] ; [154   3],[114.73309609   9.26690391] ; [145.26690391  11.73309609],1
p10,1,9.7e-05,15.19971,[77 46] ; [129  26],[91.14388489 31.85611511] ; [114.85611511  40.14388489],1
n4,1,0.000215,13.692575,[76 49] ; [126  30],[89.85765125 35.14234875] ; [112.14234875  43.85765125],1
s6,1,0.000229,13.58048,[60 64] ; [108  46],[74.9352518 49.0647482] ; [93.0647482 60.9352518],1
s2,1,0.000324,12.92508,[44 81] ; [88 67],[58.92857143 66.07142857] ; [73.07142857 81.92857143],1
s8,1,0.000329,12.896712,[29 95] ; [69 88],[43.2455516 80.7544484] ; [ 54.7544484 102.2455516],1
r4,1,0.000418,12.449766,[97 28] ; [145  12],[107.26950355  17.73049645] ; [134.73049645  22.26950355],1
s7,1,0.001214,10.468862,[34 84] ; [72 77],[46.84644195 71.15355805] ; [59.15355805 89.84644195],0
p11,1,0.001286,10.362485,[75 50] ; [122  35],[87.32269504 37.67730496] ; [109.67730496  47.32269504],0
n5,1,0.001364,10.253789,[73 52] ; [119  37],[85.40925267 39.59074733] ; [106.59074733  49.40925267],0
r3,1,0.004097,8.240267,[105  19] ; [148   8],[112.04285714  11.95714286] ; [140.95714286  15.04285714],0
s3,1,0.005589,7.678268,[52 71] ; [92 64],[63.48387097 59.51612903] ; [80.51612903 75.48387097],0
v1,1,0.005889,7.583964,[36 87] ; [70 84],[47.06859206 75.93140794] ; [58.93140794 95.06859206],0
p9,1,0.008017,7.029574,[85 35] ; [132  25],[94.00722022 25.99277978] ; [122.99277978  34.00722022],0
a5,1,0.01213,6.291747,[73 52] ; [114  43],[82.89007092 42.10992908] ; [104.10992908  52.89007092],0
s5,1,0.016905,5.706186,[26 98] ; [51 99],[34.84671533 89.15328467] ; [ 42.15328467 107.84671533],0
s4,1,0.024318,5.071797,[ 16 108] ; [ 36 117],[ 23.27797834 100.72202166] ; [ 28.72202166 124.27797834],0
d1,1,0.041406,4.159322,[58 67] ; [92 65],[66.4893617 58.5106383] ; [83.5106383 73.4893617],0
r1,1,0.046968,3.946519,[83 41] ; [121  35],[90.34285714 33.65714286] ; [113.65714286  42.34285714],0
r2,1,0.056812,3.628096,[111  13] ; [147   7],[115.07913669   8.92086331] ; [142.92086331  11.07913669],0
d3,1,0.064812,3.409756,[80 43] ; [118  39],[86.97857143 36.02142857] ; [111.02142857  45.97857143],0
p5,1,0.099476,2.713923,[  8 116] ; [ 19 135],[ 12.04316547 111.95683453] ; [ 14.95683453 139.04316547],0
b5,1,0.104993,2.628011,[88 37] ; [96 61],[81.56028369 43.43971631] ; [102.43971631  54.56028369],0
u1,1,0.154356,2.028668,[ 16 109] ; [ 30 127],[ 20.39007092 104.60992908] ; [ 25.60992908 131.39007092],0
p1,1,0.179711,1.80001,[  7 115] ; [ 16 141],[ 10.05734767 111.94265233] ; [ 12.94265233 144.05734767],0
a4,1,0.183242,1.771129,[44 80] ; [68 89],[49.42348754 74.57651246] ; [62.57651246 94.42348754],0
d2,1,0.228909,1.447626,[48 76] ; [72 85],[52.95373665 71.04626335] ; [67.04626335 89.95373665],0
d5,1,0.242229,1.367573,[94 30] ; [128  29],[97.96441281 26.03558719] ; [124.03558719  32.96441281],0
u3,1,0.299115,1.078138,[26 19] ; [36 17],[28.46938776 16.53061224] ; [33.53061224 19.46938776],0
b1,1,0.302519,1.063058,[45 80] ; [66 91],[49.20212766 75.79787234] ; [61.79787234 95.20212766],0
n1,1,0.309342,1.033485,[20 21] ; [11 19],[17.90140845 23.09859155] ; [13.09859155 16.90140845],0
u4,1,0.433244,0.614112,[  1 124] ; [  3 154],[  1.77304965 123.22695035] ; [  2.22695035 154.77304965],0
p12,1,0.449705,0.571396,[  4 119] ; [  8 149],[  5.27142857 117.72857143] ; [  6.72857143 150.27142857],0
a6,1,0.472661,0.515748,[86 38] ; [115  42],[88.6975089 35.3024911] ; [112.3024911  44.6975089],0
d4,1,0.491323,0.473627,[97 27] ; [128  29],[99.28825623 24.71174377] ; [125.71174377  31.28825623],0
n3,1,0.500809,0.453221,[27 14] ; [22  8],[28.29577465 12.70422535] ; [20.70422535  9.29577465],0
b4,1,0.523395,0.407198,[74 51] ; [87 70],[71.36524823 53.63475177] ; [89.63475177 67.36524823],0
b2,1,0.574616,0.315019,[20 47] ; [33 64],[21.65243902 45.34756098] ; [31.34756098 65.65243902],0
b3,1,0.574616,0.315019,[20 47] ; [33 64],[21.65243902 45.34756098] ; [31.34756098 65.65243902],0
n2,1,0.61209,0.257143,[29 13] ; [19 11],[28. 14.] ; [20. 10.],0
a8,1,0.705244,0.143074,[ 16 103] ; [ 17 126],[ 14.98854962 104.01145038] ; [ 18.01145038 124.98854962],0
u2,1,0.824224,0.049336,[26 19] ; [30 24],[25.45454545 19.54545455] ; [30.54545455 23.45454545],0
a2,1,0.844018,0.038713,[29 96] ; [ 38 119],[29.69858156 95.30141844] ; [ 37.30141844 119.69858156],0
v3,1,0.87093,0.026399,[ 21 102] ; [ 25 128],[ 20.5 102.5] ; [ 25.5 127.5],0
a1,1,0.938748,0.005905,[  5 120] ; [  6 151],[  4.87588652 120.12411348] ; [  6.12411348 150.87588652],0
s1,1,0.943545,0.005015,[  7 117] ; [  9 145],[  7.13669065 116.86330935] ; [  8.86330935 145.13669065],0
a3,1,0.952237,0.003588,[80 43] ; [102  54],[80.23655914 42.76344086] ; [101.76344086  54.23655914],0
