Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000768,11.316614,[2 6] ; [27  5],[5.8 2.2] ; [23.2  8.8],1
p10,1,0.027031,4.888858,[2 6] ; [23 11],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
p9,1,0.028435,4.801499,[2 6] ; [21 10],[4.71794872 3.28205128] ; [18.28205128 12.71794872],0
p8,1,0.03239,4.577724,[1 7] ; [18 15],[3.70731707 4.29268293] ; [15.29268293 17.70731707],0
r1,1,0.060143,3.53345,[2 6] ; [21 13],[4.38095238 3.61904762] ; [18.61904762 15.38095238],0
p1,1,0.07886,3.088235,[3 5] ; [ 4 30],[1.33333333 6.66666667] ; [ 5.66666667 28.33333333],0
d5,1,0.158388,1.98955,[3 5] ; [22 12],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
p2,1,0.178239,1.812249,[3 5] ; [21 12],[4.68292683 3.31707317] ; [19.31707317 13.68292683],0
a5,1,0.26638,1.235294,[4 4] ; [24 10],[5.33333333 2.66666667] ; [22.66666667 11.33333333],0
v3,1,0.307917,1.039589,[1 7] ; [10 23],[2.14634146 5.85365854] ; [ 8.85365854 24.14634146],0
a4,1,0.31786,0.997732,[1 6] ; [11 22],[2.1 4.9] ; [ 9.9 23.1],0
d1,1,0.321602,0.982422,[2 6] ; [15 19],[3.23809524 4.76190476] ; [13.76190476 20.23809524],0
n5,1,0.335782,0.926471,[6 2] ; [30  4],[6.85714286 1.14285714] ; [29.14285714  4.85714286],0
d2,1,0.369428,0.805586,[2 5] ; [16 18],[3.07317073 3.92682927] ; [14.92682927 19.07317073],0
a3,1,0.379926,0.77094,[4 4] ; [22 11],[5.07317073 2.92682927] ; [20.92682927 12.07317073],0
s7,1,0.414216,0.666667,[2 6] ; [13 19],[3. 5.] ; [12. 20.],0
n4,1,0.418731,0.653873,[5 3] ; [26  8],[5.9047619 2.0952381] ; [25.0952381  8.9047619],0
a6,1,0.431923,0.617647,[5 3] ; [16 18],[4. 4.] ; [17. 17.],0
b4,1,0.440918,0.593891,[4 4] ; [22 12],[4.95238095 3.04761905] ; [21.04761905 12.95238095],0
s6,1,0.476782,0.506214,[3 5] ; [17 16],[3.90243902 4.09756098] ; [16.09756098 16.90243902],0
p3,1,0.478105,0.503182,[4 4] ; [12 21],[3.12195122 4.87804878] ; [12.87804878 20.12195122],0
p11,1,0.524169,0.405682,[3 5] ; [17 17],[3.80952381 4.19047619] ; [16.19047619 17.80952381],0
s3,1,0.574922,0.314516,[2 6] ; [11 20],[2.66666667 5.33333333] ; [10.33333333 20.66666667],0
v1,1,0.685653,0.163832,[2 6] ; [11 23],[2.47619048 5.52380952] ; [10.52380952 23.47619048],0
b1,1,0.733625,0.115809,[5 3] ; [19 15],[4.57142857 3.42857143] ; [19.42857143 14.57142857],0
s1,1,0.749934,0.101587,[1 7] ; [ 3 31],[0.76190476 7.23809524] ; [ 3.23809524 30.76190476],0
p12,1,0.749934,0.101587,[1 7] ; [ 3 31],[0.76190476 7.23809524] ; [ 3.23809524 30.76190476],0
s5,1,0.767419,0.08747,[2 6] ; [10 23],[2.34146341 5.65853659] ; [ 9.65853659 23.34146341],0
b5,1,0.848831,0.036332,[5 3] ; [20 14],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
p5,1,0.849026,0.036237,[1 7] ; [ 5 28],[1.17073171 6.82926829] ; [ 4.82926829 28.17073171],0
d3,1,0.88087,0.02246,[4 4] ; [18 16],[4.19047619 3.80952381] ; [17.80952381 16.19047619],0
s4,1,0.929982,0.007721,[2 6] ; [ 8 26],[1.9047619 6.0952381] ; [ 8.0952381 25.9047619],0
p4,1,0.938689,0.005916,[4 4] ; [17 16],[4.09756098 3.90243902] ; [16.90243902 16.09756098],0
s2,1,0.969263,0.001485,[3 5] ; [13 21],[3.04761905 4.95238095] ; [12.95238095 21.04761905],0
d4,1,0.969263,0.001485,[5 3] ; [21 13],[4.95238095 3.04761905] ; [21.04761905 12.95238095],0
p7,1,1.0,0.0,[3 5] ; [12 20],[3. 5.] ; [12. 20.],0
