Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4.2e-05,16.790362,[14 34] ; [55 28],[25.28244275 22.71755725] ; [43.71755725 39.28244275],1
p3,1,0.000142,14.474379,[19 31] ; [60 24],[29.47761194 20.52238806] ; [49.52238806 34.47761194],1
p2,1,0.002487,9.150163,[34 16] ; [74  9],[40.60150376  9.39849624] ; [67.39849624 15.60150376],0
p7,1,0.00416,8.212695,[26 23] ; [64 19],[33.40909091 15.59090909] ; [56.59090909 26.40909091],0
p9,1,0.004788,7.957971,[37 12] ; [78  6],[42.36842105  6.63157895] ; [72.63157895 11.36842105],0
p5,1,0.006421,7.428101,[ 2 47] ; [18 65],[ 7.42424242 41.57575758] ; [12.57575758 70.42424242],0
p6,1,0.008505,6.924023,[15 34] ; [45 38],[22.27272727 26.72727273] ; [37.72727273 45.27272727],0
d3,1,0.013875,6.053957,[17 33] ; [47 37],[23.88059701 26.11940299] ; [40.11940299 43.88059701],0
s1,1,0.017089,5.68719,[ 5 45] ; [ 1 83],[ 2.23880597 47.76119403] ; [ 3.76119403 80.23880597],0
v4,1,0.025188,5.010942,[42  7] ; [80  3],[45.28787879  3.71212121] ; [76.71212121  6.28787879],0
d5,1,0.056459,3.638472,[36 14] ; [71 12],[40.22556391  9.77443609] ; [66.77443609 16.22556391],0
s6,1,0.060412,3.526043,[36 13] ; [71 11],[40.02290076  8.97709924] ; [66.97709924 15.02290076],0
n5,1,0.107695,2.587727,[38 11] ; [74 10],[41.26315789  7.73684211] ; [70.73684211 13.26315789],0
u1,1,0.114593,2.489705,[ 7 43] ; [ 5 79],[ 4.47761194 45.52238806] ; [ 7.52238806 76.47761194],0
s5,1,0.206071,1.598818,[19 31] ; [39 40],[22.48062016 27.51937984] ; [35.51937984 43.48062016],0
p10,1,0.229833,1.441897,[38 11] ; [72 12],[40.52631579  8.47368421] ; [69.47368421 14.52631579],0
n4,1,0.295112,1.096154,[45  4] ; [72 12],[43.10526316  5.89473684] ; [73.89473684 10.10526316],0
d1,1,0.326342,0.96336,[23 27] ; [46 38],[25.74626866 24.25373134] ; [43.25373134 40.74626866],0
b5,1,0.348132,0.880255,[25 25] ; [35 49],[22.3880597 27.6119403] ; [37.6119403 46.3880597],0
a3,1,0.367049,0.813632,[44  6] ; [69 15],[42.1641791  7.8358209] ; [70.8358209 13.1641791],0
s8,1,0.380718,0.768381,[34 16] ; [63 21],[36.19402985 13.80597015] ; [60.80597015 23.19402985],0
d4,1,0.410398,0.677648,[38 12] ; [68 15],[39.84962406 10.15037594] ; [66.15037594 16.84962406],0
a5,1,0.416287,0.660773,[40 10] ; [62 22],[38.05970149 11.94029851] ; [63.94029851 20.05970149],0
a8,1,0.425519,0.635022,[ 5 42] ; [13 70],[ 6.50769231 40.49230769] ; [11.49230769 71.50769231],0
v1,1,0.441109,0.593395,[30 19] ; [44 37],[27.89230769 21.10769231] ; [46.10769231 34.89230769],0
s2,1,0.470547,0.520691,[34 16] ; [62 22],[35.82089552 14.17910448] ; [60.17910448 23.82089552],0
s3,1,0.48441,0.488919,[36 14] ; [65 19],[37.68656716 12.31343284] ; [63.31343284 20.68656716],0
r4,1,0.501794,0.451141,[40 10] ; [71 13],[41.41791045  8.58208955] ; [69.58208955 14.41791045],0
p1,1,0.50234,0.449989,[ 6 44] ; [ 7 76],[ 4.88721805 45.11278195] ; [ 8.11278195 74.88721805],0
r3,1,0.510907,0.43221,[47  3] ; [81  3],[47.76119403  2.23880597] ; [80.23880597  3.76119403],0
p11,1,0.542481,0.370962,[42  8] ; [67 17],[40.67164179  9.32835821] ; [68.32835821 15.67164179],0
s4,1,0.543667,0.368786,[14 35] ; [20 64],[12.52631579 36.47368421] ; [21.47368421 62.52631579],0
n6,1,0.573907,0.316189,[40  8] ; [73 11],[41.09090909  6.90909091] ; [71.90909091 12.09090909],0
u3,1,0.576999,0.311111,[4 2] ; [8 7],[3.42857143 2.57142857] ; [8.57142857 6.42857143],0
r2,1,0.593165,0.285428,[47  3] ; [75  7],[46.21212121  3.78787879] ; [75.78787879  6.21212121],0
v3,1,0.623303,0.241252,[21 27] ; [40 43],[22.35114504 25.64885496] ; [38.64885496 44.35114504],0
a4,1,0.623716,0.240679,[26 24] ; [40 44],[24.62686567 25.37313433] ; [41.37313433 42.62686567],0
n3,1,0.645238,0.211957,[10  6] ; [16  7],[10.66666667  5.33333333] ; [15.33333333  7.66666667],0
a1,1,0.646964,0.209749,[ 4 46] ; [ 5 79],[ 3.35820896 46.64179104] ; [ 5.64179104 78.35820896],0
b4,1,0.688939,0.160236,[25 25] ; [39 45],[23.88059701 26.11940299] ; [40.11940299 43.88059701],0
r1,1,0.69363,0.155184,[39 11] ; [63 21],[38.05970149 11.94029851] ; [63.94029851 20.05970149],0
n1,1,0.720786,0.127741,[11  6] ; [13  9],[10.46153846  6.53846154] ; [13.53846154  8.46153846],0
b1,1,0.789689,0.071137,[25 25] ; [44 40],[25.74626866 24.25373134] ; [43.25373134 40.74626866],0
a2,1,0.819414,0.05212,[ 6 44] ; [ 9 75],[ 5.59701493 44.40298507] ; [ 9.40298507 74.59701493],0
a6,1,0.862506,0.029993,[18 32] ; [29 55],[17.53731343 32.46268657] ; [29.46268657 54.53731343],0
