Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,38.452562,[ 6 35] ; [63 23],[22.27559055 18.72440945] ; [46.72440945 39.27559055],1
d5,1,0.0,37.476536,[24 17] ; [86  1],[35.234375  5.765625] ; [74.765625 12.234375],1
d4,1,0.0,34.327513,[25 16] ; [85  1],[35.51181102  5.48818898] ; [74.48818898 11.51181102],1
d3,1,0.0,34.28726,[17 24] ; [79  9],[30.51162791 10.48837209] ; [65.48837209 22.51162791],1
a2,1,3.4e-05,17.169097,[ 2 39] ; [36 53],[11.98461538 29.01538462] ; [26.01538462 62.98461538],1
a4,1,0.00013,14.639481,[11 30] ; [56 33],[21.13076923 19.86923077] ; [45.86923077 43.13076923],1
u1,1,0.000266,13.296096,[ 2 39] ; [31 58],[10.40769231 30.59230769] ; [22.59230769 66.40769231],1
a5,1,0.001074,10.69628,[28 13] ; [81  8],[34.37692308  6.62307692] ; [74.62307692 14.37692308],0
a3,1,0.001497,10.082127,[26 15] ; [77 11],[32.73643411  8.26356589] ; [70.26356589 17.73643411],0
p4,1,0.02679,4.904304,[26 14] ; [72 15],[30.86614173  9.13385827] ; [67.13385827 19.86614173],0
a6,1,0.048153,3.90463,[23 18] ; [64 23],[27.8671875 13.1328125] ; [59.1328125 27.8671875],0
s3,1,0.053442,3.730056,[25 15] ; [67 18],[29.44 10.56] ; [62.56 22.44],0
r2,1,0.057419,3.610404,[38  3] ; [88  1],[39.73846154  1.26153846] ; [86.26153846  2.73846154],0
p2,1,0.073553,3.201905,[32  9] ; [79  9],[35.27906977  5.72093023] ; [75.72093023 12.27906977],0
s2,1,0.086622,2.936059,[28 13] ; [72 16],[31.78294574  9.21705426] ; [68.21705426 19.78294574],0
u3,1,0.100348,2.7,[8 7] ; [10  2],[10.  5.] ; [8. 4.],0
a8,1,0.100603,2.695959,[ 6 32] ; [ 5 74],[ 3.57264957 34.42735043] ; [ 7.42735043 71.57264957],0
v1,1,0.103423,2.651946,[25 15] ; [68 21],[28.8372093 11.1627907] ; [64.1627907 24.8372093],0
p10,1,0.108753,2.572249,[33  7] ; [81  7],[35.625  4.375] ; [78.375  9.625],0
s8,1,0.116409,2.464984,[24 17] ; [63 24],[27.8671875 13.1328125] ; [59.1328125 27.8671875],0
n6,1,0.147855,2.094241,[37  4] ; [83  3],[38.74015748  2.25984252] ; [81.25984252  4.74015748],0
p9,1,0.15325,2.039596,[34  6] ; [80  6],[36.19047619  3.80952381] ; [77.80952381  8.19047619],0
n4,1,0.158998,1.983732,[32  9] ; [78 11],[34.69230769  6.30769231] ; [75.30769231 13.69230769],0
n5,1,0.167285,1.907109,[32  9] ; [77 11],[34.64341085  6.35658915] ; [74.35658915 13.64341085],0
