Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.001604,9.955556,[2 3] ; [28  2],[4.28571429 0.71428571] ; [25.71428571  4.28571429],0
r4,1,0.002701,8.999288,[1 4] ; [25  5],[3.71428571 1.28571429] ; [22.28571429  7.71428571],0
s1,1,0.007785,7.082388,[2 3] ; [ 1 28],[0.44117647 4.55882353] ; [ 2.55882353 26.44117647],0
s2,1,0.032595,4.566914,[1 4] ; [19  8],[3.125 1.875] ; [16.875 10.125],0
s3,1,0.043659,4.069698,[1 4] ; [19  9],[3.03030303 1.96969697] ; [16.96969697 11.03030303],0
r3,1,0.075927,3.15,[3 2] ; [27  3],[4.28571429 0.71428571] ; [25.71428571  4.28571429],0
a7,1,0.080171,3.06144,[1 4] ; [18 11],[2.79411765 2.20588235] ; [16.20588235 12.79411765],0
p10,1,0.092903,2.823333,[2 3] ; [23  7],[3.57142857 1.42857143] ; [21.42857143  8.57142857],0
p9,1,0.092903,2.823333,[2 3] ; [23  7],[3.57142857 1.42857143] ; [21.42857143  8.57142857],0
p2,1,0.092903,2.823333,[2 3] ; [23  7],[3.57142857 1.42857143] ; [21.42857143  8.57142857],0
n3,1,0.0994,2.715152,[2 2] ; [9 1],[3.14285714 0.85714286] ; [7.85714286 2.14285714],0
n4,1,0.137155,2.209596,[2 3] ; [22  8],[3.42857143 1.57142857] ; [20.57142857  9.42857143],0
b1,1,0.137155,2.209596,[3 2] ; [ 8 22],[1.57142857 3.42857143] ; [ 9.42857143 20.57142857],0
p11,1,0.137155,2.209596,[2 3] ; [22  8],[3.42857143 1.57142857] ; [20.57142857  9.42857143],0
b5,1,0.212505,1.554276,[4 1] ; [15 15],[2.71428571 2.28571429] ; [16.28571429 13.71428571],0
d5,1,0.239585,1.383037,[1 4] ; [14 15],[2.20588235 2.79411765] ; [12.79411765 16.20588235],0
p7,1,0.253236,1.305361,[2 3] ; [20 10],[3.14285714 1.85714286] ; [18.85714286 11.14285714],0
r1,1,0.253236,1.305361,[2 3] ; [20 10],[3.14285714 1.85714286] ; [18.85714286 11.14285714],0
s6,1,0.285836,1.139132,[3 2] ; [22  5],[3.90625 1.09375] ; [21.09375  5.90625],0
a5,1,0.324127,0.972222,[1 4] ; [13 17],[2. 3.] ; [12. 18.],0
s8,1,0.467288,0.528382,[1 4] ; [11 19],[1.71428571 3.28571429] ; [10.28571429 19.71428571],0
d3,1,0.522618,0.408723,[1 4] ; [10 19],[1.61764706 3.38235294] ; [ 9.38235294 19.61764706],0
u3,1,0.531168,0.392157,[2 1] ; [8 9],[1.5 1.5] ; [8.5 8.5],0
b4,1,0.580758,0.305011,[2 3] ; [16 14],[2.57142857 2.42857143] ; [15.42857143 14.57142857],0
s7,1,0.62822,0.234483,[2 3] ; [15 14],[2.5 2.5] ; [14.5 14.5],0
n6,1,0.693282,0.155556,[4 1] ; [26  4],[4.28571429 0.71428571] ; [25.71428571  4.28571429],0
p1,1,0.693282,0.155556,[1 4] ; [ 4 26],[0.71428571 4.28571429] ; [ 4.28571429 25.71428571],0
p4,1,0.781745,0.076754,[2 3] ; [14 16],[2.28571429 2.71428571] ; [13.71428571 16.28571429],0
p8,1,0.781745,0.076754,[2 3] ; [14 16],[2.28571429 2.71428571] ; [13.71428571 16.28571429],0
v2,1,0.810088,0.05775,[1 4] ; [ 7 21],[1.21212121 3.78787879] ; [ 6.78787879 21.21212121],0
n1,1,0.851596,0.035,[1 3] ; [3 7],[1.14285714 2.85714286] ; [2.85714286 7.14285714],0
d2,1,0.869467,0.027006,[1 4] ; [ 7 23],[1.14285714 3.85714286] ; [ 6.85714286 23.14285714],0
n5,1,0.869467,0.027006,[4 1] ; [23  7],[3.85714286 1.14285714] ; [23.14285714  6.85714286],0
p3,1,0.886436,0.020396,[2 3] ; [11 19],[1.85714286 3.14285714] ; [11.14285714 18.85714286],0
v1,1,0.886436,0.020396,[2 3] ; [11 19],[1.85714286 3.14285714] ; [11.14285714 18.85714286],0
a3,1,0.8891,0.019444,[2 3] ; [13 17],[2.14285714 2.85714286] ; [12.85714286 17.14285714],0
a4,1,1.0,0.0,[1 4] ; [ 6 24],[1. 4.] ; [ 6. 24.],0
