Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,112.273545,[241 114] ; [ 53 177],[178.41025641 176.58974359] ; [115.58974359 114.41025641],1
p8,1,0.0,68.321433,[232 120] ; [ 69 156],[183.62564991 168.37435009] ; [117.37435009 107.62564991],1
p2,1,0.0,51.752286,[322  32] ; [155  75],[289.14041096  64.85958904] ; [187.85958904  42.14041096],1
p6,1,0.0,47.020616,[168 183] ; [ 45 183],[129.12435233 221.87564767] ; [ 83.87564767 144.12435233],1
p7,1,0.0,37.947279,[257  95] ; [105 116],[222.38045375 129.61954625] ; [139.61954625  81.38045375],1
p10,1,0.0,31.051376,[317  36] ; [164  64],[292.24268503  60.75731497] ; [188.75731497  39.24268503],1
p9,1,0.0,28.818017,[324  30] ; [167  55],[301.76041667  52.23958333] ; [189.23958333  32.76041667],1
p5,1,0.0,28.277047,[ 70 281] ; [ 10 219],[ 48.4137931 302.5862069] ; [ 31.5862069 197.4137931],1
s6,1,0.0,27.135311,[254  96] ; [117 111],[224.65397924 125.34602076] ; [146.34602076  81.65397924],1
s7,1,0.0,26.236608,[197 135] ; [ 82 139],[167.50090416 164.49909584] ; [111.49909584 109.50090416],1
r4,1,1e-06,24.38782,[332  24] ; [184  47],[312.94037479  43.05962521] ; [203.05962521  27.94037479],1
v1,1,1e-06,23.322724,[226 121] ; [100 124],[198.11208406 148.88791594] ; [127.88791594  96.11208406],1
p11,1,3e-06,22.004021,[304  52] ; [160  71],[281.40374787  74.59625213] ; [182.59625213  48.40374787],1
s8,1,1.6e-05,18.666423,[184 169] ; [ 78 152],[158.6380789 194.3619211] ; [103.3619211 126.6380789],1
r3,1,2.2e-05,18.014639,[341  14] ; [198  31],[327.64554795  27.35445205] ; [211.35445205  17.64554795],1
n6,1,5.4e-05,16.295636,[328  27] ; [187  43],[312.52136752  42.47863248] ; [202.47863248  27.52136752],1
s5,1,0.000342,12.82486,[124 223] ; [ 49 177],[104.76614311 242.23385689] ; [ 68.23385689 157.76614311],1
d5,1,0.00035,12.782828,[302  53] ; [168  62],[285.21367521  69.78632479] ; [184.78632479  45.21367521],1
s2,1,0.000367,12.694746,[190 162] ; [ 89 140],[169.03270224 182.96729776] ; [109.96729776 119.03270224],1
d3,1,0.000453,12.299086,[251 105] ; [129 100],[231.24786325 124.75213675] ; [148.75213675  80.24786325],1
d1,1,0.000475,12.212403,[229 127] ; [115 116],[208.62691652 147.37308348] ; [135.37308348  95.62691652],1
v2,1,0.000549,11.940293,[218 127] ; [105 112],[198.28291815 146.71708185] ; [124.71708185  92.28291815],1
v4,1,0.000607,11.755233,[339  15] ; [203  27],[328.54109589  25.45890411] ; [213.45890411  16.54109589],1
a5,1,0.004087,8.244921,[281  75] ; [158  73],[266.24190801  89.75809199] ; [172.75809199  58.24190801],0
d4,1,0.006631,7.370244,[296  59] ; [169  59],[283.14751286  71.85248714] ; [181.85248714  46.14751286],0
