Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,7.8e-05,15.594764,[28 10] ; [10 26],[19.51351351 18.48648649] ; [18.48648649 17.51351351],1
p8,1,0.000194,13.889417,[24 14] ; [ 7 28],[16.1369863 21.8630137] ; [14.8630137 20.1369863],1
p6,1,0.001592,9.969231,[16 20] ; [ 4 32],[10. 26.] ; [10. 26.],0
n6,1,0.003268,8.65144,[21 15] ; [32  4],[26.5  9.5] ; [26.5  9.5],0
p3,1,0.005924,7.573273,[19 19] ; [ 7 29],[13.35135135 24.64864865] ; [12.64864865 23.35135135],0
b4,1,0.009338,6.757073,[19 20] ; [28  8],[24.44 14.56] ; [22.56 13.44],0
n3,1,0.010603,6.530612,[8 8] ; [13  1],[11.2  4.8] ; [9.8 4.2],0
b1,1,0.024223,5.078602,[22 17] ; [11 25],[17.16 21.84] ; [15.84 20.16],0
d1,1,0.030137,4.701476,[12 27] ; [20 16],[16.64 22.36] ; [15.36 20.64],0
p2,1,0.036852,4.357234,[33  4] ; [25 11],[29.39726027  7.60273973] ; [28.60273973  7.39726027],0
s4,1,0.056441,3.639,[11 27] ; [ 4 32],[ 7.7027027 30.2972973] ; [ 7.2972973 28.7027027],0
s8,1,0.059548,3.549938,[15 23] ; [ 7 29],[11.2972973 26.7027027] ; [10.7027027 25.2972973],0
p10,1,0.084429,2.977511,[30  7] ; [22 13],[26.72222222 10.27777778] ; [25.27777778  9.72222222],0
d2,1,0.115214,2.481206,[13 26] ; [18 17],[16.33783784 22.66216216] ; [14.66216216 20.33783784],0
s7,1,0.116256,2.46705,[19 17] ; [12 23],[15.71830986 20.28169014] ; [15.28169014 19.71830986],0
s3,1,0.118093,2.442431,[18 16] ; [12 23],[14.7826087 19.2173913] ; [15.2173913 19.7826087],0
p5,1,0.136341,2.218777,[ 8 31] ; [ 3 33],[ 5.72 33.28] ; [ 5.28 30.72],0
s6,1,0.157299,2.0,[21 15] ; [15 21],[18. 18.] ; [18. 18.],0
s2,1,0.20661,1.595026,[17 20] ; [11 24],[14.38888889 22.61111111] ; [13.61111111 21.38888889],0
b5,1,0.213403,1.548187,[24 15] ; [17 19],[21.32 17.68] ; [19.68 16.32],0
d4,1,0.220447,1.501458,[25 14] ; [27  8],[27.40540541 11.59459459] ; [24.59459459 10.40540541],0
p9,1,0.247728,1.336071,[32  7] ; [24 10],[29.91780822  9.08219178] ; [26.08219178  7.91780822],0
u2,1,0.274006,1.196581,[10  5] ; [6 7],[8.57142857 6.42857143] ; [7.42857143 5.57142857],0
v1,1,0.282264,1.156156,[17 20] ; [11 22],[14.8 22.2] ; [13.2 19.8],0
p1,1,0.385105,0.754341,[ 3 36] ; [ 5 31],[ 4.16 34.84] ; [ 3.84 32.16],0
d3,1,0.415855,0.661998,[18 21] ; [20 16],[19.76 19.24] ; [18.24 17.76],0
a6,1,0.426202,0.63315,[22 17] ; [17 19],[20.28 18.72] ; [18.72 17.28],0
v4,1,0.454457,0.559512,[23 10] ; [22 14],[21.52173913 11.47826087] ; [23.47826087 12.52173913],0
r3,1,0.483242,0.491538,[26 10] ; [27  7],[27.25714286  8.74285714] ; [25.74285714  8.25714286],0
s5,1,0.52728,0.399631,[ 9 26] ; [ 7 29],[ 7.88732394 27.11267606] ; [ 8.11267606 27.88732394],0
u1,1,0.529392,0.395558,[ 5 34] ; [ 3 33],[ 4.16 34.84] ; [ 3.84 32.16],0
n5,1,0.557155,0.344655,[27 10] ; [24 12],[25.84931507 11.15068493] ; [25.15068493 10.84931507],0
n4,1,0.616532,0.250772,[26 13] ; [22 14],[24.96 14.04] ; [23.04 12.96],0
v2,1,0.655168,0.199446,[21 17] ; [17 17],[20.05555556 17.94444444] ; [17.94444444 16.05555556],0
a3,1,0.662376,0.19065,[23 16] ; [23 13],[23.92 15.08] ; [22.08 13.92],0
a8,1,0.691761,0.157185,[ 3 32] ; [ 2 31],[ 2.57352941 32.42647059] ; [ 2.42647059 30.57352941],0
b2,1,0.763803,0.090295,[ 8 21] ; [ 5 16],[ 7.54 21.46] ; [ 5.46 15.54],0
b3,1,0.763803,0.090295,[ 8 21] ; [ 5 16],[ 7.54 21.46] ; [ 5.46 15.54],0
a4,1,0.789016,0.071604,[14 25] ; [14 22],[14.56 24.44] ; [13.44 22.56],0
a7,1,0.815889,0.054212,[20 19] ; [17 18],[19.5 19.5] ; [17.5 17.5],0
a2,1,0.81996,0.0518,[ 5 34] ; [ 4 32],[ 4.68 34.32] ; [ 4.32 31.68],0
r2,1,0.829306,0.04648,[18 15] ; [20 15],[18.44117647 14.55882353] ; [19.55882353 15.44117647],0
n1,1,0.88644,0.020395,[ 6 10] ; [6 9],[6.19354839 9.80645161] ; [5.80645161 9.19354839],0
v3,1,0.895095,0.017387,[ 9 29] ; [ 9 27],[ 9.24324324 28.75675676] ; [ 8.75675676 27.24324324],0
u3,1,0.897001,0.016758,[7 9] ; [6 7],[7.17241379 8.82758621] ; [5.82758621 7.17241379],0
n2,1,0.915598,0.011232,[12  4] ; [11  4],[11.87096774  4.12903226] ; [11.12903226  3.87096774],0
a1,1,0.934417,0.006771,[ 2 37] ; [ 2 34],[ 2.08 36.92] ; [ 1.92 34.08],0
r1,1,0.946611,0.004484,[ 9 28] ; [ 9 27],[ 9.12328767 27.87671233] ; [ 8.87671233 27.12328767],0
a5,1,0.955085,0.003172,[23 16] ; [21 15],[22.88 16.12] ; [21.12 14.88],0
d5,1,0.984004,0.000402,[27 12] ; [25 11],[27.04 11.96] ; [24.96 11.04],0
