Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,112.325709,[527  34] ; [10 18],[511.47198642  49.52801358] ; [25.52801358  2.47198642],1
v4,1,0.0,79.655606,[538  20] ; [16 12],[527.52901024  30.47098976] ; [26.47098976  1.52901024],1
r1,1,0.0,28.667893,[475  83] ; [13 15],[464.68259386  93.31740614] ; [23.31740614  4.68259386],1
r3,1,1.4e-05,18.929885,[537  21] ; [22  6],[532.29010239  25.70989761] ; [26.70989761  1.29010239],1
d1,1,8.8e-05,15.370408,[412 149] ; [11 17],[402.89134126 158.10865874] ; [20.10865874  7.89134126],1
a3,1,0.000276,13.230013,[443 116] ; [14 14],[435.20102215 123.79897785] ; [21.79897785  6.20102215],1
d3,1,0.000715,11.450847,[422 139] ; [13 15],[414.32088285 146.67911715] ; [20.67911715  7.32088285],1
a5,1,0.001258,10.403117,[459 102] ; [16 12],[452.41935484 108.58064516] ; [22.58064516  5.41935484],0
a2,1,0.002241,9.341022,[171 390] ; [ 1 27],[163.82342954 397.17657046] ; [ 8.17657046 19.82342954],0
n6,1,0.004069,8.252873,[498  60] ; [20  8],[493.24914676  64.75085324] ; [24.75085324  3.24914676],0
p10,1,0.004398,8.111722,[468  89] ; [17 10],[462.57705479  94.42294521] ; [22.42294521  4.57705479],0
s2,1,0.004654,8.0092,[299 257] ; [ 7 20],[291.82847341 264.17152659] ; [14.17152659 12.82847341],0
a6,1,0.007429,7.166118,[394 166] ; [13 15],[387.61904762 172.38095238] ; [19.38095238  8.61904762],0
a7,1,0.017057,5.690518,[414 145] ; [15 13],[408.53662692 150.46337308] ; [20.46337308  7.53662692],0
v1,1,0.018379,5.559626,[319 228] ; [10 18],[312.97913043 234.02086957] ; [16.02086957 11.97913043],0
a4,1,0.01928,5.475943,[306 253] ; [ 9 19],[299.97444634 259.02555366] ; [15.02555366 12.97444634],0
p9,1,0.023914,5.100889,[477  77] ; [19  8],[472.95008606  81.04991394] ; [23.04991394  3.95008606],0
u1,1,0.04353,4.074697,[132 429] ; [ 2 26],[127.62988115 433.37011885] ; [ 6.37011885 21.62988115],0
s7,1,0.045876,3.986146,[289 245] ; [ 8 16],[284.22580645 249.77419355] ; [12.77419355 11.22580645],0
