Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,33.120351,[183  49] ; [42 49],[161.60990712  70.39009288] ; [63.39009288 27.60990712],1
p9,1,1e-06,23.997893,[193  37] ; [53 38],[176.26168224  53.73831776] ; [69.73831776 21.26168224],1
n6,1,5.1e-05,16.404509,[198  35] ; [61 33],[184.54740061  48.45259939] ; [74.45259939 19.54740061],1
n5,1,7e-05,15.816199,[166  66] ; [46 49],[150.40978593  81.59021407] ; [61.59021407 33.40978593],1
n4,1,0.000101,15.109026,[178  55] ; [52 43],[163.38414634  69.61585366] ; [66.61585366 28.38414634],1
b1,1,0.001204,10.484065,[ 69 164] ; [46 49],[ 81.69207317 151.30792683] ; [33.30792683 61.69207317],0
s1,1,0.008349,6.957075,[  5 225] ; [ 8 86],[  9.22839506 220.77160494] ; [ 3.77160494 90.22839506],0
p12,1,0.009007,6.821392,[ 21 210] ; [ 1 93],[ 15.63692308 215.36307692] ; [ 6.36307692 87.63692308],0
p2,1,0.026143,4.946507,[169  64] ; [57 38],[160.54268293  72.45731707] ; [65.45731707 29.54268293],0
n2,1,0.032507,4.571562,[47 13] ; [24 17],[42.17821782 17.82178218] ; [28.82178218 12.17821782],0
a6,1,0.034108,4.489283,[161  72] ; [54 41],[152.72865854  80.27134146] ; [62.27134146 32.72865854],0
a5,1,0.049868,3.845906,[168  65] ; [58 37],[160.54268293  72.45731707] ; [65.45731707 29.54268293],0
n3,1,0.061255,3.503077,[46 14] ; [23 16],[41.81818182 18.18181818] ; [27.18181818 11.81818182],0
s7,1,0.068485,3.318967,[ 79 146] ; [39 45],[ 85.9223301 139.0776699] ; [32.0776699 51.9223301],0
s5,1,0.090892,2.858508,[ 45 174] ; [26 62],[ 50.64820847 168.35179153] ; [20.35179153 67.64820847],0
d3,1,0.107565,2.589631,[145  88] ; [68 27],[151.30792683  81.69207317] ; [61.69207317 33.30792683],0
u3,1,0.144521,2.129144,[49 27] ; [18 18],[45.46428571 30.53571429] ; [21.53571429 14.46428571],0
s4,1,0.157643,1.99669,[ 32 198] ; [19 75],[ 36.2037037 193.7962963] ; [14.7962963 79.2037037],0
s2,1,0.172219,1.86352,[ 97 130] ; [48 46],[102.53894081 124.46105919] ; [42.46105919 51.53894081],0
b3,1,0.188854,1.726533,[53 80] ; [14 34],[49.2320442 83.7679558] ; [17.7679558 30.2320442],0
b2,1,0.188854,1.726533,[53 80] ; [14 34],[49.2320442 83.7679558] ; [17.7679558 30.2320442],0
r4,1,0.200949,1.635462,[206  27] ; [79 16],[202.45426829  30.54573171] ; [82.54573171 12.45426829],0
v4,1,0.212264,1.555916,[215  17] ; [84 11],[212.13455657  19.86544343] ; [86.86544343  8.13455657],0
a8,1,0.23483,1.411366,[ 25 191] ; [ 6 80],[ 22.17218543 193.82781457] ; [ 8.82781457 77.17218543],0
d5,1,0.257074,1.284446,[178  55] ; [78 17],[181.85365854  51.14634146] ; [74.14634146 20.85365854],0
v1,1,0.261897,1.258701,[105 117] ; [38 56],[100.46202532 121.53797468] ; [42.53797468 51.46202532],0
b4,1,0.271302,1.21015,[150  83] ; [55 40],[145.625  87.375] ; [59.375 35.625],0
u2,1,0.294247,1.100086,[45 31] ; [17 18],[42.45045045 33.54954955] ; [19.54954955 15.45045045],0
a2,1,0.332445,0.939348,[ 43 190] ; [22 73],[ 46.17378049 186.82621951] ; [18.82621951 76.17378049],0
p1,1,0.343634,0.896828,[ 15 217] ; [ 9 86],[ 17.02752294 214.97247706] ; [ 6.97247706 88.02752294],0
d4,1,0.357856,0.845404,[186  47] ; [80 15],[188.95731707  44.04268293] ; [77.04268293 17.95731707],0
a3,1,0.360653,0.835619,[157  76] ; [59 36],[153.43902439  79.56097561] ; [62.56097561 32.43902439],0
r2,1,0.425894,0.633995,[216  16] ; [86  9],[214.26299694  17.73700306] ; [87.73700306  7.26299694],0
a7,1,0.427805,0.628776,[164  69] ; [71 24],[166.93597561  66.06402439] ; [68.06402439 26.93597561],0
r1,1,0.502786,0.449051,[170  62] ; [73 22],[172.40366972  59.59633028] ; [70.59633028 24.40366972],0
v2,1,0.520144,0.413608,[114 106] ; [44 48],[111.41025641 108.58974359] ; [46.58974359 45.41025641],0
d2,1,0.58337,0.300818,[109 122] ; [48 47],[111.24846626 119.75153374] ; [45.75153374 49.24846626],0
n1,1,0.676922,0.173611,[25 35] ; [15 25],[24. 36.] ; [16. 24.],0
p5,1,0.693765,0.15504,[ 12 218] ; [ 6 89],[ 12.73846154 217.26153846] ; [ 5.26153846 89.73846154],0
d1,1,0.699627,0.148861,[127 106] ; [54 41],[128.57621951 104.42378049] ; [52.42378049 42.57621951],0
p3,1,0.709834,0.138442,[ 74 158] ; [28 66],[ 72.58895706 159.41104294] ; [29.41104294 64.58895706],0
p6,1,0.737167,0.112632,[ 34 198] ; [15 78],[ 34.97846154 197.02153846] ; [14.02153846 78.97846154],0
s8,1,0.79762,0.065755,[ 78 154] ; [33 61],[ 78.99386503 153.00613497] ; [32.00613497 61.99386503],0
s6,1,0.801411,0.063263,[135  95] ; [56 37],[136.00619195  93.99380805] ; [54.99380805 38.00619195],0
u4,1,0.802422,0.062607,[  6 227] ; [ 2 93],[  5.68292683 227.31707317] ; [ 2.31707317 92.68292683],0
p4,1,0.852031,0.034793,[ 99 134] ; [41 53],[ 99.75535168 133.24464832] ; [40.24464832 53.75535168],0
a4,1,0.86226,0.030102,[103 130] ; [41 54],[102.29268293 130.70731707] ; [41.70731707 53.29268293],0
b5,1,0.879073,0.023148,[150  83] ; [62 33],[150.59756098  82.40243902] ; [61.40243902 33.59756098],0
s3,1,0.879626,0.022935,[113 116] ; [46 49],[112.37962963 116.62037037] ; [46.62037037 48.37962963],0
p8,1,0.929384,0.007853,[ 57 174] ; [23 72],[ 56.68711656 174.31288344] ; [23.31288344 71.68711656],0
v3,1,0.92953,0.007821,[ 72 150] ; [29 59],[ 72.32903226 149.67096774] ; [28.67096774 59.32903226],0
u1,1,0.938772,0.0059,[ 36 197] ; [15 80],[ 36.22865854 196.77134146] ; [14.77134146 80.22865854],0
a1,1,0.941492,0.005387,[  7 226] ; [ 3 92],[  7.10365854 225.89634146] ; [ 2.89634146 92.10365854],0
