Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.009195,6.784615,[11  2] ; [1 4],[8.66666667 4.33333333] ; [3.33333333 1.66666667],0
d5,1,0.059739,3.544615,[9 4] ; [1 4],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
p9,1,0.073989,3.192222,[10  2] ; [2 3],[8.47058824 3.52941176] ; [3.52941176 1.47058824],0
r3,1,0.099481,2.713846,[12  1] ; [3 2],[10.83333333  2.16666667] ; [4.16666667 0.83333333],0
d2,1,0.114404,2.492308,[8 5] ; [1 4],[6.5 6.5] ; [2.5 2.5],0
v3,1,0.136641,2.215385,[ 3 10] ; [3 2],[4.33333333 8.66666667] ; [1.66666667 3.33333333],0
s2,1,0.168843,1.893182,[3 9] ; [3 2],[4.23529412 7.76470588] ; [1.76470588 3.23529412],0
n6,1,0.168843,1.893182,[9 3] ; [2 3],[7.76470588 4.23529412] ; [3.23529412 1.76470588],0
r2,1,0.195539,1.675385,[6 7] ; [4 1],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
v2,1,0.195539,1.675385,[7 6] ; [1 4],[5.77777778 7.22222222] ; [2.22222222 2.77777778],0
s1,1,0.260531,1.265934,[ 2 11] ; [2 3],[ 2.88888889 10.11111111] ; [1.11111111 3.88888889],0
p6,1,0.30797,1.039361,[6 7] ; [1 4],[5.05555556 7.94444444] ; [1.94444444 3.05555556],0
p10,1,0.308709,1.03619,[8 4] ; [2 3],[7.05882353 4.94117647] ; [2.94117647 2.05882353],0
v1,1,0.410117,0.678462,[5 8] ; [3 2],[5.77777778 7.22222222] ; [2.22222222 2.77777778],0
a6,1,0.410117,0.678462,[8 5] ; [2 3],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
b1,1,0.45675,0.553846,[5 8] ; [1 4],[4.33333333 8.66666667] ; [1.66666667 3.33333333],0
d4,1,0.472766,0.515503,[10  3] ; [3 2],[9.38888889 3.61111111] ; [3.61111111 1.38888889],0
r4,1,0.598725,0.276923,[7 6] ; [2 3],[6.5 6.5] ; [2.5 2.5],0
d3,1,0.598725,0.276923,[6 7] ; [3 2],[6.5 6.5] ; [2.5 2.5],0
b5,1,0.598725,0.276923,[6 7] ; [3 2],[6.5 6.5] ; [2.5 2.5],0
b3,1,0.657619,0.196429,[3 6] ; [1 1],[3.27272727 5.72727273] ; [0.72727273 1.27272727],0
b2,1,0.657619,0.196429,[3 6] ; [1 1],[3.27272727 5.72727273] ; [0.72727273 1.27272727],0
s3,1,0.70663,0.141667,[6 6] ; [2 3],[5.64705882 6.35294118] ; [2.35294118 2.64705882],0
a5,1,0.709815,0.138462,[9 4] ; [3 2],[8.66666667 4.33333333] ; [3.33333333 1.66666667],0
p7,1,0.709815,0.138462,[9 4] ; [3 2],[8.66666667 4.33333333] ; [3.33333333 1.66666667],0
b4,1,0.813945,0.055385,[7 6] ; [3 2],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
a3,1,0.813945,0.055385,[7 6] ; [3 2],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
s4,1,0.813945,0.055385,[ 2 11] ; [1 4],[ 2.16666667 10.83333333] ; [0.83333333 4.16666667],0
p3,1,0.813945,0.055385,[7 6] ; [3 2],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
s7,1,0.824745,0.049038,[3 9] ; [1 4],[2.82352941 9.17647059] ; [1.17647059 3.82352941],0
s6,1,0.949272,0.004048,[7 5] ; [3 2],[7.05882353 4.94117647] ; [2.94117647 2.05882353],0
p4,1,0.95218,0.003596,[8 5] ; [3 2],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
a7,1,0.95218,0.003596,[8 5] ; [3 2],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
r1,1,0.95218,0.003596,[8 5] ; [3 2],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
