Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,80.486424,[108  10] ; [51 87],[73.2890625 44.7109375] ; [85.7109375 52.2890625],1
d2,1,0.0,79.079103,[79 36] ; [ 19 118],[44.72222222 70.27777778] ; [53.27777778 83.72222222],1
d5,1,0.0,77.271702,[115   3] ; [65 73],[82.96875 35.03125] ; [97.03125 40.96875],1
d4,1,0.0,65.853813,[115   2] ; [74 64],[86.71764706 30.28235294] ; [102.28235294  35.71764706],1
a2,1,0.0,26.092653,[32 86] ; [  6 132],[ 17.515625 100.484375] ; [ 20.484375 117.515625],1
a4,1,1e-06,23.843927,[66 51] ; [ 36 101],[46.98425197 70.01574803] ; [55.01574803 81.98425197],1
u1,1,1e-06,23.497977,[23 95] ; [  2 136],[ 11.5234375 106.4765625] ; [ 13.4765625 124.5234375],1
a5,1,0.000167,14.171931,[90 28] ; [74 64],[75.59375 42.40625] ; [88.40625 49.59375],1
a3,1,0.000992,10.841739,[83 35] ; [68 68],[70.1496063 47.8503937] ; [80.8503937 55.1496063],1
a7,1,0.001193,10.501518,[91 26] ; [81 57],[78.91764706 38.08235294] ; [93.08235294 44.91764706],0
v2,1,0.003496,8.528438,[59 55] ; [44 88],[47.73170732 66.26829268] ; [55.26829268 76.73170732],0
p4,1,0.021275,5.30415,[47 71] ; [ 36 101],[38.40784314 79.59215686] ; [44.59215686 92.40784314],0
r1,1,0.021671,5.272036,[84 33] ; [80 58],[75.24705882 41.75294118] ; [88.75294118 49.24705882],0
a6,1,0.028044,4.825382,[84 34] ; [80 58],[75.59375 42.40625] ; [88.40625 49.59375],0
a8,1,0.035299,4.43063,[  5 106] ; [ 16 116],[  9.59259259 101.40740741] ; [ 11.40740741 120.59259259],0
s2,1,0.048526,3.891661,[39 78] ; [ 30 105],[32.03571429 84.96428571] ; [36.96428571 98.03571429],0
r3,1,0.083004,3.005069,[104  13] ; [111  26],[99.03543307 17.96456693] ; [115.96456693  21.03543307],0
s6,1,0.126424,2.335879,[55 62] ; [51 85],[49.01976285 67.98023715] ; [56.98023715 79.01976285],0
n2,1,0.13565,2.22662,[28 19] ; [32 11],[31.33333333 15.66666667] ; [28.66666667 14.33333333],0
n5,1,0.136436,2.217702,[68 50] ; [92 46],[73.75 44.25] ; [86.25 51.75],0
u3,1,0.167064,1.909091,[20 15] ; [30 40],[16.66666667 18.33333333] ; [33.33333333 36.66666667],0
r2,1,0.170078,1.882258,[105  11] ; [117  21],[101.38582677  14.61417323] ; [120.61417323  17.38582677],0
s7,1,0.199804,1.643809,[26 86] ; [ 22 110],[22.03278689 89.96721311] ; [ 25.96721311 106.03278689],0
n6,1,0.240316,1.378738,[88 30] ; [93 44],[83.75686275 34.24313725] ; [97.24313725 39.75686275],0
s3,1,0.241741,1.370413,[44 73] ; [41 93],[39.62151394 77.37848606] ; [45.37848606 88.62151394],0
s4,1,0.258464,1.276965,[ 15 101] ; [ 25 113],[18.26771654 97.73228346] ; [ 21.73228346 116.26771654],0
p2,1,0.271023,1.211561,[78 40] ; [82 56],[73.75 44.25] ; [86.25 51.75],0
v1,1,0.296599,1.089422,[50 67] ; [49 86],[45.96428571 71.03571429] ; [53.03571429 81.96428571],0
n4,1,0.302086,1.064962,[74 44] ; [95 43],[77.8984375 40.1015625] ; [91.1015625 46.8984375],0
s5,1,0.311027,1.026311,[25 90] ; [ 22 110],[21.88259109 93.11740891] ; [ 25.11740891 106.88259109],0
p12,1,0.380958,0.767609,[  6 112] ; [  4 132],[  4.64566929 113.35433071] ; [  5.35433071 130.64566929],0
s1,1,0.399149,0.710887,[  5 113] ; [  9 126],[  6.52964427 111.47035573] ; [  7.47035573 127.52964427],0
u2,1,0.405896,0.690789,[18 17] ; [30 40],[16. 19.] ; [32. 38.],0
p3,1,0.451,0.568138,[29 87] ; [ 29 109],[26.48818898 89.51181102] ; [ 31.51181102 106.48818898],0
p9,1,0.472096,0.517067,[74 41] ; [92 42],[76.66666667 38.33333333] ; [89.33333333 44.66666667],0
p6,1,0.523215,0.407551,[ 12 104] ; [ 11 126],[ 10.54545455 105.45454545] ; [ 12.45454545 124.54545455],0
p11,1,0.529488,0.395374,[78 40] ; [86 52],[75.59375 42.40625] ; [88.40625 49.59375],0
v3,1,0.550378,0.356641,[31 83] ; [ 32 102],[28.95967742 85.04032258] ; [34.04032258 99.95967742],0
p8,1,0.564224,0.332443,[23 94] ; [ 31 106],[24.87401575 92.12598425] ; [ 29.12598425 107.87401575],0
p5,1,0.564918,0.33126,[  7 111] ; [  6 132],[  5.9921875 112.0078125] ; [  7.0078125 130.9921875],0
a1,1,0.570967,0.321068,[  5 113] ; [  8 130],[  5.9921875 112.0078125] ; [  7.0078125 130.9921875],0
n3,1,0.590626,0.289368,[27 19] ; [27 15],[28.22727273 17.77272727] ; [25.77272727 16.22727273],0
b3,1,0.694031,0.154757,[24 41] ; [25 37],[25.07874016 39.92125984] ; [23.92125984 38.07874016],0
b2,1,0.694031,0.154757,[24 41] ; [25 37],[25.07874016 39.92125984] ; [23.92125984 38.07874016],0
p1,1,0.713896,0.134416,[ 11 107] ; [ 11 126],[ 10.18039216 107.81960784] ; [ 11.81960784 125.18039216],0
b4,1,0.729749,0.119342,[76 42] ; [86 52],[74.671875 43.328125] ; [87.328125 50.671875],0
v4,1,0.78615,0.073611,[98 20] ; [112  25],[97.17647059 20.82352941] ; [112.82352941  24.17647059],0
n1,1,0.792495,0.069207,[17 31] ; [16 26],[17.6 30.4] ; [15.4 26.6],0
b1,1,0.845986,0.03773,[45 73] ; [51 87],[44.25 73.75] ; [51.75 86.25],0
r4,1,0.857091,0.032428,[85 33] ; [98 40],[84.3515625 33.6484375] ; [98.6484375 39.3515625],0
p10,1,0.868903,0.027242,[72 46] ; [81 54],[71.35968379 46.64031621] ; [81.64031621 53.35968379],0
b5,1,0.903016,0.014848,[71 47] ; [82 56],[70.5234375 47.4765625] ; [82.4765625 55.5234375],0
