Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,60.642228,[50 39] ; [ 15 136],[24.10416667 64.89583333] ; [ 40.89583333 110.10416667],1
s6,1,0.0,27.437288,[58 29] ; [ 47 102],[38.70762712 48.29237288] ; [66.29237288 82.70762712],1
s5,1,0.003505,8.523837,[27 60] ; [ 22 125],[18.21794872 68.78205128] ; [ 30.78205128 116.21794872],0
s8,1,0.016802,5.716915,[21 68] ; [ 18 134],[14.40248963 74.59751037] ; [ 24.59751037 127.40248963],0
p2,1,0.022023,5.243967,[71 17] ; [101  50],[63.33054393 24.66945607] ; [108.66945607  42.33054393],0
n2,1,0.02883,4.777738,[18  4] ; [28 23],[13.8630137  8.1369863] ; [32.1369863 18.8630137],0
n3,1,0.038214,4.295455,[18  4] ; [27 21],[14.14285714  7.85714286] ; [30.85714286 17.14285714],0
p7,1,0.039735,4.229155,[49 36] ; [66 85],[41.41949153 43.58050847] ; [73.58050847 77.41949153],0
s4,1,0.057174,3.617519,[17 70] ; [ 16 134],[12.11392405 74.88607595] ; [ 20.88607595 129.11392405],0
r4,1,0.061025,3.509296,[74 15] ; [111  42],[68.03719008 20.96280992] ; [116.96280992  36.03719008],0
r3,1,0.065275,3.398016,[80  9] ; [123  29],[74.96680498 14.03319502] ; [128.03319502  23.96680498],0
p10,1,0.096953,2.754961,[61 26] ; [89 61],[55.06329114 31.93670886] ; [94.93670886 55.06329114],0
n1,1,0.160963,1.965155,[ 9 13] ; [12 37],[ 6.50704225 15.49295775] ; [14.49295775 34.50704225],0
b3,1,0.163506,1.941501,[12 39] ; [30 56],[15.6350365 35.3649635] ; [26.3649635 59.6350365],0
b2,1,0.163506,1.941501,[12 39] ; [30 56],[15.6350365 35.3649635] ; [26.3649635 59.6350365],0
u1,1,0.177332,1.819843,[11 78] ; [ 11 142],[ 8.09090909 80.90909091] ; [ 13.90909091 139.09090909],0
r2,1,0.182716,1.775395,[79  8] ; [128  23],[75.66806723 11.33193277] ; [131.33193277  19.66806723],0
p3,1,0.191375,1.707003,[33 56] ; [ 44 108],[28.43568465 60.56431535] ; [ 48.56431535 103.43568465],0
d4,1,0.271013,1.211613,[67 22] ; [105  48],[63.25619835 25.74380165] ; [108.74380165  44.25619835],0
r1,1,0.274781,1.192725,[59 30] ; [90 62],[55.02489627 33.97510373] ; [93.97510373 58.02489627],0
a5,1,0.282342,1.155783,[49 40] ; [95 58],[52.95867769 36.04132231] ; [91.04132231 61.95867769],0
p4,1,0.314048,1.013577,[40 48] ; [59 93],[36.3 51.7] ; [62.7 89.3],0
n6,1,0.331849,0.94167,[61 28] ; [113  39],[64.25726141 24.74273859] ; [109.74273859  42.25726141],0
d5,1,0.399408,0.710109,[58 31] ; [107  45],[60.93360996 28.06639004] ; [104.06639004  47.93360996],0
a8,1,0.412286,0.672198,[12 73] ; [ 15 128],[10.06578947 74.93421053] ; [ 16.93421053 126.06578947],0
b5,1,0.423635,0.640209,[53 36] ; [99 54],[55.90082645 33.09917355] ; [96.09917355 56.90082645],0
p9,1,0.429885,0.623133,[63 25] ; [100  50],[60.26890756 27.73109244] ; [102.73109244  47.26890756],0
p1,1,0.436897,0.604418,[ 5 82] ; [ 13 140],[ 6.525 80.475] ; [ 11.475 141.525],0
a6,1,0.543497,0.369097,[61 28] ; [99 54],[58.84297521 30.15702479] ; [101.15702479  51.84297521],0
a4,1,0.559423,0.340704,[28 60] ; [54 98],[30.06666667 57.93333333] ; [ 51.93333333 100.06666667],0
b1,1,0.567623,0.326676,[40 49] ; [63 90],[37.88016529 51.11983471] ; [65.11983471 87.88016529],0
v1,1,0.578464,0.308725,[30 56] ; [ 48 105],[28.06694561 57.93305439] ; [ 49.93305439 103.06694561],0
v4,1,0.586569,0.295735,[77 11] ; [130  23],[75.58506224 12.41493776] ; [131.41493776  21.58506224],0
d3,1,0.630849,0.230911,[50 39] ; [80 71],[48.20833333 40.79166667] ; [81.79166667 69.20833333],0
d2,1,0.652086,0.203281,[38 51] ; [60 91],[36.34166667 52.65833333] ; [61.65833333 89.34166667],0
s1,1,0.654956,0.199709,[ 3 85] ; [  7 145],[ 3.66666667 84.33333333] ; [  6.33333333 145.66666667],0
p8,1,0.68733,0.161991,[33 55] ; [61 91],[34.46666667 53.53333333] ; [59.53333333 92.46666667],0
a3,1,0.726899,0.121978,[46 42] ; [83 69],[47.3 40.7] ; [81.7 70.3],0
u2,1,0.732309,0.117002,[19 23] ; [34 36],[19.875 22.125] ; [33.125 36.875],0
d1,1,0.756987,0.095753,[36 53] ; [65 88],[37.1446281 51.8553719] ; [63.8553719 89.1446281],0
b4,1,0.762703,0.091163,[50 39] ; [89 64],[51.11983471 37.88016529] ; [87.88016529 65.11983471],0
n4,1,0.839754,0.040888,[57 32] ; [96 57],[56.26859504 32.73140496] ; [96.73140496 56.26859504],0
p6,1,0.844555,0.038443,[20 68] ; [ 36 115],[20.61924686 67.38075314] ; [ 35.38075314 115.61924686],0
a2,1,0.846646,0.037403,[12 77] ; [ 22 131],[12.50413223 76.49586777] ; [ 21.49586777 131.50413223],0
p12,1,0.869813,0.026862,[ 2 86] ; [  4 149],[ 2.19087137 85.80912863] ; [  3.80912863 149.19087137],0
