Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,61.420071,[29 62] ; [217  66],[59.85561497 31.14438503] ; [186.14438503  96.85561497],1
p6,1,0.0,28.664113,[23 67] ; [164 119],[45.12064343 44.87935657] ; [141.87935657 141.12064343],1
p2,1,7e-06,20.17699,[68 23] ; [263  22],[80.10904255 10.89095745] ; [250.89095745  34.10904255],1
p10,1,0.000801,11.239648,[71 20] ; [258  25],[80.05080214 10.94919786] ; [248.94919786  34.05080214],1
p11,1,0.003517,8.5178,[67 24] ; [247  38],[75.99468085 15.00531915] ; [238.00531915  46.99468085],0
p9,1,0.010251,6.590711,[75 16] ; [260  23],[81.51069519  9.48930481] ; [253.48930481  29.51069519],0
v2,1,0.010992,6.46657,[45 44] ; [183  96],[55.14130435 33.85869565] ; [172.85869565 106.14130435],0
v3,1,0.020708,5.351241,[32 53] ; [145 134],[41.33241758 43.66758242] ; [135.66758242 143.33241758],0
r3,1,0.025949,4.959444,[83  8] ; [273   9],[86.85254692  4.14745308] ; [269.14745308  12.85254692],0
a8,1,0.030364,4.688554,[ 6 77] ; [ 43 212],[12.03254438 70.96745562] ; [ 36.96745562 218.03254438],0
n6,1,0.046324,3.969777,[78 13] ; [263  21],[82.74933333  8.25066667] ; [258.25066667  25.74933333],0
d3,1,0.07101,3.259509,[56 35] ; [204  81],[62.92553191 28.07446809] ; [197.07446809  87.92553191],0
s7,1,0.077098,3.125046,[41 40] ; [167 104],[47.86363636 33.13636364] ; [160.13636364 110.86363636],0
p5,1,0.084856,2.969357,[12 77] ; [ 62 222],[17.65683646 71.34316354] ; [ 56.34316354 227.65683646],0
s1,1,0.093616,2.811062,[ 6 84] ; [  8 276],[ 3.36898396 86.63101604] ; [ 10.63101604 273.36898396],0
r4,1,0.106047,2.612169,[81 10] ; [268  17],[84.46542553  6.53457447] ; [264.53457447  20.46542553],0
a2,1,0.115618,2.475694,[20 71] ; [ 87 198],[25.8962766 65.1037234] ; [ 81.1037234 203.8962766],0
v1,1,0.137074,2.210505,[47 39] ; [178 102],[52.86885246 33.13114754] ; [172.13114754 107.86885246],0
a6,1,0.143041,2.14494,[58 33] ; [204  80],[63.57866667 27.42133333] ; [198.42133333  85.57866667],0
s5,1,0.151792,2.054151,[27 55] ; [114 159],[32.56901408 49.43098592] ; [108.43098592 164.56901408],0
n2,1,0.171997,1.865455,[14  8] ; [28  7],[16.21052632  5.78947368] ; [25.78947368  9.21052632],0
a7,1,0.17927,1.803669,[60 31] ; [208  76],[65.03466667 25.96533333] ; [202.96533333  81.03466667],0
b4,1,0.185482,1.753147,[57 34] ; [156 129],[51.55053191 39.44946809] ; [161.44946809 123.55053191],0
a1,1,0.197219,1.662852,[ 3 88] ; [ 20 265],[ 5.56648936 85.43351064] ; [ 17.43351064 267.56648936],0
b1,1,0.217172,1.522961,[46 45] ; [123 162],[40.90159574 50.09840426] ; [128.09840426 156.90159574],0
n5,1,0.292113,1.109858,[77 14] ; [253  32],[79.86702128 11.13297872] ; [250.13297872  34.86702128],0
d2,1,0.320906,0.985251,[54 36] ; [154 131],[49.92 40.08] ; [158.08 126.92],0
p1,1,0.339224,0.91336,[14 77] ; [ 33 252],[11.375 79.625] ; [ 35.625 249.375],0
