Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.002848,8.902566,[58 50] ; [ 62 112],[45.95744681 62.04255319] ; [74.04255319 99.95744681],0
r3,1,0.009732,6.683253,[109   2] ; [161  17],[103.70242215   7.29757785] ; [166.29757785  11.70242215],0
a3,1,0.026893,4.897666,[88 25] ; [117  61],[79.604811 33.395189] ; [125.395189  52.604811],0
a5,1,0.039351,4.245656,[85 28] ; [114  65],[77.01027397 35.98972603] ; [121.98972603  57.01027397],0
d5,1,0.046029,3.980531,[93 20] ; [129  50],[85.9109589 27.0890411] ; [136.0890411  42.9109589],0
d4,1,0.054476,3.698042,[99 14] ; [141  38],[92.87671233 20.12328767] ; [147.12328767  31.87671233],0
s7,1,0.057248,3.615358,[73 36] ; [95 76],[65.4 43.6] ; [102.6  68.4],0
p2,1,0.059754,3.54419,[86 26] ; [153  26],[91.9862543 20.0137457] ; [147.0137457  31.9862543],0
a7,1,0.064704,3.412502,[86 27] ; [118  61],[78.94520548 34.05479452] ; [125.05479452  53.94520548],0
s6,1,0.079528,3.074517,[95 16] ; [135  40],[89.26573427 21.73426573] ; [140.73426573  34.26573427],0
p1,1,0.079664,3.071737,[  5 108] ; [ 18 160],[  8.93127148 104.06872852] ; [ 14.06872852 163.93127148],0
s2,1,0.082878,3.007531,[91 22] ; [128  51],[84.75 28.25] ; [134.25  44.75],0
n3,1,0.100973,2.69011,[18  3] ; [34 17],[15.16666667  5.83333333] ; [36.83333333 14.16666667],0
d1,1,0.118583,2.43594,[68 45] ; [91 88],[61.53082192 51.46917808] ; [97.46917808 81.53082192],0
a6,1,0.140638,2.170963,[79 34] ; [110  69],[73.14041096 39.85958904] ; [115.85958904  63.14041096],0
u1,1,0.151456,2.057526,[23 90] ; [ 25 154],[18.57534247 94.42465753] ; [ 29.42465753 149.57534247],0
p9,1,0.154721,2.025073,[95 15] ; [142  36],[90.52083333 19.47916667] ; [146.47916667  31.52083333],0
n5,1,0.172068,1.864831,[74 36] ; [133  45],[79.0625 30.9375] ; [127.9375  50.0625],0
r1,1,0.19653,1.667977,[91 21] ; [133  45],[86.51034483 25.48965517] ; [137.48965517  40.51034483],0
p8,1,0.210398,1.568683,[45 64] ; [87 91],[50.13240418 58.86759582] ; [81.86759582 96.13240418],0
n6,1,0.210472,1.568176,[91 19] ; [137  42],[86.78200692 23.21799308] ; [141.21799308  37.78200692],0
p5,1,0.238534,1.389239,[  8 104] ; [ 20 156],[ 10.88888889 101.11111111] ; [ 17.11111111 158.88888889],0
d2,1,0.240245,1.379158,[61 52] ; [84 95],[56.1130137 56.8869863] ; [88.8869863 90.1130137],0
