Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3e-06,21.7313,[10 41] ; [50 32],[23.0075188 27.9924812] ; [36.9924812 45.0075188],1
v4,1,1.4e-05,18.849499,[30 21] ; [76  8],[40.04444444 10.95555556] ; [65.95555556 18.04444444],1
r4,1,2.2e-05,17.989263,[21 30] ; [65 19],[32.48888889 18.51111111] ; [53.51111111 30.48888889],1
r3,1,6e-05,16.109867,[25 26] ; [68 15],[35.39552239 15.60447761] ; [57.60447761 25.39552239],1
p4,1,0.00035,12.779298,[10 41] ; [42 41],[19.79104478 31.20895522] ; [32.20895522 50.79104478],1
s8,1,0.000408,12.495339,[ 4 47] ; [29 54],[12.55970149 38.44029851] ; [20.44029851 62.55970149],1
n5,1,0.00081,11.217746,[23 28] ; [62 22],[32.11111111 18.88888889] ; [52.88888889 31.11111111],1
s7,1,0.002318,9.279148,[ 8 39] ; [34 44],[15.792 31.208] ; [26.208 51.792],0
p2,1,0.002798,8.934727,[21 30] ; [56 27],[29.30597015 21.69402985] ; [47.69402985 35.30597015],0
p8,1,0.002981,8.819182,[ 7 43] ; [32 52],[14.55223881 35.44776119] ; [24.44776119 59.55223881],0
p7,1,0.004115,8.232529,[13 38] ; [42 41],[20.93283582 30.06716418] ; [34.06716418 48.93283582],0
s2,1,0.011824,6.337142,[11 40] ; [36 48],[17.75555556 33.24444444] ; [29.24444444 54.75555556],0
b5,1,0.013687,6.078027,[25 26] ; [59 25],[31.73333333 19.26666667] ; [52.26666667 31.73333333],0
p6,1,0.019268,5.477064,[ 5 46] ; [22 61],[10.2761194 40.7238806] ; [16.7238806 66.2761194],0
p5,1,0.028236,4.813608,[ 1 49] ; [11 72],[ 4.5112782 45.4887218] ; [ 7.4887218 75.5112782],0
a1,1,0.030584,4.676163,[ 8 43] ; [ 4 80],[ 4.53333333 46.46666667] ; [ 7.46666667 76.53333333],0
n4,1,0.033939,4.497775,[25 26] ; [56 27],[30.82835821 20.17164179] ; [50.17164179 32.82835821],0
d5,1,0.03781,4.313543,[28 22] ; [61 22],[33.45864662 16.54135338] ; [55.54135338 27.45864662],0
u1,1,0.038345,4.289653,[ 2 49] ; [13 71],[ 5.66666667 45.33333333] ; [ 9.33333333 74.66666667],0
n2,1,0.056316,3.6427,[11 13] ; [26 11],[14.55737705  9.44262295] ; [22.44262295 14.55737705],0
p9,1,0.068061,3.329185,[22 29] ; [47 32],[27.06923077 23.93076923] ; [41.93076923 37.06923077],0
p10,1,0.069892,3.285562,[17 34] ; [40 41],[22.02272727 28.97727273] ; [34.97727273 46.02272727],0
d1,1,0.078213,3.101649,[17 34] ; [41 43],[21.91111111 29.08888889] ; [36.08888889 47.91111111],0
s5,1,0.108973,2.569057,[ 8 41] ; [23 57],[11.7751938 37.2248062] ; [19.2248062 60.7751938],0
r1,1,0.118985,2.430631,[26 25] ; [53 29],[30.29323308 20.70676692] ; [48.70676692 33.29323308],0
d3,1,0.124684,2.357478,[24 25] ; [52 31],[28.21212121 20.78787879] ; [47.78787879 35.21212121],0
s1,1,0.135454,2.228858,[ 7 44] ; [ 5 77],[ 4.60150376 46.39849624] ; [ 7.39849624 74.60150376],0
a6,1,0.138588,2.193567,[31 19] ; [41 43],[26.86567164 23.13432836] ; [45.13432836 38.86567164],0
p3,1,0.155802,2.014507,[13 38] ; [31 52],[16.74626866 34.25373134] ; [27.25373134 55.74626866],0
r2,1,0.199178,1.64839,[39 11] ; [71 11],[41.66666667  8.33333333] ; [68.33333333 13.66666667],0
