Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.928401,[130  98] ; [37 98],[104.89256198 123.10743802] ; [62.10743802 72.89256198],1
v2,1,1e-06,24.17817,[160  69] ; [57 74],[138.03611111  90.96388889] ; [78.96388889 52.03611111],1
d1,1,6.4e-05,15.988142,[165  68] ; [68 68],[147.12466125  85.87533875] ; [85.87533875 50.12466125],1
d4,1,0.000584,11.824719,[205  26] ; [102  34],[193.23433243  37.76566757] ; [113.76566757  22.23433243],1
s8,1,0.000857,11.112508,[138  91] ; [57 78],[122.67857143 106.32142857] ; [72.32142857 62.67857143],1
p4,1,0.00098,10.864947,[194  38] ; [93 42],[181.42779292  50.57220708] ; [105.57220708  29.42779292],1
p9,1,0.001668,9.882832,[219  12] ; [115  20],[210.80327869  20.19672131] ; [123.19672131  11.80327869],0
s5,1,0.002113,9.44865,[105 119] ; [40 92],[ 91.23595506 132.76404494] ; [53.76404494 78.23595506],0
d5,1,0.002345,9.257608,[198  33] ; [99 37],[186.9400545  44.0599455] ; [110.0599455  25.9400545],0
p10,1,0.005149,7.826486,[217  15] ; [115  21],[209.30434783  22.69565217] ; [122.69565217  13.30434783],0
r4,1,0.012978,6.172042,[223  10] ; [121  15],[217.21409214  15.78590786] ; [126.78590786   9.21409214],0
a3,1,0.01468,5.954524,[179  51] ; [90 46],[169.04371585  60.95628415] ; [99.95628415 36.04371585],0
a5,1,0.015025,5.913531,[190  43] ; [96 40],[180.59078591  52.40921409] ; [105.40921409  30.59078591],0
b2,1,0.015216,5.891326,[70 85] ; [21 53],[61.59388646 93.40611354] ; [29.40611354 44.59388646],0
b3,1,0.015216,5.891326,[70 85] ; [21 53],[61.59388646 93.40611354] ; [29.40611354 44.59388646],0
n1,1,0.016724,5.725108,[20 13] ; [ 8 19],[15.4 17.6] ; [12.6 14.4],0
d3,1,0.027435,4.863237,[172  60] ; [86 50],[162.65217391  69.34782609] ; [95.34782609 40.65217391],0
p6,1,0.028062,4.824235,[131 100] ; [61 75],[120.85013624 110.14986376] ; [71.14986376 64.85013624],0
r2,1,0.029673,4.728113,[223   7] ; [124  11],[218.65753425  11.34246575] ; [128.34246575   6.65753425],0
n4,1,0.033307,4.529916,[215  18] ; [116  20],[209.00542005  23.99457995] ; [121.99457995  14.00542005],0
a4,1,0.038806,4.269328,[114 117] ; [52 84],[104.48501362 126.51498638] ; [61.51498638 74.48501362],0
p7,1,0.041262,4.165205,[198  32] ; [105  30],[190.93150685  39.06849315] ; [112.06849315  22.93150685],0
u4,1,0.052624,3.75581,[ 10 223] ; [  1 135],[  6.94579946 226.05420054] ; [  4.05420054 131.94579946],0
