Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,70.312149,[134  38] ; [42 96],[97.6516129 74.3483871] ; [78.3483871 59.6516129],1
s8,1,0.0,69.766937,[122  48] ; [ 33 105],[85.55194805 84.44805195] ; [69.44805195 68.55194805],1
s3,1,0.0,48.791828,[128  41] ; [49 87],[98.07540984 70.92459016] ; [78.92459016 57.07540984],1
s6,1,0.0,46.52851,[146  24] ; [69 69],[118.66883117  51.33116883] ; [96.33116883 41.66883117],1
s5,1,4.3e-05,16.73757,[80 84] ; [34 99],[ 62.94949495 101.05050505] ; [51.05050505 81.94949495],1
d2,1,0.000122,14.756798,[143  29] ; [87 49],[128.44155844  43.55844156] ; [101.55844156  34.44155844],1
u1,1,0.000137,14.539162,[ 64 109] ; [ 24 114],[ 48.95176849 124.04823151] ; [39.04823151 98.95176849],1
a3,1,0.000289,13.140425,[155  17] ; [103  35],[143.1483871  28.8516129] ; [114.8516129  23.1483871],1
n4,1,0.001007,10.815011,[152  20] ; [102  36],[140.92903226  31.07096774] ; [113.07096774  24.92903226],0
p6,1,0.002005,9.544895,[80 90] ; [39 93],[ 66.98675497 103.01324503] ; [52.01324503 79.98675497],0
n5,1,0.004478,8.079226,[140  31] ; [93 44],[129.36038961  41.63961039] ; [103.63961039  33.36038961],0
p9,1,0.00827,6.97399,[157  13] ; [113  24],[149.51140065  20.48859935] ; [120.48859935  16.51140065],0
a2,1,0.013144,6.149608,[ 71 102] ; [ 38 100],[ 60.63344051 112.36655949] ; [48.36655949 89.63344051],0
n6,1,0.016735,5.723951,[154  15] ; [113  25],[146.98045603  22.01954397] ; [120.01954397  17.98045603],0
p3,1,0.018957,5.505518,[104  68] ; [64 72],[93.81818182 78.18181818] ; [74.18181818 61.81818182],0
p7,1,0.025258,5.00608,[121  45] ; [82 53],[111.95348837  54.04651163] ; [91.04651163 43.95348837],0
p4,1,0.037044,4.348398,[122  49] ; [81 54],[113.44117647  57.55882353] ; [89.55882353 45.44117647],0
v3,1,0.037375,4.333236,[106  61] ; [68 64],[97.18394649 69.81605351] ; [76.81605351 55.18394649],0
a8,1,0.045165,4.012476,[ 30 118] ; [ 14 110],[ 23.94117647 124.05882353] ; [ 20.05882353 103.94117647],0
p5,1,0.045786,3.989468,[ 25 148] ; [ 10 128],[ 19.46945338 153.53054662] ; [ 15.53054662 122.46945338],0
a5,1,0.050306,3.831241,[155  18] ; [113  25],[149.08038585  23.91961415] ; [118.91961415  19.08038585],0
a1,1,0.051318,3.797856,[ 14 159] ; [  4 134],[ 10.01286174 162.98713826] ; [  7.98713826 130.01286174],0
r2,1,0.054526,3.696518,[167   3] ; [128   8],[163.88888889   6.11111111] ; [131.11111111   4.88888889],0
p12,1,0.076597,3.135658,[ 25 147] ; [ 11 126],[ 20.03883495 151.96116505] ; [ 15.96116505 121.03883495],0
