Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.005966,[ 6 71] ; [37 37],[21.92715232 55.07284768] ; [21.07284768 52.92715232],1
r1,1,0.000359,12.732984,[44 34] ; [63 13],[54.19480519 23.80519481] ; [52.80519481 23.19480519],1
v1,1,0.001191,10.504454,[26 51] ; [45 30],[35.96710526 41.03289474] ; [35.03289474 39.96710526],0
a3,1,0.002219,9.358779,[38 40] ; [56 21],[47.30322581 30.69677419] ; [46.69677419 30.30322581],0
r3,1,0.005488,7.711195,[66 12] ; [75  2],[70.95483871  7.04516129] ; [70.04516129  6.95483871],0
d5,1,0.007052,7.259585,[48 29] ; [63 14],[55.5 21.5] ; [55.5 21.5],0
u1,1,0.007647,7.114348,[ 3 75] ; [13 64],[ 8.0516129 69.9483871] ; [ 7.9483871 69.0516129],0
a5,1,0.010994,6.466345,[38 40] ; [53 24],[45.79354839 32.20645161] ; [45.20645161 31.79354839],0
r4,1,0.016378,5.761788,[57 21] ; [68  9],[62.90322581 15.09677419] ; [62.09677419 14.90322581],0
a7,1,0.0249,5.030853,[52 25] ; [64 13],[58. 19.] ; [58. 19.],0
a2,1,0.025462,4.992208,[ 5 73] ; [14 63],[ 9.56129032 68.43870968] ; [ 9.43870968 67.56129032],0
p12,1,0.028016,4.827083,[ 1 77] ; [ 7 70],[ 4.02580645 73.97419355] ; [ 3.97419355 73.02580645],0
r2,1,0.039584,4.23561,[66 12] ; [72  4],[69.8961039  8.1038961] ; [68.1038961  7.8961039],0
s6,1,0.063696,3.438436,[42 36] ; [52 24],[47.61038961 30.38961039] ; [46.38961039 29.61038961],0
p11,1,0.068543,3.317573,[54 24] ; [63 14],[58.87741935 19.12258065] ; [58.12258065 18.87741935],0
v4,1,0.093425,2.814347,[71  7] ; [74  2],[73.44155844  4.55844156] ; [71.55844156  4.44155844],0
a6,1,0.110096,2.552844,[44 34] ; [53 24],[48.81290323 29.18709677] ; [48.18709677 28.81290323],0
p5,1,0.112669,2.51638,[ 3 75] ; [ 8 69],[ 5.53548387 72.46451613] ; [ 5.46451613 71.53548387],0
d1,1,0.126873,2.330349,[30 48] ; [39 38],[34.72258065 43.27741935] ; [34.27741935 42.72258065],0
d4,1,0.139526,2.183182,[56 22] ; [63 14],[59.88387097 18.11612903] ; [59.11612903 17.88387097],0
a4,1,0.144624,2.128061,[19 59] ; [27 50],[23.1483871 54.8516129] ; [22.8516129 54.1483871],0
d3,1,0.147462,2.098316,[48 28] ; [57 20],[52.15686275 23.84313725] ; [52.84313725 24.15686275],0
n6,1,0.156784,2.004974,[50 28] ; [56 19],[54.03921569 23.96078431] ; [51.96078431 23.03921569],0
b4,1,0.157055,2.002352,[43 35] ; [51 26],[47.30322581 30.69677419] ; [46.69677419 30.30322581],0
p7,1,0.170334,1.880002,[39 34] ; [49 27],[43.11409396 29.88590604] ; [44.88590604 31.11409396],0
n1,1,0.176617,1.825866,[10 18] ; [ 5 21],[ 7.77777778 20.22222222] ; [ 7.22222222 18.77777778],0
s3,1,0.198557,1.652955,[34 44] ; [41 35],[37.98701299 40.01298701] ; [37.01298701 38.98701299],0
p1,1,0.20561,1.602074,[ 7 71] ; [ 3 73],[ 5.06493506 72.93506494] ; [ 4.93506494 71.06493506],0
a8,1,0.284484,1.145543,[ 5 71] ; [ 2 69],[ 3.61904762 72.38095238] ; [ 3.38095238 67.61904762],0
b1,1,0.335224,0.928613,[29 49] ; [23 54],[26.16774194 51.83225806] ; [25.83225806 51.16774194],0
u3,1,0.339659,0.91172,[23 16] ; [15  6],[24.7 14.3] ; [13.3  7.7],0
p6,1,0.387711,0.746109,[18 58] ; [23 54],[20.36601307 55.63398693] ; [20.63398693 56.36601307],0
p9,1,0.398101,0.714055,[70  8] ; [72  5],[71.45806452  6.54193548] ; [70.54193548  6.45806452],0
p4,1,0.418929,0.653317,[33 44] ; [38 39],[35.5 41.5] ; [35.5 41.5],0
s5,1,0.423173,0.641488,[24 53] ; [28 47],[26.34210526 50.65789474] ; [25.65789474 49.34210526],0
s7,1,0.433055,0.614617,[25 50] ; [30 46],[27.31788079 47.68211921] ; [27.68211921 48.31788079],0
n5,1,0.46704,0.528971,[28 49] ; [32 44],[30.19607843 46.80392157] ; [29.80392157 46.19607843],0
b3,1,0.553278,0.351477,[10 26] ; [12 23],[11.15492958 24.84507042] ; [10.84507042 24.15492958],0
b2,1,0.553278,0.351477,[10 26] ; [12 23],[11.15492958 24.84507042] ; [10.84507042 24.15492958],0
s1,1,0.567493,0.326895,[ 2 76] ; [ 1 76],[ 1.50967742 76.49032258] ; [ 1.49032258 75.50967742],0
p3,1,0.573296,0.317198,[26 52] ; [29 48],[27.67741935 50.32258065] ; [27.32258065 49.67741935],0
s2,1,0.577191,0.310798,[34 44] ; [37 40],[35.72903226 42.27096774] ; [35.27096774 41.72903226],0
n3,1,0.627093,0.236024,[19  9] ; [16 10],[18.14814815  9.85185185] ; [16.85185185  9.14814815],0
s4,1,0.749148,0.102248,[21 57] ; [19 58],[20.12903226 57.87096774] ; [19.87096774 57.12903226],0
n2,1,0.808466,0.058761,[21  7] ; [21  6],[21.38181818  6.61818182] ; [20.61818182  6.38181818],0
p2,1,0.809578,0.058067,[63 15] ; [61 16],[62.4 15.6] ; [61.6 15.4],0
s8,1,0.820076,0.051732,[27 51] ; [28 49],[27.67741935 50.32258065] ; [27.32258065 49.67741935],0
p8,1,0.873591,0.025312,[38 40] ; [38 38],[38.49350649 39.50649351] ; [37.50649351 38.49350649],0
b5,1,0.947709,0.004301,[47 31] ; [46 31],[46.8 31.2] ; [46.2 30.8],0
d2,1,0.955797,0.003072,[25 53] ; [25 52],[25.16129032 52.83870968] ; [24.83870968 52.16129032],0
u2,1,0.977794,0.000775,[24 15] ; [13  8],[24.05 14.95] ; [12.95  8.05],0
a1,1,0.98714,0.00026,[ 3 75] ; [ 3 74],[ 3.01935484 74.98064516] ; [ 2.98064516 74.01935484],0
