Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,258.132598,[265  39] ; [ 53 211],[170.1971831 133.8028169] ; [147.8028169 116.1971831],1
s7,1,0.0,115.927386,[226  71] ; [ 77 177],[163.323049 133.676951] ; [139.676951 114.323049],1
s6,1,0.0,115.791322,[271  30] ; [127 134],[213.16370107  87.83629893] ; [184.83629893  76.16370107],1
s8,1,0.0,92.190787,[208  98] ; [ 73 191],[150.85263158 155.14736842] ; [130.14736842 133.85263158],1
s5,1,0.0,56.148496,[157 136] ; [ 59 203],[114.03243243 178.96756757] ; [101.96756757 160.03243243],1
p6,1,2.4e-05,17.848758,[147 157] ; [ 82 183],[122.34797891 181.65202109] ; [106.65202109 158.34797891],1
s4,1,6e-05,16.104609,[ 71 232] ; [ 28 236],[ 52.9047619 250.0952381] ; [ 46.0952381 217.9047619],1
a3,1,0.000184,13.991745,[262  44] ; [195  72],[244.05235602  61.94764398] ; [212.94764398  54.05235602],1
p4,1,0.000188,13.943823,[218  88] ; [149 116],[196.67600701 109.32399299] ; [170.32399299  94.67600701],1
d2,1,0.001644,9.909511,[198 108] ; [137 128],[179.52714536 126.47285464] ; [155.47285464 109.52714536],0
u1,1,0.003211,8.683283,[ 90 217] ; [ 50 217],[ 74.87804878 232.12195122] ; [ 65.12195122 201.87804878],0
d1,1,0.003337,8.613651,[227  80] ; [167 100],[210.728223  96.271777] ; [183.271777  83.728223],0
v1,1,0.004923,7.907331,[187 111] ; [133 128],[170.59033989 127.40966011] ; [149.40966011 111.59033989],0
a4,1,0.005742,7.629492,[182 125] ; [126 138],[165.5971979 141.4028021] ; [142.4028021 121.5971979],0
p12,1,0.005753,7.626059,[ 38 268] ; [ 15 249],[ 28.45263158 277.54736842] ; [ 24.54736842 239.45263158],0
v3,1,0.008416,6.942746,[139 158] ; [ 93 167],[123.70556553 173.29443447] ; [108.29443447 151.70556553],0
s1,1,0.009094,6.804306,[ 13 291] ; [  2 262],[  8.02816901 295.97183099] ; [  6.97183099 257.02816901],0
u4,1,0.009888,6.654933,[ 15 292] ; [  3 264],[  9.6271777 297.3728223] ; [  8.3728223 258.6271777],0
a2,1,0.011207,6.432129,[112 195] ; [ 71 196],[ 97.87630662 209.12369338] ; [ 85.12369338 181.87630662],0
p3,1,0.01344,6.110229,[180 126] ; [129 137],[165.3041958 140.6958042] ; [143.6958042 122.3041958],0
p9,1,0.016432,5.756075,[280  25] ; [223  38],[271.05123675  33.94876325] ; [231.94876325  29.05123675],0
v2,1,0.033059,4.542708,[188 108] ; [142 118],[175.68345324 120.31654676] ; [154.31654676 105.68345324],0
p10,1,0.052023,3.775027,[272  34] ; [219  44],[264.05272408  41.94727592] ; [226.94727592  36.05272408],0
r4,1,0.058881,3.568626,[289  18] ; [240  27],[282.93205575  24.06794425] ; [246.06794425  20.93205575],0
n4,1,0.081749,3.029778,[265  41] ; [217  50],[257.40314136  48.59685864] ; [224.59685864  42.40314136],0
r2,1,0.092602,2.828551,[297   8] ; [247  14],[293.14487633  11.85512367] ; [250.85512367  10.14487633],0
a8,1,0.093137,2.819298,[ 47 237] ; [ 27 210],[ 40.3378119 243.6621881] ; [ 33.6621881 203.3378119],0
v4,1,0.098744,2.725711,[299   8] ; [252  14],[295.21291449  11.78708551] ; [255.78708551  10.21291449],0
d4,1,0.103904,2.644574,[272  34] ; [225  42],[265.41361257  40.58638743] ; [231.58638743  35.41361257],0
u3,1,0.109903,2.55561,[29 16] ; [35 36],[24.82758621 20.17241379] ; [39.17241379 31.82758621],0
p7,1,0.13101,2.28049,[205  93] ; [165  98],[196.54188948 101.45811052] ; [173.45811052  89.54188948],0
p2,1,0.15323,2.039803,[266  40] ; [219  46],[259.91243433  46.08756567] ; [225.08756567  39.91243433],0
a1,1,0.156491,2.00781,[ 21 286] ; [ 11 256],[ 17.11498258 289.88501742] ; [ 14.88501742 252.11498258],0
n5,1,0.302415,1.063513,[258  49] ; [214  51],[253.32867133  53.67132867] ; [218.67132867  46.32867133],0
d5,1,0.31166,1.023626,[269  37] ; [227  40],[264.87958115  41.12041885] ; [231.12041885  35.87958115],0
a6,1,0.332881,0.937657,[217  89] ; [199  68],[222.15706806  83.84293194] ; [193.84293194  73.15706806],0
a7,1,0.409616,0.679915,[229  78] ; [191  76],[224.63414634  82.36585366] ; [195.36585366  71.63414634],0
r3,1,0.436702,0.604932,[294  13] ; [251  15],[291.9982548  15.0017452] ; [253.0017452  12.9982548],0
p5,1,0.449963,0.570746,[ 42 263] ; [ 31 235],[ 38.99299475 266.00700525] ; [ 34.00700525 231.99299475],0
d3,1,0.456063,0.55554,[227  80] ; [190  77],[223.02961672  83.97038328] ; [193.97038328  73.02961672],0
b3,1,0.45844,0.549702,[ 87 107] ; [68 98],[ 83.52777778 110.47222222] ; [71.47222222 94.52777778],0
b2,1,0.45844,0.549702,[ 87 107] ; [68 98],[ 83.52777778 110.47222222] ; [71.47222222 94.52777778],0
n2,1,0.50112,0.452564,[49 14] ; [45 17],[47.376 15.624] ; [46.624 15.376],0
r1,1,0.531865,0.390826,[259  47] ; [220  46],[256.24825175  49.75174825] ; [222.75174825  43.24825175],0
u2,1,0.67167,0.179655,[24 21] ; [35 36],[22.88793103 22.11206897] ; [36.11206897 34.88793103],0
p8,1,0.67396,0.177005,[172 131] ; [143 117],[169.52930728 133.47069272] ; [145.47069272 114.52930728],0
b4,1,0.712286,0.136004,[177 130] ; [158 109],[179.17247387 127.82752613] ; [155.82752613 111.17247387],0
b5,1,0.722359,0.126244,[185 122] ; [157 110],[182.91637631 124.08362369] ; [159.08362369 107.91637631],0
n3,1,0.789033,0.071592,[48 16] ; [43 16],[47.3495935 16.6504065] ; [43.6504065 15.3495935],0
b1,1,0.871264,0.026261,[117 190] ; [100 167],[116.06097561 190.93902439] ; [100.93902439 166.06097561],0
n1,1,0.878138,0.02351,[25 38] ; [23 37],[24.58536585 38.41463415] ; [23.41463415 36.58536585],0
p11,1,0.934841,0.006684,[251  56] ; [219  48],[251.37630662  55.62369338] ; [218.62369338  48.37630662],0
p1,1,0.940437,0.005583,[ 27 279] ; [ 23 243],[ 26.74825175 279.25174825] ; [ 23.25174825 242.74825175],0
