Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,48.409496,[ 5 34] ; [72 20],[22.92366412 16.07633588] ; [54.07633588 37.92366412],1
r3,1,6e-06,20.634921,[20 19] ; [80 11],[30.  9.] ; [70. 21.],1
p11,1,0.000117,14.839562,[13 26] ; [64 28],[22.92366412 16.07633588] ; [54.07633588 37.92366412],1
p2,1,0.000141,14.494774,[15 24] ; [67 24],[24.6 14.4] ; [57.4 33.6],1
b5,1,0.003422,8.567367,[17 22] ; [65 27],[24.41221374 14.58778626] ; [57.58778626 34.41221374],0
r4,1,0.003465,8.544704,[12 27] ; [54 38],[19.64885496 19.35114504] ; [46.35114504 45.64885496],0
s2,1,0.00384,8.358075,[ 7 32] ; [41 51],[14.29007634 24.70992366] ; [33.70992366 58.29007634],0
v4,1,0.006563,7.388834,[23 16] ; [75 17],[29.17557252  9.82442748] ; [68.82442748 23.17557252],0
s6,1,0.008583,6.90752,[10 29] ; [46 45],[16.8 22.2] ; [39.2 51.8],0
s8,1,0.018732,5.526349,[ 4 35] ; [27 65],[ 9.22900763 29.77099237] ; [21.77099237 70.22900763],0
r2,1,0.033062,4.54255,[24 14] ; [72 17],[28.72440945  9.27559055] ; [67.27559055 21.72440945],0
u3,1,0.035384,4.426565,[ 3 15] ; [14 16],[ 6.375 11.625] ; [10.625 19.375],0
n2,1,0.035894,4.402134,[10  9] ; [25  6],[13.3  5.7] ; [21.7  9.3],0
s3,1,0.036538,4.371828,[11 27] ; [45 47],[16.36923077 21.63076923] ; [39.63076923 52.36923077],0
v1,1,0.047463,3.928912,[ 9 30] ; [36 51],[13.92857143 25.07142857] ; [31.07142857 55.92857143],0
p3,1,0.061104,3.507172,[ 8 30] ; [35 57],[12.56923077 25.43076923] ; [30.43076923 61.56923077],0
a8,1,0.080492,3.054945,[ 1 37] ; [11 76],[ 3.648 34.352] ; [ 8.352 78.648],0
n6,1,0.087557,2.918725,[22 17] ; [66 26],[26.19847328 12.80152672] ; [61.80152672 30.19847328],0
n1,1,0.09213,2.836754,[ 4 13] ; [15 16],[ 6.72916667 10.27083333] ; [12.27083333 18.72916667],0
a5,1,0.104557,2.634626,[16 23] ; [52 40],[20.24427481 18.75572519] ; [47.75572519 44.24427481],0
s7,1,0.113669,2.502451,[ 7 29] ; [30 59],[10.656 25.344] ; [26.344 62.656],0
a3,1,0.12028,2.413667,[21 18] ; [62 29],[24.9 14.1] ; [58.1 32.9],0
p6,1,0.144524,2.129115,[ 5 32] ; [23 68],[ 8.09375 28.90625] ; [19.90625 71.09375],0
n5,1,0.147126,2.101802,[22 17] ; [64 28],[25.60305344 13.39694656] ; [60.39694656 31.60305344],0
p4,1,0.156547,2.007265,[11 28] ; [38 54],[14.58778626 24.41221374] ; [34.41221374 57.58778626],0
s4,1,0.158478,1.98869,[10 29] ; [14 78],[ 7.14503817 31.85496183] ; [16.85496183 75.14503817],0
a1,1,0.234602,1.412739,[ 5 34] ; [ 6 86],[ 3.27480916 35.72519084] ; [ 7.72519084 84.27480916],0
u2,1,0.246775,1.341471,[ 5 12] ; [14 16],[ 6.87234043 10.12765957] ; [12.12765957 17.87234043],0
d2,1,0.257765,1.28072,[20 18] ; [38 53],[17.08527132 20.91472868] ; [40.91472868 50.08527132],0
s5,1,0.283103,1.152132,[ 6 32] ; [21 65],[ 8.27419355 29.72580645] ; [18.72580645 67.27419355],0
d4,1,0.306796,1.04442,[24 15] ; [65 27],[26.49618321 12.50381679] ; [62.50381679 29.49618321],0
p7,1,0.31454,1.011516,[11 28] ; [34 57],[13.5 25.5] ; [31.5 59.5],0
a7,1,0.316803,1.002098,[19 20] ; [53 38],[21.6 17.4] ; [50.4 40.6],0
n3,1,0.481361,0.495779,[11  8] ; [21 10],[12.16  6.84] ; [19.84 11.16],0
d5,1,0.4838,0.490284,[25 14] ; [64 27],[26.7 12.3] ; [62.3 28.7],0
n4,1,0.497704,0.459828,[23 16] ; [60 32],[24.70992366 14.29007634] ; [58.29007634 33.70992366],0
p12,1,0.528377,0.397513,[ 1 38] ; [ 1 91],[ 0.59541985 38.40458015] ; [ 1.40458015 90.59541985],0
a2,1,0.546296,0.363994,[ 4 35] ; [13 79],[ 5.0610687 33.9389313] ; [11.9389313 80.0610687],0
d3,1,0.629904,0.232191,[19 20] ; [48 42],[20.25581395 18.74418605] ; [46.74418605 43.25581395],0
v2,1,0.634777,0.225638,[15 24] ; [30 58],[13.81889764 25.18110236] ; [31.18110236 56.81889764],0
b2,1,0.695763,0.152917,[11 15] ; [20 33],[10.20253165 15.79746835] ; [20.79746835 32.20253165],0
b3,1,0.695763,0.152917,[11 15] ; [20 33],[10.20253165 15.79746835] ; [20.79746835 32.20253165],0
u1,1,0.760696,0.092761,[ 2 37] ; [ 6 86],[ 2.38167939 36.61832061] ; [ 5.61832061 86.38167939],0
d1,1,0.761793,0.091886,[15 24] ; [38 54],[15.77862595 23.22137405] ; [37.22137405 54.77862595],0
p1,1,0.777053,0.08018,[ 4 35] ; [ 8 84],[ 3.57251908 35.42748092] ; [ 8.42748092 83.57251908],0
a4,1,0.807293,0.059497,[14 24] ; [36 56],[14.61538462 23.38461538] ; [35.38461538 56.61538462],0
a6,1,0.808512,0.058731,[22 17] ; [54 38],[22.6259542 16.3740458] ; [53.3740458 38.6259542],0
b4,1,0.808512,0.058731,[22 17] ; [54 38],[22.6259542 16.3740458] ; [53.3740458 38.6259542],0
b1,1,0.893248,0.018008,[19 20] ; [46 46],[19.35114504 19.64885496] ; [45.64885496 46.35114504],0
v3,1,0.965462,0.001875,[ 9 30] ; [20 68],[ 8.90551181 30.09448819] ; [20.09448819 67.90551181],0
