Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000472,12.224339,[ 1 26] ; [3 2],[ 3.375 23.625] ; [0.625 4.375],1
p8,1,0.006114,7.516356,[ 5 21] ; [4 1],[ 7.5483871 18.4516129] ; [1.4516129 3.5483871],0
p3,1,0.008489,6.927381,[ 2 25] ; [3 3],[ 4.09090909 22.90909091] ; [0.90909091 5.09090909],0
p5,1,0.025508,4.989095,[ 1 25] ; [2 4],[ 2.4375 23.5625] ; [0.5625 5.4375],0
v3,1,0.04911,3.871605,[ 5 22] ; [3 2],[ 6.75 20.25] ; [1.25 3.75],0
s6,1,0.04911,3.871605,[ 5 22] ; [3 2],[ 6.75 20.25] ; [1.25 3.75],0
a7,1,0.055511,3.666667,[ 7 20] ; [4 2],[ 9. 18.] ; [2. 4.],0
s5,1,0.078403,3.097701,[ 2 25] ; [2 4],[ 3.27272727 23.72727273] ; [0.72727273 5.27272727],0
p11,1,0.088029,2.910053,[ 8 19] ; [4 2],[ 9.81818182 17.18181818] ; [2.18181818 3.81818182],0
b4,1,0.117432,2.451235,[13 14] ; [5 1],[14.72727273 12.27272727] ; [3.27272727 2.72727273],0
v1,1,0.166994,1.909722,[ 6 21] ; [3 3],[ 7.36363636 19.63636364] ; [1.63636364 4.36363636],0
a5,1,0.184075,1.764411,[10 17] ; [4 2],[11.45454545 15.54545455] ; [2.54545455 3.45454545],0
p12,1,0.228701,1.448925,[ 1 26] ; [1 5],[ 1.63636364 25.36363636] ; [0.36363636 5.63636364],0
n1,1,0.231263,1.433077,[9 9] ; [4 1],[10.17391304  7.82608696] ; [2.82608696 2.17391304],0
n2,1,0.231263,1.433077,[9 9] ; [4 1],[10.17391304  7.82608696] ; [2.82608696 2.17391304],0
s7,1,0.309045,1.034753,[ 5 21] ; [2 3],[ 5.87096774 20.12903226] ; [1.12903226 3.87096774],0
p6,1,0.309947,1.030901,[ 4 22] ; [2 4],[ 4.875 21.125] ; [1.125 4.875],0
p9,1,0.317311,1.0,[ 9 16] ; [3 2],[10. 15.] ; [2. 3.],0
d2,1,0.338352,0.916667,[10 17] ; [1 5],[ 9. 18.] ; [2. 4.],0
n3,1,0.363722,0.825,[9 9] ; [3 1],[9.81818182 8.18181818] ; [2.18181818 1.81818182],0
b1,1,0.411654,0.67402,[13 14] ; [4 2],[13.90909091 13.09090909] ; [3.09090909 2.90909091],0
s2,1,0.422018,0.644689,[ 5 22] ; [2 4],[ 5.72727273 21.27272727] ; [1.27272727 4.72727273],0
p4,1,0.565659,0.33,[ 6 21] ; [2 4],[ 6.54545455 20.45454545] ; [1.45454545 4.54545455],0
a3,1,0.570454,0.321923,[12 14] ; [3 2],[12.58064516 13.41935484] ; [2.41935484 2.58064516],0
v2,1,0.60524,0.267165,[ 3 23] ; [1 4],[ 3.35483871 22.64516129] ; [0.64516129 4.35483871],0
b2,1,0.650041,0.205848,[ 9 10] ; [1 2],[ 8.63636364 10.36363636] ; [1.36363636 1.63636364],0
b3,1,0.650041,0.205848,[ 9 10] ; [1 2],[ 8.63636364 10.36363636] ; [1.36363636 1.63636364],0
a6,1,0.678071,0.172306,[11 16] ; [3 3],[11.45454545 15.54545455] ; [2.54545455 3.45454545],0
b5,1,0.678071,0.172306,[11 16] ; [3 3],[11.45454545 15.54545455] ; [2.54545455 3.45454545],0
s1,1,0.706063,0.142241,[ 3 24] ; [1 5],[ 3.27272727 23.72727273] ; [0.72727273 5.27272727],0
d3,1,0.763341,0.090659,[ 6 21] ; [1 5],[ 5.72727273 21.27272727] ; [1.27272727 4.72727273],0
p1,1,0.91528,0.011317,[ 5 22] ; [1 5],[ 4.90909091 22.09090909] ; [1.09090909 4.90909091],0
s3,1,0.932534,0.007167,[ 6 20] ; [1 3],[ 6.06666667 19.93333333] ; [0.93333333 3.06666667],0
p2,1,0.934568,0.00674,[13 14] ; [3 3],[13.09090909 13.90909091] ; [2.90909091 3.09090909],0
p10,1,0.952475,0.003552,[ 9 17] ; [2 4],[ 8.9375 17.0625] ; [2.0625 3.9375],0
u2,1,1.0,0.0,[ 5 10] ; [1 2],[ 5. 10.] ; [1. 2.],0
p7,1,1.0,0.0,[ 9 18] ; [2 4],[ 9. 18.] ; [2. 4.],0
