Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.742535,[24 17] ; [218   5],[37.58333333  3.41666667] ; [204.41666667  18.58333333],1
v4,1,6.1e-05,16.082109,[34  6] ; [218   4],[38.47328244  1.52671756] ; [213.52671756   8.47328244],1
s3,1,0.000456,12.287114,[28 13] ; [196  24],[35.18773946  5.81226054] ; [188.81226054  31.18773946],1
r2,1,0.000505,12.096971,[34  5] ; [218   4],[37.65517241  1.34482759] ; [214.34482759   7.65517241],1
a7,1,0.001988,9.560203,[22 19] ; [170  51],[30.04580153 10.95419847] ; [161.95419847  59.04580153],0
u1,1,0.00444,8.094499,[ 3 38] ; [ 63 160],[10.25 30.75] ; [ 55.75 167.25],0
v3,1,0.006136,7.509808,[16 25] ; [134  82],[23.92996109 17.07003891] ; [126.07003891  89.92996109],0
d2,1,0.014053,6.031485,[16 25] ; [132  89],[23.16030534 17.83969466] ; [124.83969466  96.16030534],0
a2,1,0.01606,5.7963,[ 5 36] ; [ 68 155],[11.33712121 29.66287879] ; [ 61.66287879 161.33712121],0
n1,1,0.02664,4.914005,[ 1 10] ; [17 20],[4.125 6.875] ; [13.875 23.125],0
a4,1,0.027246,4.875149,[13 28] ; [112 110],[19.48669202 21.51330798] ; [105.51330798 116.48669202],0
b3,1,0.027379,4.866749,[ 5 21] ; [57 78],[10.01242236 15.98757764] ; [51.98757764 83.01242236],0
b2,1,0.027379,4.866749,[ 5 21] ; [57 78],[10.01242236 15.98757764] ; [51.98757764 83.01242236],0
a3,1,0.028201,4.815748,[26 15] ; [175  46],[31.45419847  9.54580153] ; [169.54580153  51.45419847],0
a6,1,0.035912,4.401272,[21 20] ; [150  70],[26.86206897 14.13793103] ; [144.13793103  75.86206897],0
s7,1,0.039743,4.228815,[24 15] ; [165  49],[29.13438735  9.86561265] ; [159.86561265  54.13438735],0
u2,1,0.054573,3.695095,[ 5 10] ; [29 18],[8.22580645 6.77419355] ; [25.77419355 21.22580645],0
a5,1,0.068492,3.318788,[29 12] ; [184  38],[33.20532319  7.79467681] ; [179.79467681  42.20532319],0
p12,1,0.070053,3.281789,[ 2 39] ; [ 34 185],[ 5.67692308 35.32307692] ; [ 30.32307692 188.67692308],0
u3,1,0.120991,2.404443,[7 8] ; [33 15],[9.52380952 5.47619048] ; [30.47619048 17.52380952],0
p9,1,0.134675,2.237773,[34  7] ; [196  20],[36.692607  4.307393] ; [193.307393  22.692607],0
n4,1,0.14226,2.153345,[30 11] ; [184  38],[33.36121673  7.63878327] ; [180.63878327  41.36121673],0
b1,1,0.165391,1.924235,[19 22] ; [ 78 145],[15.06439394 25.93560606] ; [ 81.93560606 141.06439394],0
d4,1,0.182114,1.78029,[34  7] ; [199  22],[36.46183206  4.53816794] ; [196.53816794  24.46183206],0
p10,1,0.220708,1.499762,[33  8] ; [191  27],[35.45945946  5.54054054] ; [188.54054054  29.45945946],0
r3,1,0.227748,1.454868,[39  2] ; [217   4],[40.0610687  0.9389313] ; [215.9389313   5.0610687],0
d1,1,0.230525,1.437621,[25 16] ; [157  66],[28.26515152 12.73484848] ; [153.73484848  69.26515152],0
s8,1,0.296408,1.090287,[24 17] ; [148  73],[26.91603053 14.08396947] ; [145.08396947  75.91603053],0
p2,1,0.303216,1.059996,[32  9] ; [186  34],[34.24521073  6.75478927] ; [183.75478927  36.24521073],0
n6,1,0.322563,0.978524,[34  7] ; [192  25],[35.91472868  5.08527132] ; [190.08527132  26.91472868],0
p5,1,0.325565,0.96646,[ 3 38] ; [ 28 192],[ 4.8697318 36.1302682] ; [ 26.1302682 193.8697318],0
p6,1,0.376219,0.78302,[21 19] ; [ 97 119],[18.4375 21.5625] ; [ 99.5625 116.4375],0
p1,1,0.376383,0.782483,[ 2 39] ; [ 20 201],[ 3.44274809 37.55725191] ; [ 18.55725191 202.44274809],0
s4,1,0.378242,0.776409,[10 31] ; [ 41 181],[ 7.95057034 33.04942966] ; [ 43.04942966 178.95057034],0
n3,1,0.385188,0.754078,[8 4] ; [30  8],[9.12 2.88] ; [28.88  9.12],0
p8,1,0.385774,0.752222,[19 20] ; [122  95],[21.48046875 17.51953125] ; [119.51953125  97.48046875],0
a8,1,0.390864,0.736252,[ 5 33] ; [ 38 162],[ 6.86554622 31.13445378] ; [ 36.13445378 163.86554622],0
n5,1,0.401502,0.703825,[31 10] ; [178  41],[32.95769231  8.04230769] ; [176.04230769  42.95769231],0
a1,1,0.416765,0.65942,[ 4 37] ; [ 14 209],[ 2.79545455 38.20454545] ; [ 15.20454545 207.79545455],0
p7,1,0.466996,0.529076,[26 14] ; [150  62],[27.93650794 12.06349206] ; [148.06349206  63.93650794],0
n2,1,0.494707,0.466273,[9 3] ; [31  6],[9.79591837 2.20408163] ; [30.20408163  6.79591837],0
s6,1,0.507072,0.440106,[31  6] ; [193  27],[32.24902724  4.75097276] ; [191.75097276  28.24902724],0
v1,1,0.541165,0.373384,[28 11] ; [145  72],[26.35546875 12.64453125] ; [146.64453125  70.35546875],0
d5,1,0.762087,0.091652,[36  5] ; [191  31],[35.3878327  5.6121673] ; [191.6121673  30.3878327],0
b4,1,0.769168,0.08612,[26 15] ; [136  87],[25.15909091 15.84090909] ; [136.84090909  86.15909091],0
d3,1,0.781688,0.076796,[30 11] ; [157  64],[29.26335878 11.73664122] ; [157.73664122  63.26335878],0
s1,1,0.796628,0.066416,[ 1 40] ; [  7 212],[ 1.26153846 39.73846154] ; [  6.73846154 212.26153846],0
s5,1,0.815079,0.054699,[17 18] ; [108 105],[17.64112903 17.35887097] ; [107.35887097 105.64112903],0
p4,1,0.832092,0.044952,[26 15] ; [142  76],[26.59459459 14.40540541] ; [141.40540541  76.59459459],0
p3,1,0.83546,0.043141,[23 18] ; [119 100],[22.39230769 18.60769231] ; [119.60769231  99.39230769],0
