Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,73.404157,[190 178] ; [209  36],[239.53017945 128.46982055] ; [159.46982055  85.53017945],1
p4,1,0.0,60.769082,[196 177] ; [206  42],[241.4589372 131.5410628] ; [160.5410628  87.4589372],1
p8,1,0.0,51.31772,[164 206] ; [181  65],[207.22402597 162.77597403] ; [137.77597403 108.22402597],1
p3,1,0.0,30.557351,[169 205] ; [168  80],[202.63344051 171.36655949] ; [134.36655949 113.63344051],1
p5,1,0.0,27.279948,[ 31 340] ; [ 58 190],[ 53.34248788 317.65751212] ; [ 35.65751212 212.34248788],1
s7,1,0.0,25.525238,[163 194] ; [157  78],[192.97297297 164.02702703] ; [127.02702703 107.97297297],1
s8,1,1e-06,24.718801,[149 224] ; [149  98],[179.28064516 193.71935484] ; [118.71935484 128.28064516],1
s5,1,2.2e-05,18.022264,[108 258] ; [109 125],[132.37 233.63] ; [ 84.63 149.37],1
s2,1,3.9e-05,16.930128,[172 199] ; [155  90],[196.94318182 174.05681818] ; [130.05681818 114.94318182],1
p9,1,0.000218,13.672668,[308  61] ; [231  16],[322.875  46.125] ; [216.125  30.875],1
p2,1,0.000239,13.495698,[299  76] ; [225  23],[315.40930979  59.59069021] ; [208.59069021  39.40930979],1
v1,1,0.000565,11.886933,[190 175] ; [162  83],[210.62295082 154.37704918] ; [141.37704918 103.62295082],1
s6,1,0.000699,11.49298,[242 128] ; [187  52],[260.64039409 109.35960591] ; [168.35960591  70.64039409],1
n4,1,0.001042,10.752007,[325  50] ; [235  13],[337.07865169  37.92134831] ; [222.92134831  25.07865169],0
p12,1,0.001881,9.661902,[ 24 351] ; [ 34 212],[ 35.02415459 339.97584541] ; [ 22.97584541 223.02415459],0
p1,1,0.004555,8.04806,[ 28 347] ; [ 36 212],[ 38.52327448 336.47672552] ; [ 25.47672552 222.52327448],0
s3,1,0.006384,7.438584,[196 174] ; [157  88],[212.37398374 157.62601626] ; [140.62601626 104.37398374],0
a1,1,0.00692,7.293736,[ 12 364] ; [ 20 228],[ 19.28205128 356.71794872] ; [ 12.71794872 235.28205128],0
b2,1,0.009325,6.759544,[ 81 148] ; [79 84],[ 93.46938776 135.53061224] ; [66.53061224 96.46938776],0
b3,1,0.009325,6.759544,[ 81 148] ; [79 84],[ 93.46938776 135.53061224] ; [66.53061224 96.46938776],0
d1,1,0.012064,6.301404,[214 162] ; [166  82],[228.97435897 147.02564103] ; [151.02564103  96.97435897],0
r2,1,0.026094,4.949809,[347  26] ; [238   7],[353.08252427  19.91747573] ; [231.91747573  13.08252427],0
u1,1,0.030185,4.698736,[ 67 309] ; [ 62 186],[ 77.73076923 298.26923077] ; [ 51.26923077 196.73076923],0
a3,1,0.032897,4.551132,[262 113] ; [191  55],[273.55072464 101.44927536] ; [179.44927536  66.55072464],0
d3,1,0.048554,3.890689,[243 133] ; [179  69],[254.28205128 121.71794872] ; [167.71794872  80.28205128],0
p10,1,0.06078,3.515959,[312  61] ; [219  27],[319.97253635  53.02746365] ; [211.02746365  34.97253635],0
v2,1,0.072285,3.230355,[192 168] ; [147  95],[202.72425249 157.27574751] ; [136.27574751 105.72425249],0
d4,1,0.079834,3.068284,[298  77] ; [210  37],[306.27009646  68.72990354] ; [201.72990354  45.27009646],0
a4,1,0.104761,2.631526,[167 206] ; [127 120],[176.87419355 196.12580645] ; [117.12580645 129.87419355],0
d2,1,0.139586,2.182515,[185 188] ; [138 110],[194.00805153 178.99194847] ; [128.99194847 119.00805153],0
r4,1,0.186362,1.746145,[337  39] ; [230  18],[341.65384615  34.34615385] ; [225.34615385  22.65384615],0
a5,1,0.205363,1.603817,[279  97] ; [195  53],[285.61538462  90.38461538] ; [188.38461538  59.61538462],0
r1,1,0.239418,1.384015,[297  76] ; [206  41],[302.61129032  70.38870968] ; [200.38870968  46.61129032],0
u4,1,0.239949,1.380894,[  9 367] ; [ 10 237],[ 11.4670947 364.5329053] ; [  7.5329053 239.4670947],0
r3,1,0.309983,1.03075,[350  24] ; [234  11],[352.85298869  21.14701131] ; [231.14701131  13.85298869],0
a6,1,0.316802,1.002102,[261 115] ; [162  85],[255.29373997 120.70626003] ; [167.70626003  79.29373997],0
a7,1,0.327276,0.959647,[258 117] ; [179  68],[263.46463023 111.53536977] ; [173.53536977  73.46463023],0
b5,1,0.329726,0.949973,[230 146] ; [142 106],[224.15384615 151.84615385] ; [147.84615385 100.15384615],0
v3,1,0.333169,0.936543,[154 212] ; [111 130],[159.78583196 206.21416804] ; [105.21416804 135.78583196],0
v4,1,0.336802,0.922565,[356  20] ; [237   9],[358.46945338  17.53054662] ; [234.53054662  11.46945338],0
n1,1,0.400968,0.705422,[36 52] ; [20 21],[38.20155039 49.79844961] ; [17.79844961 23.20155039],0
a8,1,0.422556,0.643196,[ 48 292] ; [ 37 186],[ 51.3321492 288.6678508] ; [ 33.6678508 189.3321492],0
b1,1,0.437715,0.602265,[140 236] ; [100 148],[144.61538462 231.38461538] ; [ 95.38461538 152.61538462],0
u3,1,0.447715,0.576431,[59 55] ; [33 24],[61.33333333 52.66666667] ; [30.66666667 26.33333333],0
n2,1,0.470145,0.521636,[71 19] ; [30 11],[69.38931298 20.61068702] ; [31.61068702  9.38931298],0
a2,1,0.477684,0.504145,[ 95 281] ; [ 69 179],[ 98.82051282 277.17948718] ; [ 65.17948718 182.82051282],0
d5,1,0.551609,0.354442,[305  71] ; [205  42],[307.80096308  68.19903692] ; [202.19903692  44.80096308],0
s1,1,0.642617,0.215336,[ 11 358] ; [  9 237],[ 12. 357.] ; [  8. 238.],0
p11,1,0.650903,0.204764,[307  69] ; [206  42],[309.11538462  66.88461538] ; [203.88461538  44.11538462],0
s4,1,0.762313,0.091473,[ 60 313] ; [ 41 200],[ 61.35667752 311.64332248] ; [ 39.64332248 201.35667752],0
b4,1,0.80704,0.059656,[219 157] ; [142 106],[217.52564103 158.47435897] ; [143.47435897 104.52564103],0
n3,1,0.897708,0.016527,[64 26] ; [28 12],[63.69230769 26.30769231] ; [28.30769231 11.69230769],0
u2,1,0.914131,0.011627,[56 56] ; [29 28],[56.33136095 55.66863905] ; [28.66863905 28.33136095],0
