Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,84.565747,[240   4] ; [19 15],[227.32374101  16.67625899] ; [31.67625899  2.32374101],1
v4,1,0.0,80.066471,[240   3] ; [19 13],[228.86181818  14.13818182] ; [30.13818182  1.86181818],1
r2,1,0.0,71.625064,[239   4] ; [20 13],[228.0326087  14.9673913] ; [30.9673913  2.0326087],1
r1,1,0.0,58.653364,[212  30] ; [11 23],[195.52898551  46.47101449] ; [27.47101449  6.52898551],1
n6,1,0.0,27.156922,[209  34] ; [16 17],[198.09782609  44.90217391] ; [26.90217391  6.09782609],1
p11,1,1e-05,19.560665,[197  47] ; [17 19],[186.48571429  57.51428571] ; [27.51428571  8.48571429],1
b1,1,4.2e-05,16.769497,[ 77 167] ; [24 12],[ 88.01428571 155.98571429] ; [12.98571429 23.01428571],1
n5,1,0.000528,12.012502,[194  49] ; [18 16],[185.97833935  57.02166065] ; [26.02166065  7.97833935],1
d5,1,0.001964,9.582684,[198  46] ; [21 15],[190.84285714  53.15714286] ; [28.15714286  7.84285714],0
p2,1,0.002018,9.532802,[206  38] ; [22 13],[199.39784946  44.60215054] ; [28.60215054  6.39784946],0
a1,1,0.002307,9.287533,[  7 237] ; [ 5 31],[ 10.45714286 233.54285714] ; [ 1.54285714 34.45714286],0
a6,1,0.00277,8.952914,[170  74] ; [16 20],[162.08571429  81.91428571] ; [23.91428571 12.08571429],0
s1,1,0.0038,8.377189,[  5 234] ; [ 4 31],[  7.85036496 231.14963504] ; [ 1.14963504 33.85036496],0
p10,1,0.003841,8.357636,[197  45] ; [21 14],[190.45487365  51.54512635] ; [27.54512635  7.45487365],0
a5,1,0.003899,8.330298,[190  54] ; [20 16],[183.  61.] ; [27.  9.],0
v2,1,0.006123,7.513815,[154  81] ; [14 20],[146.76579926  88.23420074] ; [21.23420074 12.76579926],0
a7,1,0.00678,7.330418,[174  70] ; [17 18],[167.03942652  76.96057348] ; [23.96057348 11.03942652],0
n4,1,0.010423,6.561101,[187  55] ; [20 15],[180.84476534  61.15523466] ; [26.15523466  8.84476534],0
p3,1,0.01047,6.553161,[119 125] ; [ 9 26],[111.94265233 132.05734767] ; [16.05734767 18.94265233],0
p8,1,0.010562,6.53763,[115 126] ; [ 9 27],[107.88447653 133.11552347] ; [16.11552347 19.88447653],0
p9,1,0.011703,6.355359,[207  35] ; [24 11],[201.81227437  40.18772563] ; [29.18772563  5.81227437],0
p4,1,0.016468,5.752204,[133 110] ; [12 24],[126.29032258 116.70967742] ; [18.70967742 17.29032258],0
s8,1,0.017854,5.61045,[104 138] ; [ 8 28],[ 97.49640288 144.50359712] ; [14.50359712 21.49640288],0
p7,1,0.035514,4.420279,[134 106] ; [12 21],[128.35164835 111.64835165] ; [17.64835165 15.35164835],0
v3,1,0.035871,4.403214,[118 116] ; [11 24],[112.21561338 121.78438662] ; [16.78438662 18.21561338],0
d1,1,0.041959,4.136867,[139 105] ; [14 22],[133.32857143 110.67142857] ; [19.67142857 16.32857143],0
s2,1,0.060728,3.517397,[123 117] ; [12 23],[117.81818182 122.18181818] ; [17.18181818 17.81818182],0
s6,1,0.061771,3.489192,[162  78] ; [18 17],[157.09090909  82.90909091] ; [22.90909091 12.09090909],0
b5,1,0.062281,3.475566,[161  83] ; [18 18],[155.98571429  88.01428571] ; [23.01428571 12.98571429],0
s7,1,0.073856,3.195182,[106 126] ; [10 24],[101.17293233 130.82706767] ; [14.82706767 19.17293233],0
s3,1,0.08359,2.993671,[133 107] ; [13 20],[128.35164835 111.64835165] ; [17.64835165 15.35164835],0
s5,1,0.110781,2.543041,[ 77 159] ; [ 7 29],[ 72.88235294 163.11764706] ; [11.11764706 24.88235294],0
a2,1,0.142584,2.149847,[ 61 183] ; [ 5 31],[ 57.51428571 186.48571429] ; [ 8.48571429 27.51428571],0
u1,1,0.160252,1.971843,[ 43 201] ; [ 3 33],[ 40.08571429 203.91428571] ; [ 5.91428571 30.08571429],0
d4,1,0.211383,1.561931,[198  46] ; [26 10],[195.2  48.8] ; [28.8  7.2],0
s4,1,0.241344,1.372726,[ 38 203] ; [ 3 33],[ 35.67148014 205.32851986] ; [ 5.32851986 30.67148014],0
n2,1,0.247074,1.339775,[39  7] ; [13  5],[37.375  8.625] ; [14.625  3.375],0
