Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,103.204013,[261 129] ; [ 32 131],[206.63652803 183.36347197] ; [86.36347197 76.63652803],1
s3,1,0.0,94.975668,[273 114] ; [ 42 122],[221.24319419 165.75680581] ; [93.75680581 70.24319419],1
s7,1,0.0,71.756914,[241 134] ; [ 37 118],[196.69811321 178.30188679] ; [81.30188679 73.69811321],1
s8,1,0.0,65.046622,[235 155] ; [ 38 128],[191.49280576 198.50719424] ; [81.50719424 84.49280576],1
s5,1,0.0,44.465476,[169 213] ; [ 23 138],[135.0718232 246.9281768] ; [ 56.9281768 104.0718232],1
r4,1,0.0,26.716504,[370  22] ; [133  33],[353.36200717  38.63799283] ; [149.63799283  16.36200717],1
p4,1,1e-05,19.517117,[279 112] ; [85 79],[256.43963964 134.56036036] ; [107.56036036  56.43963964],1
r1,1,1.4e-05,18.931612,[339  51] ; [118  47],[321.13513514  68.86486486] ; [135.86486486  29.13513514],1
r3,1,0.000157,14.285305,[377  13] ; [146  19],[367.51351351  22.48648649] ; [155.48648649   9.51351351],1
p9,1,0.000322,12.935139,[349  37] ; [129  34],[336.08014572  49.91985428] ; [141.91985428  21.08014572],1
p6,1,0.000433,12.382759,[168 217] ; [ 45 118],[149.64416058 235.35583942] ; [63.35583942 99.64416058],1
s4,1,0.00045,12.312078,[ 73 311] ; [ 12 154],[ 59.34545455 324.65454545] ; [ 25.65454545 140.34545455],1
p12,1,0.000857,11.113047,[ 43 346] ; [  4 161],[ 33.00180505 355.99819495] ; [ 13.99819495 151.00180505],1
v4,1,0.001413,10.188789,[381  11] ; [151  15],[373.73476703  18.26523297] ; [158.26523297   7.73476703],0
v1,1,0.002159,9.409547,[239 141] ; [80 84],[222.83088235 157.16911765] ; [96.16911765 67.83088235],0
n6,1,0.004899,7.916217,[362  29] ; [140  25],[353.02517986  37.97482014] ; [148.97482014  16.02517986],0
p2,1,0.004939,7.901522,[343  47] ; [129  35],[332.27436823  57.72563177] ; [139.72563177  24.27436823],0
r2,1,0.008459,6.933659,[377  13] ; [148  14],[370.92391304  19.07608696] ; [154.07608696   7.92391304],0
p10,1,0.009458,6.734224,[337  51] ; [128  36],[326.84782609  61.15217391] ; [138.15217391  25.84782609],0
u1,1,0.009615,6.704798,[ 98 294] ; [ 25 141],[ 86.40860215 305.59139785] ; [ 36.59139785 129.40860215],0
p5,1,0.012999,6.169282,[ 58 330] ; [ 12 153],[ 49.11392405 338.88607595] ; [ 20.88607595 144.11392405],0
p3,1,0.014841,5.935257,[223 168] ; [75 89],[209.94234234 181.05765766] ; [88.05765766 75.94234234],0
u3,1,0.025118,5.015751,[51 30] ; [20 27],[44.9296875 36.0703125] ; [26.0703125 20.9296875],0
p7,1,0.028779,4.780776,[261 115] ; [98 66],[249.97037037 126.02962963] ; [109.02962963  54.97037037],0
b5,1,0.029712,4.725892,[251 141] ; [90 76],[239.55555556 152.44444444] ; [101.44444444  64.55555556],0
n4,1,0.032084,4.593989,[358  33] ; [142  24],[350.98743268  40.01256732] ; [149.01256732  16.98743268],0
a3,1,0.056288,3.643514,[311  80] ; [119  46],[302.39208633  88.60791367] ; [127.60791367  37.39208633],0
a6,1,0.09723,2.750399,[267 124] ; [125  41],[275.17414722 115.82585278] ; [116.82585278  49.17414722],0
n1,1,0.107028,2.597564,[37 39] ; [14 28],[32.84745763 43.15254237] ; [18.15254237 23.84745763],0
d3,1,0.129132,2.302914,[293  99] ; [113  52],[285.73070018 106.26929982] ; [120.26929982  44.73070018],0
v2,1,0.141161,2.165255,[228 150] ; [85 74],[220.32402235 157.67597765] ; [92.67597765 66.32402235],0
n2,1,0.15661,2.006655,[61 15] ; [31 14],[57.78512397 18.21487603] ; [34.21487603 10.78512397],0
d4,1,0.168643,1.894968,[349  43] ; [140  25],[344.14362657  47.85637343] ; [144.85637343  20.14362657],0
s1,1,0.199917,1.64298,[ 12 373] ; [  2 161],[  9.83576642 375.16423358] ; [  4.16423358 158.83576642],0
v3,1,0.210093,1.570787,[170 208] ; [63 98],[163.4025974 214.5974026] ; [69.5974026 91.4025974],0
p11,1,0.228789,1.448372,[324  68] ; [130  36],[318.9390681  73.0609319] ; [135.0609319  30.9390681],0
p8,1,0.230607,1.437116,[210 172] ; [81 83],[203.59340659 178.40659341] ; [87.40659341 76.59340659],0
a8,1,0.291003,1.114974,[ 59 297] ; [ 19 129],[ 55.0952381 300.9047619] ; [ 22.9047619 125.0952381],0
b4,1,0.330507,0.946911,[230 162] ; [90 76],[224.80286738 167.19713262] ; [95.19713262 70.80286738],0
a2,1,0.377582,0.778561,[116 276] ; [ 43 123],[111.69892473 280.30107527] ; [ 47.30107527 118.69892473],0
a1,1,0.47561,0.508912,[ 25 367] ; [  8 158],[ 23.1827957 368.8172043] ; [  9.8172043 156.1827957],0
u2,1,0.590499,0.289565,[48 33] ; [25 21],[46.55905512 34.44094488] ; [26.44094488 19.55905512],0
b3,1,0.602457,0.271307,[ 97 153] ; [41 57],[ 99.13793103 150.86206897] ; [38.86206897 59.13793103],0
b2,1,0.602457,0.271307,[ 97 153] ; [41 57],[ 99.13793103 150.86206897] ; [38.86206897 59.13793103],0
d1,1,0.609405,0.261043,[280 112] ; [115  51],[277.49103943 114.50896057] ; [117.50896057  48.49103943],0
a7,1,0.647773,0.20872,[287 104] ; [118  47],[284.81115108 106.18884892] ; [120.18884892  44.81115108],0
d2,1,0.753628,0.098508,[215 176] ; [92 71],[216.6732852 174.3267148] ; [90.3267148 72.6732852],0
a5,1,0.838979,0.04129,[310  82] ; [130  36],[309.10394265  82.89605735] ; [130.89605735  35.10394265],0
b1,1,0.843217,0.039117,[150 242] ; [ 65 101],[151.03942652 240.96057348] ; [ 63.96057348 102.03942652],0
a4,1,0.930767,0.007548,[203 188] ; [85 80],[202.5323741 188.4676259] ; [85.4676259 79.5323741],0
p1,1,0.955217,0.003154,[ 30 360] ; [ 13 153],[ 30.1618705 359.8381295] ; [ 12.8381295 153.1618705],0
n3,1,0.959294,0.002605,[52 23] ; [31 14],[51.875 23.125] ; [31.125 13.875],0
