Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.002475,9.158671,[16 35] ; [7 1],[19.88135593 31.11864407] ; [3.11864407 4.88135593],0
s6,1,0.003286,8.6412,[12 39] ; [6 2],[15.55932203 35.44067797] ; [2.44067797 5.55932203],0
p7,1,0.00533,7.763919,[13 38] ; [6 2],[16.42372881 34.57627119] ; [2.57627119 5.42372881],0
s8,1,0.007364,7.181993,[ 6 45] ; [4 4],[ 8.6440678 42.3559322] ; [1.3559322 6.6440678],0
p4,1,0.03454,4.467755,[13 38] ; [5 3],[15.55932203 35.44067797] ; [2.44067797 5.55932203],0
v2,1,0.053554,3.726559,[14 36] ; [5 3],[16.37931034 33.62068966] ; [2.62068966 5.37931034],0
s3,1,0.059099,3.5625,[14 35] ; [5 3],[16.33333333 32.66666667] ; [2.66666667 5.33333333],0
p8,1,0.065608,3.38961,[10 40] ; [4 4],[12.06896552 37.93103448] ; [1.93103448 6.06896552],0
u2,1,0.115078,2.483069,[ 5 16] ; [3 2],[ 6.46153846 14.53846154] ; [1.53846154 3.46153846],0
p5,1,0.130735,2.28375,[ 1 49] ; [1 7],[ 1.72413793 48.27586207] ; [0.27586207 7.72413793],0
p10,1,0.134166,2.243629,[17 32] ; [5 3],[18.9122807 30.0877193] ; [3.0877193 4.9122807],0
b4,1,0.176558,1.826363,[32 19] ; [3 5],[30.25423729 20.74576271] ; [4.74576271 3.25423729],0
a2,1,0.216545,1.527122,[ 5 46] ; [2 6],[ 6.05084746 44.94915254] ; [0.94915254 7.05084746],0
a3,1,0.232806,1.423636,[30 20] ; [3 5],[28.44827586 21.55172414] ; [4.55172414 3.44827586],0
d3,1,0.242642,1.365179,[24 27] ; [2 6],[22.47457627 28.52542373] ; [3.52542373 4.47457627],0
p11,1,0.258703,1.275684,[21 30] ; [5 3],[22.47457627 28.52542373] ; [3.52542373 4.47457627],0
v1,1,0.263102,1.252362,[15 35] ; [4 4],[16.37931034 33.62068966] ; [2.62068966 5.37931034],0
a6,1,0.306764,1.044557,[22 29] ; [5 3],[23.33898305 27.66101695] ; [3.66101695 4.33898305],0
p9,1,0.324872,0.969231,[21 27] ; [5 3],[22.28571429 25.71428571] ; [3.71428571 4.28571429],0
s2,1,0.341488,0.904838,[11 39] ; [3 5],[12.06896552 37.93103448] ; [1.93103448 6.06896552],0
a8,1,0.349575,0.875,[ 6 42] ; [2 6],[ 6.85714286 41.14285714] ; [1.14285714 6.85714286],0
p3,1,0.398825,0.711865,[12 39] ; [3 5],[12.96610169 38.03389831] ; [2.03389831 5.96610169],0
r4,1,0.398825,0.711865,[12 39] ; [3 5],[12.96610169 38.03389831] ; [2.03389831 5.96610169],0
a7,1,0.416662,0.659711,[24 27] ; [5 3],[25.06779661 25.93220339] ; [3.93220339 4.06779661],0
u1,1,0.488795,0.479178,[ 3 48] ; [1 7],[ 3.45762712 47.54237288] ; [0.54237288 7.45762712],0
r1,1,0.491956,0.472246,[19 32] ; [4 4],[19.88135593 31.11864407] ; [3.11864407 4.88135593],0
d2,1,0.519439,0.415006,[19 31] ; [4 4],[19.82758621 30.17241379] ; [3.17241379 4.82758621],0
b3,1,0.523103,0.407771,[11 21] ; [1 4],[10.37837838 21.62162162] ; [1.62162162 3.37837838],0
b2,1,0.523103,0.407771,[11 21] ; [1 4],[10.37837838 21.62162162] ; [1.62162162 3.37837838],0
n2,1,0.539315,0.376812,[11 12] ; [2 1],[11.5 11.5] ; [1.5 1.5],0
s7,1,0.54927,0.358627,[10 36] ; [1 7],[ 9.37037037 36.62962963] ; [1.62962963 6.37037037],0
n3,1,0.635788,0.224293,[12 11] ; [2 1],[12.38461538 10.61538462] ; [1.61538462 1.38461538],0
d1,1,0.639073,0.219956,[17 34] ; [2 6],[16.42372881 34.57627119] ; [2.57627119 5.42372881],0
d5,1,0.716228,0.132136,[29 22] ; [4 4],[28.52542373 22.47457627] ; [4.47457627 3.52542373],0
u3,1,0.750277,0.101299,[ 3 18] ; [1 4],[ 3.23076923 17.76923077] ; [0.76923077 4.23076923],0
a4,1,0.758273,0.09471,[16 34] ; [3 5],[16.37931034 33.62068966] ; [2.62068966 5.37931034],0
a5,1,0.795833,0.066948,[28 23] ; [4 4],[27.66101695 23.33898305] ; [4.33898305 3.66101695],0
n4,1,0.816949,0.053579,[34 17] ; [5 3],[33.71186441 17.28813559] ; [5.28813559 2.71186441],0
d4,1,0.903569,0.014678,[33 18] ; [5 3],[32.84745763 18.15254237] ; [5.15254237 2.84745763],0
r2,1,0.913061,0.01192,[25 23] ; [4 4],[24.85714286 23.14285714] ; [4.14285714 3.85714286],0
s1,1,0.925005,0.008861,[ 7 44] ; [1 7],[ 6.91525424 44.08474576] ; [1.08474576 6.91525424],0
v3,1,0.92757,0.008263,[12 39] ; [2 6],[12.10169492 38.89830508] ; [1.89830508 6.10169492],0
n6,1,0.957312,0.002865,[24 25] ; [4 4],[24.07017544 24.92982456] ; [3.92982456 4.07017544],0
b1,1,0.958871,0.002659,[25 26] ; [4 4],[25.06779661 25.93220339] ; [3.93220339 4.06779661],0
n5,1,0.989366,0.000178,[32 19] ; [5 3],[31.98305085 19.01694915] ; [5.01694915 2.98305085],0
