Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,9e-06,19.639548,[48 91] ; [86 55],[66.52142857 72.47857143] ; [67.47857143 73.52142857],1
a5,1,0.120606,2.40944,[77 70] ; [89 56],[83.56849315 63.43150685] ; [82.43150685 62.56849315],0
s6,1,0.123009,2.378587,[86 59] ; [96 45],[92.27272727 52.72727273] ; [89.72727273 51.27272727],0
n3,1,0.128561,2.309791,[33 17] ; [23  5],[35.8974359 14.1025641] ; [20.1025641  7.8974359],0
n2,1,0.164772,1.929878,[39 12] ; [25  3],[41.3164557  9.6835443] ; [22.6835443  5.3164557],0
b3,1,0.169262,1.889471,[22 51] ; [38 56],[26.22754491 46.77245509] ; [33.77245509 60.22754491],0
b2,1,0.169262,1.889471,[22 51] ; [38 56],[26.22754491 46.77245509] ; [33.77245509 60.22754491],0
n4,1,0.169901,1.883816,[115  33] ; [121  23],[119.61643836  28.38356164] ; [116.38356164  27.61643836],0
d5,1,0.211159,1.563462,[76 72] ; [85 60],[81.32423208 66.67576792] ; [79.67576792 65.32423208],0
p11,1,0.223869,1.479397,[104  44] ; [111  34],[108.60068259  39.39931741] ; [106.39931741  38.60068259],0
n1,1,0.227447,1.456757,[21 28] ; [16 12],[23.54545455 25.45454545] ; [13.45454545 14.54545455],0
d4,1,0.238041,1.392159,[73 74] ; [82 63],[78.03082192 68.96917808] ; [76.96917808 68.03082192],0
s4,1,0.242104,1.368302,[ 30 116] ; [ 22 122],[ 26.17931034 119.82068966] ; [ 25.82068966 118.17931034],0
p6,1,0.294684,1.098095,[ 43 102] ; [50 91],[47.15034965 97.84965035] ; [45.84965035 95.15034965],0
d2,1,0.305307,1.050869,[ 29 118] ; [ 22 123],[ 25.67465753 121.32534247] ; [ 25.32534247 119.67465753],0
a7,1,0.348734,0.878059,[85 62] ; [91 53],[88.90721649 58.09278351] ; [87.09278351 56.90721649],0
d3,1,0.438175,0.601058,[50 96] ; [56 89],[53.18213058 92.81786942] ; [52.81786942 92.18213058],0
p5,1,0.439166,0.59846,[ 15 130] ; [ 19 124],[ 17.11805556 127.88194444] ; [ 16.88194444 126.11805556],0
s3,1,0.442181,0.590616,[70 76] ; [74 67],[73.2543554 72.7456446] ; [70.7456446 70.2543554],0
a4,1,0.498829,0.457427,[ 35 112] ; [ 39 104],[ 37.51034483 109.48965517] ; [ 36.48965517 106.51034483],0
b4,1,0.50821,0.43775,[78 70] ; [82 63],[80.81911263 67.18088737] ; [79.18088737 65.81911263],0
p1,1,0.640733,0.217785,[ 12 134] ; [ 14 129],[ 13.1349481 132.8650519] ; [ 12.8650519 130.1349481],0
s1,1,0.708429,0.139851,[  6 141] ; [  7 133],[  6.65853659 140.34146341] ; [  6.34146341 133.65853659],0
s5,1,0.762087,0.091652,[ 38 104] ; [ 40 101],[ 39.13780919 102.86219081] ; [ 38.86219081 102.13780919],0
a1,1,0.80571,0.060498,[  7 141] ; [  6 139],[  6.5665529 141.4334471] ; [  6.4334471 138.5665529],0
p8,1,0.819994,0.05178,[68 76] ; [68 72],[68.95774648 75.04225352] ; [67.04225352 72.95774648],0
p12,1,0.836874,0.042392,[  9 137] ; [  8 135],[  8.58823529 137.41176471] ; [  8.41176471 134.58823529],0
u2,1,0.962533,0.002207,[36 40] ; [23 26],[35.872 40.128] ; [23.128 25.872],0
a6,1,0.985103,0.000349,[85 62] ; [84 61],[85.07876712 61.92123288] ; [83.92123288 61.07876712],0
