Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,87.432133,[365   8] ; [54 26],[345.00441501  27.99558499] ; [73.99558499  6.00441501],1
r2,1,0.0,30.608221,[367   5] ; [67 11],[358.77333333  13.22666667] ; [75.22666667  2.77333333],1
n4,1,0.000103,15.075763,[302  70] ; [49 31],[288.87610619  83.12389381] ; [62.12389381 17.87610619],1
s3,1,0.000123,14.743966,[332  38] ; [59 21],[321.48888889  48.51111111] ; [69.51111111 10.48888889],1
a2,1,0.000144,14.451148,[115 258] ; [ 8 72],[101.2781457 271.7218543] ; [21.7218543 58.2781457],1
u1,1,0.000169,14.144628,[ 95 278] ; [ 5 75],[ 82.33995585 290.66004415] ; [17.66004415 62.33995585],1
v4,1,0.000174,14.088435,[366   7] ; [70  8],[360.59423503  12.40576497] ; [75.40576497  2.59423503],1
a4,1,0.000241,13.482492,[191 181] ; [23 57],[176.12389381 195.87610619] ; [37.87610619 42.12389381],1
d2,1,0.000483,12.181677,[209 161] ; [28 52],[194.86666667 175.13333333] ; [42.13333333 37.86666667],1
d1,1,0.001446,10.145687,[252 121] ; [39 41],[239.60927152 133.39072848] ; [51.39072848 28.60927152],0
a3,1,0.001563,10.003197,[286  85] ; [48 32],[274.75388027  96.24611973] ; [59.24611973 20.75388027],0
n5,1,0.001707,9.841114,[296  74] ; [51 29],[285.31111111  84.68888889] ; [61.68888889 18.31111111],0
a5,1,0.002131,9.433152,[289  83] ; [49 31],[278.17699115  93.82300885] ; [59.82300885 20.17699115],0
s7,1,0.004054,8.259531,[258  98] ; [43 34],[247.47344111 108.52655889] ; [53.52655889 23.47344111],0
a7,1,0.010465,6.553982,[278  93] ; [48 31],[268.76888889 102.23111111] ; [57.23111111 21.76888889],0
v3,1,0.011592,6.372177,[164 192] ; [23 53],[154.10185185 201.89814815] ; [32.89814815 43.10185185],0
b3,1,0.014217,6.011048,[ 95 131] ; [12 39],[ 87.29963899 138.70036101] ; [19.70036101 31.29963899],0
