Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.001457,10.132284,[ 93 165] ; [25 15],[102.16107383 155.83892617] ; [15.83892617 24.16107383],0
s6,1,0.008201,6.989036,[185  75] ; [38  4],[191.98675497  68.01324503] ; [31.01324503 10.98675497],0
u2,1,0.023345,5.142684,[38 23] ; [2 7],[34.85714286 26.14285714] ; [5.14285714 3.85714286],0
b4,1,0.038278,4.292633,[153 112] ; [32 11],[159.17207792 105.82792208] ; [25.82792208 17.17207792],0
s3,1,0.039229,4.25091,[141 118] ; [30 12],[147.13953488 111.86046512] ; [23.86046512 18.13953488],0
p6,1,0.043045,4.09364,[127 135] ; [28 15],[133.14754098 128.85245902] ; [21.85245902 21.14754098],0
s2,1,0.058692,3.573953,[140 122] ; [29 13],[145.65131579 116.34868421] ; [23.34868421 18.65131579],0
a8,1,0.095313,2.782263,[ 35 198] ; [ 2 37],[ 31.69485294 201.30514706] ; [ 5.30514706 33.69485294],0
b3,1,0.100772,2.693279,[ 70 108] ; [ 5 18],[ 66.41791045 111.58208955] ; [ 8.58208955 14.41791045],0
b2,1,0.100772,2.693279,[ 70 108] ; [ 5 18],[ 66.41791045 111.58208955] ; [ 8.58208955 14.41791045],0
d1,1,0.107898,2.584745,[177  88] ; [34  9],[181.54220779  83.45779221] ; [29.45779221 13.54220779],0
v3,1,0.168145,1.899405,[153 106] ; [19 21],[148.98996656 110.01003344] ; [23.01003344 16.98996656],0
a4,1,0.174136,1.846976,[124 140] ; [25 18],[128.13029316 135.86970684] ; [20.86970684 22.13029316],0
p11,1,0.178241,1.812227,[225  40] ; [33 10],[221.98051948  43.01948052] ; [36.01948052  6.98051948],0
v1,1,0.219408,1.508239,[186  75] ; [26 16],[182.61386139  78.38613861] ; [29.38613861 12.61386139],0
d2,1,0.228492,1.450225,[146 118] ; [28 15],[149.6286645 114.3713355] ; [24.3713355 18.6286645],0
r2,1,0.250193,1.322228,[249  13] ; [39  4],[247.39672131  14.60327869] ; [40.60327869  2.39672131],0
n4,1,0.25731,1.283173,[222  43] ; [33 10],[219.39935065  45.60064935] ; [35.60064935  7.39935065],0
s1,1,0.263476,1.250399,[  5 258] ; [ 2 41],[  6.01633987 256.98366013] ; [ 0.98366013 42.01633987],0
u1,1,0.27758,1.178902,[ 60 205] ; [13 30],[ 62.80844156 202.19155844] ; [10.19155844 32.80844156],0
p7,1,0.279426,1.169879,[193  69] ; [35  8],[195.8557377  66.1442623] ; [32.1442623 10.8557377],0
a1,1,0.288964,1.124444,[ 17 248] ; [ 1 42],[ 15.48701299 249.51298701] ; [ 2.51298701 40.48701299],0
u3,1,0.289666,1.121172,[39 23] ; [4 5],[37.54929577 24.45070423] ; [5.45070423 3.54929577],0
d4,1,0.314041,1.013602,[225  40] ; [39  4],[227.14285714  37.85714286] ; [36.85714286  6.14285714],0
p2,1,0.315116,1.009111,[241  24] ; [37  6],[239.18831169  25.81168831] ; [38.81168831  4.18831169],0
d3,1,0.36969,0.804707,[199  66] ; [35  8],[201.33116883  63.66883117] ; [32.66883117 10.33116883],0
r3,1,0.471018,0.519588,[257   7] ; [41  2],[256.26058632   7.73941368] ; [41.73941368  1.26058632],0
b5,1,0.474316,0.511905,[151 114] ; [27 16],[153.14935065 111.85064935] ; [24.85064935 18.14935065],0
p12,1,0.475053,0.510199,[ 35 230] ; [ 4 39],[ 33.55519481 231.44480519] ; [ 5.44480519 37.55519481],0
n1,1,0.493509,0.468866,[19 26] ; [2 5],[18.17307692 26.82692308] ; [2.82692308 4.17307692],0
s8,1,0.539095,0.377219,[133 129] ; [24 19],[134.86557377 127.13442623] ; [22.13442623 20.86557377],0
s7,1,0.553975,0.350244,[142 107] ; [26 16],[143.75257732 105.24742268] ; [24.24742268 17.75257732],0
a5,1,0.570547,0.321767,[219  46] ; [34  9],[217.67857143  47.32142857] ; [35.32142857  7.67857143],0
b1,1,0.572966,0.317746,[ 93 172] ; [17 26],[ 94.64285714 170.35714286] ; [15.35714286 27.64285714],0
n6,1,0.57729,0.310636,[230  33] ; [38  4],[231.09508197  31.90491803] ; [36.90491803  5.09508197],0
v4,1,0.582824,0.301692,[249  13] ; [40  3],[248.2557377  13.7442623] ; [40.7442623  2.2557377],0
a2,1,0.603908,0.269142,[ 76 189] ; [14 29],[ 77.43506494 187.56493506] ; [12.56493506 30.43506494],0
n2,1,0.605462,0.266836,[36  9] ; [5 2],[35.48076923  9.51923077] ; [5.51923077 1.48076923],0
a6,1,0.640636,0.217912,[188  77] ; [29 14],[186.70454545  78.29545455] ; [30.29545455 12.70454545],0
n3,1,0.650547,0.205211,[36 10] ; [6 1],[36.45283019  9.54716981] ; [5.54716981 1.45283019],0
