Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,68.420136,[47 20] ; [ 20 127],[20.97663551 46.02336449] ; [ 46.02336449 100.97663551],1
s2,1,0.0,36.767949,[53 19] ; [ 46 105],[31.96412556 40.03587444] ; [67.03587444 83.96412556],1
s6,1,0.0,28.584035,[59 12] ; [68 83],[40.61711712 30.38288288] ; [86.38288288 64.61711712],1
s3,1,0.0,25.987888,[52 20] ; [54 97],[34.22421525 37.77578475] ; [71.77578475 79.22421525],1
p1,1,8.8e-05,15.377627,[10 61] ; [  2 149],[ 3.83783784 67.16216216] ; [  8.16216216 142.83783784],1
s5,1,0.000107,15.00825,[32 37] ; [ 31 118],[19.94036697 49.05963303] ; [ 43.05963303 105.94036697],1
p3,1,0.002525,9.122646,[35 37] ; [ 42 108],[24.97297297 47.02702703] ; [52.02702703 97.97297297],0
p10,1,0.002586,9.078379,[59 11] ; [96 53],[49.543379 20.456621] ; [105.456621  43.543379],0
p4,1,0.010326,6.577839,[41 31] ; [58 92],[32.10810811 39.89189189] ; [66.89189189 83.10810811],0
b2,1,0.012443,6.246674,[18 22] ; [15 53],[12.22222222 27.77777778] ; [20.77777778 47.22222222],0
b3,1,0.012443,6.246674,[18 22] ; [15 53],[12.22222222 27.77777778] ; [20.77777778 47.22222222],0
p9,1,0.027134,4.882274,[60 10] ; [106  41],[53.5483871 16.4516129] ; [112.4516129  34.5483871],0
u1,1,0.045615,3.995742,[10 62] ; [  9 143],[ 6.10714286 65.89285714] ; [ 12.89285714 139.10714286],0
v1,1,0.046114,3.977411,[36 34] ; [55 93],[29.22018349 40.77981651] ; [61.77981651 86.22018349],0
p8,1,0.046957,3.946911,[38 34] ; [58 92],[31.13513514 40.86486486] ; [64.86486486 85.13513514],0
p6,1,0.049011,3.874959,[23 49] ; [ 29 117],[17.17431193 54.82568807] ; [ 34.82568807 111.17431193],0
n1,1,0.06851,3.318362,[10 15] ; [13 49],[ 6.6091954 18.3908046] ; [16.3908046 45.6091954],0
d2,1,0.075015,3.169718,[31 41] ; [ 47 105],[25.07142857 46.92857143] ; [52.92857143 99.07142857],0
p7,1,0.07749,3.11678,[43 25] ; [74 73],[37.00465116 30.99534884] ; [79.99534884 67.00465116],0
u3,1,0.081421,3.036298,[20  5] ; [40 26],[16.48351648  8.51648352] ; [43.51648352 22.48351648],0
a5,1,0.093537,2.812431,[46 26] ; [79 73],[40.17857143 31.82142857] ; [84.82142857 67.17857143],0
a2,1,0.094518,2.795695,[14 58] ; [ 17 135],[ 9.96428571 62.03571429] ; [ 21.03571429 130.96428571],0
r4,1,0.108181,2.580592,[64  8] ; [122  30],[59.78571429 12.21428571] ; [126.21428571  25.78571429],0
