Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,189.715245,[223  69] ; [ 97 311],[133.48571429 158.51428571] ; [186.51428571 221.48571429],1
s2,1,0.0,117.778467,[213  92] ; [125 302],[140.83333333 164.16666667] ; [197.16666667 229.83333333],1
s6,1,0.0,95.598344,[249  54] ; [196 227],[185.7231405 117.2768595] ; [259.2768595 163.7231405],1
s3,1,0.0,83.960933,[221  82] ; [162 259],[160.28867403 142.71132597] ; [222.71132597 198.28867403],1
p3,1,0.0,30.065412,[185 122] ; [168 255],[148.45342466 158.54657534] ; [204.54657534 218.45342466],1
s5,1,0.0,28.235259,[118 175] ; [ 92 329],[ 86.17647059 206.82352941] ; [123.82352941 297.17647059],1
p6,1,0.0,26.879495,[136 168] ; [109 307],[103.44444444 200.55555556] ; [141.55555556 274.44444444],1
p9,1,1e-06,24.249917,[275  30] ; [318 101],[249.81353591  55.18646409] ; [343.18646409  75.81353591],1
a3,1,1e-06,23.15211,[246  60] ; [272 153],[216.8372093  89.1627907] ; [301.1627907 123.8372093],1
p4,1,2e-06,22.64985,[205 101] ; [208 214],[173.59615385 132.40384615] ; [239.40384615 182.59615385],1
v1,1,3e-06,21.607427,[189 105] ; [196 224],[158.52941176 135.47058824] ; [226.47058824 193.52941176],1
v3,1,4e-06,21.06324,[148 141] ; [140 273],[118.56410256 170.43589744] ; [169.43589744 243.56410256],1
a5,1,7e-06,20.083207,[249  58] ; [283 145],[222.20952381  84.79047619] ; [309.79047619 118.20952381],1
p10,1,1.2e-05,19.108595,[262  42] ; [305 115],[238.07734807  65.92265193] ; [328.92265193  91.07734807],1
r4,1,1.5e-05,18.705057,[296  11] ; [374  55],[279.4701087  27.5298913] ; [390.5298913  38.4701087],1
n6,1,1.9e-05,18.244271,[271  33] ; [328  99],[249.10533516  54.89466484] ; [349.89466484  77.10533516],1
d1,1,6.8e-05,15.863948,[204 103] ; [222 207],[177.69293478 129.30706522] ; [248.30706522 180.69293478],1
n5,1,7e-05,15.816975,[250  54] ; [295 131],[226.95890411  77.04109589] ; [318.04109589 107.95890411],1
d2,1,0.000133,14.604862,[175 132] ; [181 243],[149.51025992 157.48974008] ; [206.48974008 217.51025992],1
p12,1,0.000213,13.716356,[ 35 269] ; [ 18 404],[ 22.19283747 281.80716253] ; [ 30.80716253 391.19283747],1
p7,1,0.000236,13.521956,[206  92] ; [231 185],[182.38935574 115.61064426] ; [254.61064426 161.38935574],1
p5,1,0.000263,13.314489,[ 48 254] ; [ 31 392],[ 32.90758621 269.09241379] ; [ 46.09241379 376.90758621],1
u4,1,0.000288,13.14676,[ 15 292] ; [  3 426],[  7.50815217 299.49184783] ; [ 10.49184783 418.50815217],1
n4,1,0.000316,12.974197,[258  47] ; [315 114],[238.09945504  66.90054496] ; [334.90054496  94.09945504],1
r1,1,0.000421,12.435823,[265  39] ; [328  99],[246.61012312  57.38987688] ; [346.38987688  80.61012312],1
v2,1,0.000518,12.048846,[190 103] ; [212 198],[167.54765292 125.45234708] ; [234.45234708 175.54765292],1
p8,1,0.00129,10.357347,[174 128] ; [191 229],[152.67313019 149.32686981] ; [212.32686981 207.67313019],0
a8,1,0.001572,9.991711,[ 55 224] ; [ 43 349],[ 40.74813711 238.25186289] ; [ 57.25186289 334.74813711],0
d5,1,0.001982,9.56643,[262  44] ; [327 101],[245.55040872  60.44959128] ; [343.44959128  84.55040872],0
v4,1,0.003523,8.514698,[300   6] ; [399  28],[291.80627558  14.19372442] ; [407.19372442  19.80627558],0
u1,1,0.004557,8.047307,[ 65 242] ; [ 57 372],[ 50.88858696 256.11141304] ; [ 71.11141304 357.88858696],0
b2,1,0.004795,7.955327,[103 118] ; [ 78 154],[ 88.30242826 132.69757174] ; [ 92.69757174 139.30242826],0
b3,1,0.004795,7.955327,[103 118] ; [ 78 154],[ 88.30242826 132.69757174] ; [ 92.69757174 139.30242826],0
r3,1,0.015081,5.907029,[297  10] ; [396  32],[289.45714286  17.54285714] ; [403.54285714  24.45714286],0
d4,1,0.017672,5.628425,[261  45] ; [333  92],[248.65116279  57.34883721] ; [345.34883721  79.65116279],0
u3,1,0.018436,5.554249,[43 18] ; [82 73],[35.30092593 25.69907407] ; [89.69907407 65.30092593],0
p11,1,0.01986,5.424201,[250  57] ; [318 111],[236.92391304  70.07608696] ; [331.07608696  97.92391304],0
n1,1,0.026542,4.920365,[32 29] ; [37 69],[25.20359281 35.79640719] ; [43.79640719 62.20359281],0
p2,1,0.043882,4.06111,[260  46] ; [333  88],[249.59834938  56.40165062] ; [343.40165062  77.59834938],0
a4,1,0.052747,3.751911,[150 157] ; [177 248],[137.14344262 169.85655738] ; [189.85655738 235.14344262],0
u2,1,0.062181,3.478245,[40 20] ; [81 73],[33.92523364 26.07476636] ; [87.07476636 66.92523364],0
a2,1,0.063538,3.442543,[ 84 223] ; [ 92 337],[ 73.41304348 233.58695652] ; [102.58695652 326.41304348],0
a1,1,0.27431,1.195068,[ 20 287] ; [ 20 409],[ 16.68478261 290.31521739] ; [ 23.31521739 405.68478261],0
