Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,95.26551,[ 22 119] ; [113  44],[63.87583893 77.12416107] ; [71.12416107 85.87583893],1
d5,1,0.0,90.14652,[70 71] ; [153   4],[105.51342282  35.48657718] ; [117.48657718  39.51342282],1
d4,1,0.0,77.662594,[79 63] ; [153   3],[110.55033557  31.44966443] ; [121.44966443  34.55033557],1
d3,1,0.0,71.583391,[53 87] ; [134  23],[88.14814815 51.85185185] ; [98.85185185 58.14814815],1
a2,1,0.0,30.363486,[  7 135] ; [ 46 111],[ 25.17056856 116.82943144] ; [ 27.82943144 129.17056856],1
a5,1,1e-06,23.956089,[73 69] ; [123  34],[93.08361204 48.91638796] ; [102.91638796  54.08361204],1
a4,1,8e-06,19.917885,[ 39 103] ; [83 74],[57.93979933 84.06020067] ; [64.06020067 92.93979933],1
a3,1,2.7e-05,17.637516,[78 63] ; [122  34],[94.94949495 46.05050505] ; [105.05050505  50.94949495],1
u1,1,0.000214,13.702176,[  6 136] ; [ 28 129],[ 16.14715719 125.85284281] ; [ 17.85284281 139.14715719],1
a6,1,0.000221,13.645926,[81 61] ; [121  36],[95.93311037 46.06688963] ; [106.06688963  50.93311037],1
r1,1,0.000749,11.362314,[91 51] ; [127  29],[103.87919463  38.12080537] ; [114.12080537  41.87919463],1
r2,1,0.001976,9.57141,[122  20] ; [148   6],[129.52702703  12.47297297] ; [140.47297297  13.52702703],0
v2,1,0.002111,9.450636,[59 76] ; [94 58],[71.96864111 63.03135889] ; [81.03135889 70.96864111],0
p8,1,0.003628,8.461404,[50 90] ; [81 73],[62.38095238 77.61904762] ; [68.61904762 85.38095238],0
n6,1,0.004407,8.108178,[98 43] ; [131  26],[108.35234899  32.64765101] ; [120.64765101  36.35234899],0
s8,1,0.005181,7.815308,[ 18 124] ; [ 40 117],[ 27.5451505 114.4548495] ; [ 30.4548495 126.5451505],0
s4,1,0.006309,7.459826,[ 16 126] ; [  5 152],[  9.97324415 132.02675585] ; [ 11.02675585 145.97324415],0
n4,1,0.009604,6.706902,[89 53] ; [120  37],[99.25752508 42.74247492] ; [109.74247492  47.25752508],0
v3,1,0.011631,6.366217,[ 37 100] ; [61 87],[47.10877193 89.89122807] ; [50.89122807 97.10877193],0
a7,1,0.012175,6.285234,[89 52] ; [120  37],[98.88926174 42.11073826] ; [110.11073826  46.88926174],0
s1,1,0.012589,6.22603,[  8 134] ; [  1 153],[  4.31756757 137.68243243] ; [  4.68243243 149.31756757],0
p10,1,0.020208,5.393865,[90 50] ; [118  36],[99.04761905 40.95238095] ; [108.95238095  45.04761905],0
p9,1,0.079913,3.066664,[99 42] ; [121  32],[105.51020408  35.48979592] ; [114.48979592  38.51020408],0
n5,1,0.080381,3.057171,[82 59] ; [106  50],[89.25252525 51.74747475] ; [98.74747475 57.25252525],0
n3,1,0.086978,2.929441,[28  5] ; [27 13],[24.8630137  8.1369863] ; [30.1369863  9.8630137],0
b5,1,0.108696,2.573079,[89 53] ; [84 73],[82.16053512 59.83946488] ; [90.83946488 66.16053512],0
p7,1,0.110509,2.546923,[70 69] ; [93 63],[76.80338983 62.19661017] ; [86.19661017 69.80338983],0
n2,1,0.112691,2.516068,[27  7] ; [25 15],[23.89189189 10.10810811] ; [28.10810811 11.89189189],0
b1,1,0.130291,2.289031,[60 82] ; [ 53 104],[53.66555184 88.33444816] ; [59.33444816 97.66555184],0
b3,1,0.13702,2.211108,[27 55] ; [40 51],[31.75722543 50.24277457] ; [35.24277457 55.75722543],0
b2,1,0.13702,2.211108,[27 55] ; [40 51],[31.75722543 50.24277457] ; [35.24277457 55.75722543],0
v1,1,0.142288,2.153038,[55 83] ; [75 80],[61.22866894 76.77133106] ; [68.77133106 86.22866894],0
p4,1,0.153311,2.038998,[57 84] ; [75 79],[63.09152542 77.90847458] ; [68.90847458 85.09152542],0
u3,1,0.154278,2.029437,[27 37] ; [20 15],[30.38383838 33.61616162] ; [16.61616162 18.38383838],0
s5,1,0.161256,1.962411,[ 14 124] ; [ 24 129],[ 18.02061856 119.97938144] ; [ 19.97938144 133.02061856],0
b4,1,0.215477,1.534242,[74 68] ; [93 64],[79.31103679 62.68896321] ; [87.68896321 69.31103679],0
a1,1,0.242125,1.368176,[  6 136] ; [  3 154],[  4.27424749 137.72575251] ; [  4.72575251 152.27424749],0
p1,1,0.243138,1.362308,[ 13 127] ; [  9 148],[ 10.37037037 129.62962963] ; [ 11.62962963 145.37037037],0
p11,1,0.246173,1.344893,[107  35] ; [127  30],[111.13043478  30.86956522] ; [122.86956522  34.13043478],0
r4,1,0.306907,1.043941,[120  22] ; [139  18],[123.00334448  18.99665552] ; [135.99665552  21.00334448],0
u2,1,0.319087,0.992685,[29 35] ; [19 15],[31.34693878 32.65306122] ; [16.65306122 17.34693878],0
p5,1,0.367278,0.812852,[  5 135] ; [  9 146],[  6.6440678 133.3559322] ; [  7.3559322 147.6440678],0
a8,1,0.468969,0.524403,[ 17 116] ; [ 14 126],[ 15.1025641 117.8974359] ; [ 15.8974359 124.1025641],0
v4,1,0.479106,0.500899,[128  12] ; [146  10],[129.59459459  10.40540541] ; [144.40540541  11.59459459],0
p2,1,0.492448,0.471172,[107  34] ; [122  32],[109.45423729  31.54576271] ; [119.54576271  34.45423729],0
s7,1,0.513805,0.426309,[ 28 105] ; [ 36 112],[ 30.29181495 102.70818505] ; [ 33.70818505 114.29181495],0
p6,1,0.530268,0.393878,[ 34 107] ; [ 41 109],[ 36.34020619 104.65979381] ; [ 38.65979381 111.34020619],0
s3,1,0.58047,0.305476,[ 40 102] ; [ 39 115],[ 37.89864865 104.10135135] ; [ 41.10135135 112.89864865],0
n1,1,0.63787,0.221538,[11 22] ; [11 28],[10.08333333 22.91666667] ; [11.91666667 27.08333333],0
s2,1,0.730393,0.118751,[ 29 113] ; [ 29 125],[ 27.82432432 114.17567568] ; [ 30.17567568 123.82432432],0
p3,1,0.753445,0.098659,[55 87] ; [62 91],[56.31864407 85.68135593] ; [60.68135593 92.31864407],0
p12,1,0.805145,0.060858,[  3 137] ; [  4 151],[  3.3220339 136.6779661] ; [  3.6779661 151.3220339],0
