Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a8,1,0.017247,5.671105,[ 7 37] ; [ 1 48],[ 3.78494624 40.21505376] ; [ 4.21505376 44.78494624],0
p9,1,0.019994,5.412418,[20 28] ; [10 40],[14.69387755 33.30612245] ; [15.30612245 34.69387755],0
r4,1,0.021629,5.275369,[40  9] ; [31 20],[34.79 14.21] ; [36.21 14.79],0
p3,1,0.022951,5.172245,[11 38] ; [22 28],[16.33333333 32.66666667] ; [16.66666667 33.33333333],0
s4,1,0.045012,4.018194,[ 3 46] ; [10 41],[ 6.37 42.63] ; [ 6.63 44.37],0
n4,1,0.045824,3.988052,[25 24] ; [16 35],[20.09 28.91] ; [20.91 30.09],0
p2,1,0.060338,3.528078,[34 15] ; [26 25],[29.4 19.6] ; [30.6 20.4],0
r1,1,0.081771,3.029344,[36 13] ; [29 22],[31.85 17.15] ; [33.15 17.85],0
s3,1,0.093676,2.810036,[14 35] ; [22 27],[18. 31.] ; [18. 31.],0
s1,1,0.102238,2.670288,[ 1 48] ; [ 5 46],[ 2.94 46.06] ; [ 3.06 47.94],0
n2,1,0.1113,2.535664,[12  3] ; [12 10],[9.72972973 5.27027027] ; [14.27027027  7.72972973],0
a2,1,0.126512,2.334785,[ 3 46] ; [ 8 43],[ 5.39 43.61] ; [ 5.61 45.39],0
r3,1,0.126512,2.334785,[46  3] ; [43  8],[43.61  5.39] ; [45.39  5.61],0
d2,1,0.141565,2.160864,[16 33] ; [24 27],[19.6 29.4] ; [20.4 30.6],0
s2,1,0.145564,2.118128,[10 39] ; [17 34],[13.23 35.77] ; [13.77 37.23],0
a5,1,0.164915,1.928565,[23 26] ; [31 20],[26.46 22.54] ; [27.54 23.46],0
p6,1,0.166817,1.911316,[12 35] ; [ 7 42],[ 9.30208333 37.69791667] ; [ 9.69791667 39.30208333],0
s6,1,0.168632,1.895062,[15 34] ; [22 28],[18.31313131 30.68686869] ; [18.68686869 31.31313131],0
n1,1,0.181807,1.782792,[ 6 10] ; [ 4 18],[ 4.21052632 11.78947368] ; [ 5.78947368 16.21052632],0
n3,1,0.202152,1.626759,[13  3] ; [13  8],[11.24324324  4.75675676] ; [14.75675676  6.24324324],0
s7,1,0.214233,1.542589,[13 33] ; [ 8 38],[10.5 35.5] ; [10.5 35.5],0
v1,1,0.230344,1.438737,[21 27] ; [16 34],[18.12244898 29.87755102] ; [18.87755102 31.12244898],0
d5,1,0.231976,1.428703,[29 20] ; [36 15],[31.85 17.15] ; [33.15 17.85],0
p4,1,0.238935,1.386866,[15 34] ; [21 29],[17.81818182 31.18181818] ; [18.18181818 31.81818182],0
p8,1,0.242433,1.366393,[17 32] ; [12 38],[14.35353535 34.64646465] ; [14.64646465 35.35353535],0
s8,1,0.25582,1.291236,[10 39] ; [ 6 44],[ 7.91919192 41.08080808] ; [ 8.08080808 41.91919192],0
a1,1,0.288391,1.127118,[ 3 46] ; [ 1 50],[ 1.96 47.04] ; [ 2.04 48.96],0
d1,1,0.29571,1.093442,[18 31] ; [24 27],[20.58 28.42] ; [21.42 29.58],0
v2,1,0.317375,0.999734,[25 23] ; [21 29],[22.53061224 25.46938776] ; [23.46938776 26.53061224],0
p7,1,0.32709,0.960384,[22 27] ; [18 33],[19.6 29.4] ; [20.4 30.6],0
v4,1,0.368024,0.810324,[41  8] ; [39 12],[39.2  9.8] ; [40.8 10.2],0
n6,1,0.421211,0.646933,[27 22] ; [24 27],[24.99 24.01] ; [26.01 24.99],0
p1,1,0.443562,0.587049,[ 2 46] ; [ 4 47],[ 2.90909091 45.09090909] ; [ 3.09090909 47.90909091],0
a3,1,0.467112,0.5288,[30 19] ; [27 23],[28.21212121 20.78787879] ; [28.78787879 21.21212121],0
r2,1,0.478995,0.50115,[41  7] ; [40 10],[39.67346939  8.32653061] ; [41.32653061  8.67346939],0
v3,1,0.510686,0.432662,[11 37] ; [13 32],[12.38709677 35.61290323] ; [11.61290323 33.38709677],0
b1,1,0.548426,0.360144,[23 26] ; [27 24],[24.5 24.5] ; [25.5 25.5],0
b4,1,0.564934,0.331233,[27 22] ; [31 20],[28.42 20.58] ; [29.58 21.42],0
u2,1,0.591293,0.28833,[ 9 10] ; [ 9 14],[ 8.14285714 10.85714286] ; [ 9.85714286 13.14285714],0
a4,1,0.618663,0.247752,[15 34] ; [18 33],[16.17 32.83] ; [16.83 34.17],0
s5,1,0.648006,0.208424,[ 7 40] ; [ 9 40],[ 7.83333333 39.16666667] ; [ 8.16666667 40.83333333],0
a7,1,0.657528,0.19654,[30 19] ; [29 22],[28.91 20.09] ; [30.09 20.91],0
u3,1,0.657848,0.196149,[10  9] ; [11 13],[9.27906977 9.72093023] ; [11.72093023 12.27906977],0
a6,1,0.672879,0.178253,[28 21] ; [27 24],[26.95 22.05] ; [28.05 22.95],0
u1,1,0.680041,0.17008,[ 5 44] ; [ 4 47],[ 4.41 44.59] ; [ 4.59 46.41],0
b2,1,0.745219,0.105593,[ 8 23] ; [ 8 19],[ 8.55172414 22.44827586] ; [ 7.44827586 19.55172414],0
b3,1,0.745219,0.105593,[ 8 23] ; [ 8 19],[ 8.55172414 22.44827586] ; [ 7.44827586 19.55172414],0
b5,1,0.806458,0.060024,[30 19] ; [30 21],[29.4 19.6] ; [30.6 20.4],0
d3,1,0.870257,0.026677,[29 20] ; [31 20],[29.4 19.6] ; [30.6 20.4],0
d4,1,0.915393,0.011287,[38 11] ; [40 11],[38.22 10.78] ; [39.78 11.22],0
