Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.000565,11.886406,[1 5] ; [105  29],[4.54285714 1.45714286] ; [101.45714286  32.54285714],1
v4,1,0.001024,10.784428,[4 2] ; [131   5],[5.70422535 0.29577465] ; [129.29577465   6.70422535],0
p5,1,0.001394,10.213175,[3 3] ; [ 12 123],[0.63829787 5.36170213] ; [ 14.36170213 120.63829787],0
r1,1,0.0082,6.98926,[2 4] ; [108  28],[4.64788732 1.35211268] ; [105.35211268  30.64788732],0
s1,1,0.039839,4.224729,[1 5] ; [  3 129],[0.17391304 5.82608696] ; [  3.82608696 128.17391304],0
a8,1,0.054584,3.694737,[2 3] ; [ 14 111],[0.61538462 4.38461538] ; [ 15.38461538 109.61538462],0
b4,1,0.074184,3.18793,[2 4] ; [93 43],[4.01408451 1.98591549] ; [90.98591549 45.01408451],0
s6,1,0.09498,2.787879,[5 1] ; [64 68],[3. 3.] ; [66. 66.],0
v2,1,0.125592,2.346163,[3 3] ; [102  30],[4.56521739 1.43478261] ; [100.43478261  31.56521739],0
p4,1,0.135665,2.226447,[5 1] ; [69 63],[3.2173913 2.7826087] ; [70.7826087 61.2173913],0
p7,1,0.191522,1.705874,[5 1] ; [75 58],[3.45323741 2.54676259] ; [76.54676259 56.45323741],0
a5,1,0.243267,1.361564,[3 3] ; [98 38],[4.26760563 1.73239437] ; [96.73239437 39.26760563],0
a6,1,0.282765,1.153754,[3 3] ; [96 40],[4.18309859 1.81690141] ; [94.81690141 41.18309859],0
r3,1,0.292286,1.109063,[5 1] ; [127   8],[5.61702128 0.38297872] ; [126.38297872   8.61702128],0
d2,1,0.345811,0.888768,[4 2] ; [63 71],[2.87142857 3.12857143] ; [64.12857143 69.87142857],0
b1,1,0.346387,0.886649,[3 3] ; [43 93],[1.94366197 4.05633803] ; [44.05633803 91.94366197],0
p9,1,0.403956,0.696517,[4 2] ; [108  26],[4.8 1.2] ; [107.2  26.8],0
p2,1,0.403956,0.696517,[4 2] ; [108  26],[4.8 1.2] ; [107.2  26.8],0
p8,1,0.434893,0.609721,[4 2] ; [67 66],[3.0647482 2.9352518] ; [67.9352518 65.0647482],0
p1,1,0.514435,0.425035,[1 5] ; [ 12 124],[0.54929577 5.45070423] ; [ 12.45070423 123.54929577],0
d5,1,0.517717,0.418438,[4 2] ; [106  30],[4.64788732 1.35211268] ; [105.35211268  30.64788732],0
s8,1,0.517717,0.418438,[2 4] ; [ 30 106],[1.35211268 4.64788732] ; [ 30.64788732 105.35211268],0
p10,1,0.572394,0.318693,[4 2] ; [102  31],[4.57553957 1.42446043] ; [101.42446043  31.57553957],0
p11,1,0.613956,0.254454,[4 2] ; [103  33],[4.52112676 1.47887324] ; [102.47887324  33.52112676],0
p6,1,0.623321,0.241228,[1 5] ; [34 99],[1.51079137 4.48920863] ; [33.48920863 99.51079137],0
d1,1,0.626515,0.236816,[4 2] ; [77 59],[3.42253521 2.57746479] ; [77.57746479 58.42253521],0
v1,1,0.636063,0.223928,[3 3] ; [80 54],[3.55714286 2.44285714] ; [79.44285714 54.55714286],0
n4,1,0.636471,0.223387,[5 1] ; [101  34],[4.5106383 1.4893617] ; [101.4893617  33.5106383],0
b2,1,0.667045,0.185078,[1 3] ; [27 49],[1.4 2.6] ; [26.6 49.4],0
b3,1,0.667045,0.185078,[1 3] ; [27 49],[1.4 2.6] ; [26.6 49.4],0
r4,1,0.669104,0.182652,[5 1] ; [121  15],[5.32394366 0.67605634] ; [120.67605634  15.32394366],0
a4,1,0.67647,0.174126,[2 4] ; [57 79],[2.49295775 3.50704225] ; [56.50704225 79.49295775],0
p12,1,0.680186,0.169917,[1 5] ; [ 15 119],[0.68571429 5.31428571] ; [ 15.31428571 118.68571429],0
s3,1,0.685144,0.164392,[2 4] ; [55 77],[2.47826087 3.52173913] ; [54.52173913 77.47826087],0
s5,1,0.721188,0.127357,[1 5] ; [ 30 101],[1.35766423 4.64233577] ; [ 29.64233577 101.35766423],0
n5,1,0.782784,0.076007,[4 2] ; [97 38],[4.29787234 1.70212766] ; [96.70212766 38.29787234],0
p3,1,0.801324,0.06332,[3 3] ; [60 74],[2.7 3.3] ; [60.3 73.7],0
b5,1,0.836391,0.042647,[4 2] ; [85 51],[3.76056338 2.23943662] ; [85.23943662 50.76056338],0
d4,1,0.841271,0.040107,[5 1] ; [108  27],[4.80851064 1.19148936] ; [108.19148936  26.80851064],0
n6,1,0.847763,0.036854,[5 1] ; [109  27],[4.81690141 1.18309859] ; [109.18309859  26.81690141],0
u2,1,0.922994,0.009344,[1 1] ; [23 20],[1.06666667 0.93333333] ; [22.93333333 20.06666667],0
s2,1,0.939281,0.005802,[2 4] ; [43 92],[1.91489362 4.08510638] ; [43.08510638 91.91489362],0
a3,1,0.959947,0.002522,[4 2] ; [92 44],[4.05633803 1.94366197] ; [91.94366197 44.05633803],0
d3,1,0.959947,0.002522,[4 2] ; [92 44],[4.05633803 1.94366197] ; [91.94366197 44.05633803],0
u3,1,0.974346,0.001034,[1 1] ; [22 21],[1.02222222 0.97777778] ; [21.97777778 21.02222222],0
