Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,57.29271,[83 65] ; [ 17 116],[52.66903915 95.33096085] ; [47.33096085 85.66903915],1
r3,1,0.037103,4.345673,[143   9] ; [120  18],[137.84827586  14.15172414] ; [125.15172414  12.84827586],0
p12,1,0.045035,4.017324,[  7 144] ; [  1 135],[  4.20905923 146.79094077] ; [  3.79094077 132.20905923],0
d5,1,0.05746,3.609209,[121  32] ; [95 42],[113.95862069  39.04137931] ; [102.04137931  34.95862069],0
d3,1,0.062973,3.457305,[105  48] ; [79 57],[97.41176471 55.58823529] ; [86.58823529 49.41176471],0
p9,1,0.086414,2.939931,[118  34] ; [92 42],[111.60839161  40.39160839] ; [98.39160839 35.60839161],0
a6,1,0.105975,2.613235,[109  44] ; [86 52],[102.5257732  50.4742268] ; [92.4742268 45.5257732],0
p4,1,0.111311,2.535514,[76 73] ; [57 80],[69.29020979 79.70979021] ; [63.70979021 73.29020979],0
a4,1,0.124505,2.359711,[69 84] ; [50 88],[62.56701031 90.43298969] ; [56.43298969 81.56701031],0
b2,1,0.15567,2.015796,[43 52] ; [27 51],[38.43930636 56.56069364] ; [31.56069364 46.43930636],0
b3,1,0.15567,2.015796,[43 52] ; [27 51],[38.43930636 56.56069364] ; [31.56069364 46.43930636],0
p6,1,0.164253,1.934629,[ 46 101] ; [ 33 105],[ 40.74736842 106.25263158] ; [38.25263158 99.74736842],0
u1,1,0.176632,1.825735,[ 21 132] ; [ 12 126],[ 17.35051546 135.64948454] ; [ 15.64948454 122.35051546],0
n6,1,0.187535,1.736874,[123  30] ; [102  36],[118.29896907  34.70103093] ; [106.70103093  31.29896907],0
p1,1,0.212284,1.555783,[ 15 138] ; [  8 129],[ 12.13448276 140.86551724] ; [ 10.86551724 126.13448276],0
n1,1,0.236546,1.401062,[ 6 24] ; [14 29],[ 8.21917808 21.78082192] ; [11.78082192 31.21917808],0
n5,1,0.251973,1.312333,[103  49] ; [84 53],[98.35294118 53.64705882] ; [88.64705882 48.35294118],0
r2,1,0.260188,1.267758,[142   9] ; [124  13],[139.46527778  11.53472222] ; [126.53472222  10.46527778],0
a2,1,0.262063,1.257826,[ 31 122] ; [ 21 117],[ 27.34020619 125.65979381] ; [ 24.65979381 113.34020619],0
d2,1,0.325118,0.968248,[72 80] ; [57 80],[67.84775087 84.15224913] ; [61.15224913 75.84775087],0
u3,1,0.34047,0.908663,[17 20] ; [33 26],[19.27083333 17.72916667] ; [30.72916667 28.27083333],0
n3,1,0.354171,0.858455,[25  8] ; [27 14],[23.18918919  9.81081081] ; [28.81081081 12.18918919],0
s4,1,0.362485,0.829267,[ 10 143] ; [ 13 125],[ 12.09278351 140.90721649] ; [ 10.90721649 127.09278351],0
s7,1,0.369792,0.804364,[ 36 107] ; [ 27 104],[ 32.87956204 110.12043796] ; [ 30.12043796 100.87956204],0
a1,1,0.389851,0.739407,[  6 147] ; [  3 135],[  4.73195876 148.26804124] ; [  4.26804124 133.73195876],0
s2,1,0.482948,0.4922,[ 32 121] ; [ 24 112],[ 29.64705882 123.35294118] ; [ 26.35294118 109.64705882],0
u2,1,0.506861,0.440542,[17 19] ; [32 27],[18.56842105 17.43157895] ; [30.43157895 28.56842105],0
a7,1,0.552387,0.353058,[107  45] ; [92 45],[104.66435986  47.33564014] ; [94.33564014 42.66435986],0
s1,1,0.594538,0.283312,[  3 149] ; [  4 132],[  3.69444444 148.30555556] ; [  3.30555556 132.69444444],0
s3,1,0.678471,0.171852,[ 37 115] ; [ 36 100],[ 38.52777778 113.47222222] ; [ 34.47222222 101.52777778],0
b4,1,0.740928,0.109313,[85 68] ; [74 64],[83.59793814 69.40206186] ; [75.40206186 62.59793814],0
b1,1,0.788207,0.072167,[60 93] ; [52 86],[58.88659794 94.11340206] ; [53.11340206 84.88659794],0
a8,1,0.823485,0.049758,[ 13 125] ; [ 13 114],[ 13.53962264 124.46037736] ; [ 12.46037736 114.53962264],0
n2,1,0.868307,0.027493,[21 10] ; [29 15],[20.66666667 10.33333333] ; [29.33333333 14.66666667],0
