Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,28.72211,[105  30] ; [14 28],[90.76271186 44.23728814] ; [28.23728814 13.76271186],1
a5,1,0.260203,1.267677,[96 39] ; [26 16],[93.05084746 41.94915254] ; [28.94915254 13.05084746],0
a3,1,0.272698,1.203127,[95 39] ; [26 16],[92.125 41.875] ; [28.875 13.125],0
u3,1,0.303071,1.06063,[23 16] ; [7 9],[21.27272727 17.72727273] ; [8.72727273 7.27272727],0
p5,1,0.312205,1.021324,[ 12 123] ; [ 6 36],[ 13.72881356 121.27118644] ; [ 4.27118644 37.72881356],0
p10,1,0.323409,0.975112,[107  27] ; [29 11],[104.73563218  29.26436782] ; [31.26436782  8.73563218],0
b1,1,0.330794,0.945788,[56 79] ; [21 21],[58.72881356 76.27118644] ; [18.27118644 23.72881356],0
r3,1,0.348757,0.877976,[130   5] ; [39  3],[128.89830508   6.10169492] ; [40.10169492  1.89830508],0
v4,1,0.348757,0.877976,[130   5] ; [39  3],[128.89830508   6.10169492] ; [40.10169492  1.89830508],0
p8,1,0.411106,0.6756,[91 43] ; [25 16],[88.82285714 45.17714286] ; [27.17714286 13.82285714],0
n1,1,0.438815,0.59938,[ 8 17] ; [5 6],[ 9.02777778 15.97222222] ; [3.97222222 7.02777778],0
s4,1,0.441822,0.591547,[ 15 118] ; [ 3 39],[ 13.68 119.32] ; [ 4.32 37.68],0
n4,1,0.464504,0.535021,[109  26] ; [36  6],[110.59322034  24.40677966] ; [34.40677966  7.59322034],0
s3,1,0.479344,0.500355,[65 69] ; [23 19],[67. 67.] ; [21. 21.],0
n6,1,0.511925,0.43013,[117  17] ; [35  7],[115.72727273  18.27272727] ; [36.27272727  5.72727273],0
p1,1,0.535286,0.384347,[ 14 121] ; [ 3 39],[ 12.96610169 122.03389831] ; [ 4.03389831 37.96610169],0
s2,1,0.562406,0.335556,[57 77] ; [20 22],[58.625 75.375] ; [18.375 23.625],0
u4,1,0.573688,0.316551,[  4 131] ; [ 2 40],[  4.57627119 130.42372881] ; [ 1.42372881 40.57627119],0
s6,1,0.579725,0.30668,[83 51] ; [28 14],[84.51136364 49.48863636] ; [26.48863636 15.51136364],0
r2,1,0.621285,0.244065,[126   7] ; [38  3],[125.35632184   7.64367816] ; [38.64367816  2.35632184],0
p9,1,0.635504,0.224671,[116  19] ; [34  7],[115.05681818  19.94318182] ; [34.94318182  6.05681818],0
s1,1,0.690677,0.158354,[  5 129] ; [ 1 40],[  4.59428571 129.40571429] ; [ 1.40571429 39.59428571],0
n3,1,0.698908,0.14961,[19  6] ; [9 2],[19.44444444  5.55555556] ; [8.55555556 2.44444444],0
a8,1,0.777199,0.080073,[ 17 102] ; [ 5 35],[ 16.46540881 102.53459119] ; [ 5.53459119 34.46540881],0
d2,1,0.833896,0.043977,[70 65] ; [21 21],[69.40677966 65.59322034] ; [21.59322034 20.40677966],0
n2,1,0.836664,0.042503,[15 10] ; [7 4],[15.27777778  9.72222222] ; [6.72222222 4.27777778],0
b2,1,0.843829,0.038808,[37 46] ; [14 16],[37.46017699 45.53982301] ; [13.53982301 16.46017699],0
b3,1,0.843829,0.038808,[37 46] ; [14 16],[37.46017699 45.53982301] ; [13.53982301 16.46017699],0
p11,1,0.851854,0.034877,[111  24] ; [34  8],[110.59322034  24.40677966] ; [34.40677966  7.59322034],0
p12,1,0.865664,0.028618,[ 12 123] ; [ 4 37],[ 12.27272727 122.72727273] ; [ 3.72727273 37.27272727],0
a1,1,0.913162,0.011892,[  7 128] ; [ 2 40],[  6.86440678 128.13559322] ; [ 2.13559322 39.86440678],0
d5,1,0.923727,0.009166,[107  28] ; [33  9],[106.77966102  28.22033898] ; [33.22033898  8.77966102],0
p7,1,0.995837,2.7e-05,[106  25] ; [34  8],[106.01156069  24.98843931] ; [33.98843931  8.01156069],0
