Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,320.023589,[28 74] ; [586  31],[87.10431154 14.89568846] ; [526.89568846  90.10431154],1
p2,1,0.0,71.227136,[57 49] ; [538  77],[87.47572816 18.52427184] ; [507.52427184 107.47572816],1
r3,1,0.0,71.016761,[80 26] ; [596  19],[99.38418863  6.61581137] ; [576.61581137  38.38418863],1
r4,1,0.0,64.942834,[67 39] ; [565  53],[92.53038674 13.46961326] ; [539.46961326  78.53038674],1
n6,1,0.0,60.555394,[61 45] ; [540  74],[88.48055556 17.51944444] ; [512.51944444 101.48055556],1
v4,1,0.0,41.04517,[84 21] ; [589  23],[98.55648536  6.44351464] ; [574.44351464  37.55648536],1
p8,1,0.0,39.339137,[27 77] ; [360 249],[56.44880785 47.55119215] ; [330.55119215 278.44880785],1
n5,1,0.0,34.675331,[57 49] ; [492 122],[80.825 25.175] ; [468.175 145.825],1
r2,1,0.0,25.314078,[84 21] ; [576  35],[96.7877095  8.2122905] ; [563.2122905  47.7877095],1
p4,1,1e-06,24.689495,[41 65] ; [395 220],[64.0998613 41.9001387] ; [371.9001387 243.0998613],1
p7,1,1e-06,23.928194,[47 59] ; [414 187],[69.11739745 36.88260255] ; [391.88260255 209.11739745],1
r1,1,5e-06,20.990986,[64 42] ; [495 120],[82.18307906 23.81692094] ; [476.81692094 138.18307906],1
s8,1,6e-06,20.619075,[23 80] ; [284 330],[44.10181311 58.89818689] ; [262.89818689 351.10181311],1
v2,1,1.6e-05,18.557907,[37 66] ; [348 244],[57.05755396 45.94244604] ; [327.94244604 264.05755396],1
a7,1,2.5e-05,17.732889,[56 50] ; [451 166],[74.33195021 31.66804979] ; [432.66804979 184.33195021],1
s7,1,2.7e-05,17.587545,[26 69] ; [300 294],[44.94920174 50.05079826] ; [281.05079826 312.94920174],1
a5,1,3e-05,17.446386,[60 46] ; [470 148],[77.59668508 28.40331492] ; [452.40331492 165.59668508],1
s6,1,3.3e-05,17.221677,[49 54] ; [415 190],[67.50282486 35.49717514] ; [396.49717514 208.50282486],1
v1,1,4e-05,16.874849,[37 69] ; [339 261],[56.45325779 49.54674221] ; [319.54674221 280.45325779],1
s2,1,0.000114,14.881862,[33 72] ; [317 295],[51.25523013 53.74476987] ; [298.74476987 313.25523013],1
a6,1,0.000115,14.871457,[53 52] ; [429 187],[70.19417476 34.80582524] ; [411.80582524 204.19417476],1
a3,1,0.000277,13.222473,[58 48] ; [446 171],[73.89211618 32.10788382] ; [430.10788382 186.89211618],1
d1,1,0.000304,13.04716,[43 63] ; [367 251],[60.02762431 45.97237569] ; [349.97237569 268.02762431],1
n4,1,0.000493,12.14079,[69 37] ; [496 122],[82.72099448 23.27900552] ; [482.27900552 135.72099448],1
s3,1,0.000649,11.630208,[41 64] ; [346 261],[57.07162921 47.92837079] ; [329.92837079 277.07162921],1
d3,1,0.000817,11.203299,[55 50] ; [426 191],[69.95152355 35.04847645] ; [411.04847645 205.95152355],1
d5,1,0.000818,11.199749,[71 34] ; [504 112],[83.73786408 21.26213592] ; [491.26213592 124.73786408],1
p3,1,0.001895,9.648678,[40 66] ; [333 283],[54.76177285 51.23822715] ; [318.23822715 297.76177285],0
s5,1,0.00253,9.118587,[20 81] ; [210 389],[33.18571429 67.81428571] ; [196.81428571 402.18571429],0
d4,1,0.002877,8.884132,[73 31] ; [509 107],[84.06666667 19.93333333] ; [497.93333333 118.06666667],0
s1,1,0.006022,7.543729,[ 8 98] ; [ 15 596],[  3.40027894 102.59972106] ; [ 19.59972106 591.40027894],0
p12,1,0.008458,6.933935,[  2 104] ; [ 59 556],[ 8.96809986 97.03190014] ; [ 52.03190014 562.96809986],0
p6,1,0.009001,6.822548,[25 78] ; [229 380],[36.74438202 66.25561798] ; [217.25561798 391.74438202],0
v3,1,0.011125,6.445204,[28 74] ; [243 354],[39.54506438 62.45493562] ; [231.45493562 365.54506438],0
a1,1,0.022182,5.231435,[10 96] ; [ 26 592],[  5.27071823 100.72928177] ; [ 30.72928177 587.27071823],0
n2,1,0.024699,5.044884,[25 18] ; [87 27],[30.67515924 12.32484076] ; [81.32484076 32.67515924],0
p5,1,0.027271,4.873579,[ 6 99] ; [ 82 532],[12.8511822 92.1488178] ; [ 75.1488178 538.8511822],0
u2,1,0.038336,4.290046,[21 25] ; [107  64],[27.13364055 18.86635945] ; [100.86635945  70.13364055],0
u1,1,0.045342,4.005869,[10 96] ; [106 512],[16.98342541 89.01657459] ; [ 99.01657459 518.98342541],0
b5,1,0.060732,3.517288,[72 34] ; [360 258],[63.24861878 42.75138122] ; [368.75138122 249.24861878],0
n3,1,0.12965,2.296692,[26 16] ; [84 29],[29.80645161 12.19354839] ; [80.19354839 32.80645161],0
b2,1,0.250193,1.322223,[19 43] ; [145 234],[23.05668934 38.94331066] ; [140.94331066 238.05668934],0
b3,1,0.250193,1.322223,[19 43] ; [145 234],[23.05668934 38.94331066] ; [140.94331066 238.05668934],0
n1,1,0.336001,0.925631,[20 23] ; [43 70],[17.36538462 25.63461538] ; [45.63461538 67.36538462],0
p1,1,0.389017,0.742013,[ 7 98] ; [ 57 559],[ 9.32038835 95.67961165] ; [ 54.67961165 561.32038835],0
a2,1,0.405023,0.693362,[20 86] ; [139 479],[23.27900552 82.72099448] ; [135.72099448 482.27900552],0
d2,1,0.501703,0.451332,[44 60] ; [282 333],[47.15438108 56.84561892] ; [278.84561892 336.15438108],0
a4,1,0.61292,0.255945,[43 62] ; [269 348],[45.37396122 59.62603878] ; [266.62603878 350.37396122],0
a8,1,0.85881,0.031645,[13 87] ; [ 78 493],[13.56184799 86.43815201] ; [ 77.43815201 493.56184799],0
u3,1,0.889382,0.019345,[29 19] ; [102  70],[28.58181818 19.41818182] ; [102.41818182  69.58181818],0
b4,1,0.89297,0.018103,[63 43] ; [363 255],[62.37016575 43.62983425] ; [363.62983425 254.37016575],0
s4,1,0.929856,0.007749,[17 87] ; [102 509],[17.30909091 86.69090909] ; [101.69090909 509.30909091],0
